feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.3515075882431917,-2.0066478465181152,-1.8772463069814052,2.513021018336389,-2.7654616201679554,-0.4292677516006247,1.0
0.14959079013089438,-1.3750145143136598,-1.8861562635578926,0.5143120661578395,0.8958092689740316,0.40662351784568207,0.0
-0.1694696111734555,-2.231636511687481,-1.3101808890021434,-0.5323483075434841,-0.7951573347488177,3.929271801220008,0.0
-0.1574620427510054,1.213724599942668,1.4505311426982697,0.5455687391136076,-0.6273187895819454,2.2345432244253685,1.0
-0.9428308425534725,-1.0843098513901386,-0.36359412344287945,-2.5025085678724275,-0.7882166517105501,-0.7117637911804728,0.0
-0.5206832455548183,-1.6003038655156177,1.2428242128531979,-0.612628637906326,-1.6382115417424064,-1.9945360048671512,1.0
-1.5112917650194853,-0.52293947321229,-0.27177918135265644,1.0903551113640892,-0.6946586149112816,-1.2134549499396585,1.0
1.174728739258872,1.4178595855087757,2.2143212844070934,0.03646194749646856,-0.9409848276923812,1.0318457148127647,1.0
0.3910364438783598,-1.4125060549635353,-2.581686621793019,-0.13929516817519322,-1.2703833967356073,0.2558931524329193,1.0
-0.12725023141400837,-1.6179738499685357,-0.5189316671357062,-0.17697300737828586,-1.4574346240681193,-1.3804795862242383,1.0
-1.3614892868515294,-1.1693673163989142,-0.06985141997532207,1.3376263861643298,-3.417267012855186,1.496830238479169,0.0
-0.3365933419799574,-1.6117213150347023,-0.9176638086614881,-0.6357225113791304,0.4492532994382873,-1.281503322557286,0.0
-2.95386577594904,-0.001963622674099108,-1.3816864124238881,-0.0014834351552820348,1.9410195903299141,-0.27199822907272797,0.0
-0.41191435727712644,-1.9056039454136353,-0.6301813936871918,-0.2648086517060321,0.02194429299158318,0.5759499294151508,0.0
-1.680141631582209,0.0818881399676834,-1.052858353373083,0.8562801225054059,-4.157152562939213,2.2085153177449044,0.0
-1.2730087788001305,-0.705550443235273,-0.6894337658036915,-1.2176700787598078,-1.580799967025026,0.2286865338978089,0.0
0.25733024359837264,-0.7962006463890716,-0.03185173554845755,0.019489344471897114,0.2339283330266515,-1.1225491471269455,1.0
0.47203832167291915,-2.056393839441199,-0.8602394800306465,0.6995528542844698,0.35660147474676396,-0.02024919198812236,0.0
-1.8513610086655128,-0.0032926879770101003,-1.0437056108051703,0.256559706216924,-1.3538808077789577,0.20777505542886954,0.0
-0.4208672269098723,0.5420169511921067,-0.6336344106977978,-1.0598094192861283,2.3632549377422776,-0.32062998413277644,0.0
-4.8414354785808555,-0.7165381226947151,4.61481755614224,-2.2039189627120828,-0.9336701617020409,-5.477285930520786,1.0
1.8849602328526895,0.5884865392229944,1.018738345110873,-1.036363828558882,0.13484543133301874,0.62177147581819,1.0
-0.844804269050104,-1.4260750763467296,-0.9532744342641717,-1.1220462313579345,-1.130711357781313,2.0917306322808815,0.0
