feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
1.4748376062684192,-1.3794329115120918,-0.78743847169402,1.5020275984436124,0.9269600799305296,-0.49283660943895863,0.7152776499809042,-1.4944383410706372,-1.1846638205062074,-2.0394674384726286,0.27955665990731404,-0.6689628893095108,1.0278681382943602,0.6075759900294208,-1.501679908498179,1.4632554678961278,1.109611394278811,-0.30581912570104003,0.26003216808395535,3.0
2.1509949106159416,-0.6269460053764986,-0.4136898122090057,0.3460816355282801,-2.2806482879170864,1.0345881101602288,1.7566437368231975,1.3981553235603994,2.2001392911369275,2.6743664509692544,-1.559300474130776,-1.1277949254002133,-3.649560590354847,-0.21816028289134282,-0.6076571178898243,1.392288678288618,-1.628103641790862,0.46817243895626853,-0.3748465471893508,4.0
2.7750388105898836,0.03825477185657034,0.3819693670794091,2.5020000691232718,-2.094100064441909,-0.17894265921757807,1.8085692343169848,-0.4969603866224176,-0.9423314744092554,-0.034635147515712186,-0.44164743291379294,-1.8826458222160731,-3.143384942041583,2.2599671910406287,-1.5444594549885278,0.2413242550001672,0.01892111231062321,-0.12414387697296349,-0.7735332028324501,5.0
1.9859690535941472,0.0787662829678988,-0.6720666626963134,-0.9620807373823179,2.1583343813947193,0.009260963658972308,-1.5720978415990394,3.1871206802031344,-0.8104681585940723,-0.8914425773790653,0.5204521757748081,-0.1997911251836979,-3.3188876458647454,-0.06637434341614731,1.1545757016381233,0.6334268304014419,-2.093259737287921,-1.442690753062497,0.37184336049271804,7.0
-0.9934934142532479,0.9550023566187323,-4.077924781433319,-4.5935268694542195,0.22267229415040424,0.44252789961439915,1.255614208365472,-2.239143752808879,0.1564503576106973,0.40447893777758986,-0.30380713602370263,1.5142198590292026,-2.7411052811164627,-1.2629439529365816,0.44397045817141745,-1.0265370138744043,-2.427676188565155,-0.10732082249629563,-0.4458629760684917,1.0
0.28179470381222127,0.17091753630922765,0.1946986065615377,1.8086517037432674,1.7799761188741452,1.8586187792525746,1.0541427634899683,0.03638117015956932,-0.7423419351885142,1.2197725424099493,-0.800609037629736,1.0746395199774037,-0.5920602211508257,-0.633331678477755,0.5842396033974502,0.5284712789391866,-4.834766140316782,0.9290622833839246,-0.01276000309853672,1.0
1.2669030565833581,-0.13518047334324457,-0.16437285517668776,0.16660728881636888,0.8156003223983178,0.26158641783354686,1.7120165468449524,-0.43163328433993586,0.26742315927508953,0.9752305616757219,-0.21932816197235105,-2.5317535608868953,0.21628363420892505,-1.3872765581041515,-1.288469444175644,-1.2149558036177186,-1.285226871355404,-0.4314505385479875,0.5655056667953715,3.0
1.5466189099158112,2.1284570554250086,-1.61905496339338,-0.6510749607573674,1.4384122974952802,-0.7119370815396213,3.13900015225971,1.9217065086601033,-0.45351689898520026,0.8026761151091617,-0.5710003855775404,-2.9144192601986365,-2.7110016231903935,-1.0790215945649317,-0.8194053407863754,0.6493230678279296,1.0521607373431352,0.6494369166554664,1.255980370075707,6.0
-2.296616144156956,0.6124853299561155,-1.0804966280517412,-2.806484556561574,1.3930653553673242,-0.9673659817630504,1.2321813495027953,1.6263607348909077,2.469747798808515,-0.7544620811924062,-0.04988721777762617,1.6299719466417733,0.33304213458735266,-0.24788878570094935,0.7036484539427182,-0.41524911286617594,-1.1324315642164717,-1.2780727582969404,0.8174148448521512,1.0
0.1795086921619009,0.5020994253212733,-4.092458371695527,-0.33539379113841505,-0.5897504576409005,0.6285608929953859,2.1832053581773923,-3.758277935093836,0.9179218398050216,0.8864375919863643,0.1328064861404289,-3.365613449420736,-2.9812205384130683,1.1747117147558315,-0.26752957323795723,-0.7782147371342282,0.46315409380438044,0.3613791723945715,-0.4137530161914763,0.0
-1.9079084889524682,0.9662864601727453,-0.9620521428310763,0.31419466879706637,2.027805938490479,-0.21401527584889682,-0.021145710952506835,0.8973230708793188,0.8231760648356827,-0.9231837950894161,1.1823845747084156,1.1362659112682458,2.0992880107758527,-1.3693608208517576,-1.0404514890934395,0.04032520778991632,-1.930667670470644,0.40177622297268106,0.3099628253319982,2.0
-2.7304729870041684,-2.102740292629775,3.2146242011945634,2.510682940654305,3.7068179355432456,0.18701558444145513,1.5673064184087444,-2.645143769536618,-0.3528350711864819,-1.4630512465126533,-0.06633241076387959,1.9607692450990601,2.808047002518968,-0.5513590638125843,0.15980848692161984,1.4550163604192414,-0.7814350827241889,-0.07979091889088905,-0.06384294094931496,0.0
-0.3485621728456627,-1.5506507266063865,0.767163172006522,0.8511401634487175,1.0342990543751958,-0.5437898150275763,-1.5788452056755993,1.4314047661721132,-0.02329873368077893,-1.5720434209626293,-1.1889716618390156,0.9913717402179016,1.0000541437627941,0.20261353347130015,-1.0738037816156414,0.09100813905501699,-2.09791747556913,0.6993560725026634,0.7568933142255804,1.0
3.1183577135539546,-3.14832117022783,-1.656423707012535,-2.309136374798143,0.09986060130197694,1.5026162157374647,0.9361886008588161,3.281675123629138,1.9540592830066075,-0.2748381562445717,0.8825574527066395,0.31048440731666194,-2.6329856538082272,-0.6141644001689301,0.5094664224035139,0.3524656263850107,-3.5090935674389034,1.5491549089721137,-0.6274080697932997,7.0
-0.2568347347717621,0.8114544147629015,1.5003289647353135,-0.04234167233497299,0.9942479216020157,-1.243885861488863,-2.92243755840907,3.1071756276875546,1.0688805948008278,-0.3943619115205527,-0.12373555106677478,-1.6946282111946678,1.7672999193364423,1.0287227703568402,-0.9966799884594182,-0.32303128537820464,0.5347075310230965,-0.030371426224659753,-1.845325593409171,3.0
0.5483337302839084,0.7618255726245701,-2.962865447736467,1.9339097973748343,-1.3722081157215256,-0.13934900264190409,2.032669369597799,-2.619501432645742,-0.6606917269176131,0.24486340491120273,-0.7990531756600573,-1.7925170783855602,1.503437375089248,0.22286391972877143,-0.7882137021821288,0.012680354822722223,4.32558433209512,0.08877176050636684,-2.1503457010206652,2.0
0.8839221723283839,-0.8468921743105063,-4.570308155539271,0.12247101994454779,1.5820882492320993,0.7395885462753058,-0.6463766319304576,-1.5568306410761306,0.8233207539974647,0.8145249145200417,-0.29359163555955103,1.711965954639724,1.6232459821785916,-1.445443718230928,-1.2493377245486943,0.7495881947534883,-0.4428705185215318,-1.2354409159289952,0.8707671763454726,1.0
0.32542907924513487,0.19931457940095929,1.2083465644980889,1.8162556016187217,-0.421973848049501,-0.05804552869310265,0.13632374579810602,-2.3657986528085035,-0.5166311588371885,1.6049726362676104,0.984867111936491,-2.2826262817328216,1.368491938004916,0.5785376700247371,-0.606520270625312,1.572607960956628,1.7992250511300683,0.6703008224240871,-1.2868247843096576,0.0
2.8663085618434723,1.5695328557460866,-2.5828132299837065,-3.237060527864185,0.5380317806239452,1.131849866469194,-0.016098142945470295,-3.4397116497875047,0.772247907451247,1.470670928357075,0.8878504093021736,0.7054911379795827,-1.7897565034598,-0.01174770461353317,0.7829557887701599,0.45261258341081423,1.9905300330773255,-0.7788431983204118,-0.702542126166269,6.0
0.007664855987487895,0.35191215142550913,0.8564240762122515,-2.5007532302141806,1.6637138947179073,-0.3424980096496684,2.0164043830002463,-0.8931934263835732,-0.6596990809433156,0.42567090979255523,0.52885057122427,-1.2326408987541948,-2.0912709352622807,0.09209792936806761,1.032590816250159,1.4387942318522766,-1.1496271774518783,2.222730587369166,-0.7768030046035235,6.0
1.1281054267995487,-0.6256752860753088,-1.3655713621478622,1.5692242620267756,-2.9115401698566927,0.9075228891740649,0.8163374982686613,-2.021454778998619,0.6407214165845184,-0.4457748942235335,0.6504786463659088,1.7342550575959688,0.46443570511432464,0.021352770235828968,0.47221535680340104,-0.4276991558635497,-3.4579188811416195,1.9842330835591069,0.5150203566379834,5.0
-3.42844967510905,0.650067941103881,0.30622510638422185,1.6386693974438897,0.7322856158851787,-0.7355067201195437,-1.5755964248356982,1.8623971334016127,-0.7301851021912399,-1.370288217434754,-0.023156199242199242,0.12223251885535946,-2.2041820872444386,-1.2586294097250967,-0.8127685740865351,-0.11173595710165013,-0.4199407874433456,-0.18138620776823025,-0.2638937480140685,7.0
1.1194143245307568,-0.1799040810347448,1.637626642212188,0.38579679859256966,-3.4042739030136007,-2.0021533984625077,1.5294441342935094,4.177783109963573,-0.18195210549951998,-0.9718374061652265,0.00010197991543297856,-1.3171993825926633,-4.316014065867942,-0.9329932150233496,0.8853393954743077,0.2643323387386405,-1.034510713416046,0.7870779187850115,-1.4197522707620303,4.0
