feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-2.159543128539388,0.24899649741242497,1.555487875300928,0.023931567834861486,0.3827352724850831,-0.5265016013230108,-1.1171936070190371,-0.6703519524673571,-60.9834822797326
-0.7288718103110567,0.038750504894225504,-1.1034230386793251,1.2470454300083589,0.7715638872713483,0.08965588419473712,-2.1670260613284653,-0.9051487778481775,-43.99533559436078
0.7746847716877638,0.6763031657794811,-0.41219213459995907,0.08610482124080335,0.3840677592021719,-0.7907113246600033,-0.23101327189913154,-0.4200548879241138,-59.15074789069075
-0.07413858088240176,1.7509800928387247,0.86166343846316,0.2573229309106362,-0.35753067947582107,0.2241952349386129,0.4087213988299839,-0.204679337833452,5.942972299568103
-1.5796712788193206,-0.8504645981760849,-1.4730032678545948,-0.8263289885409429,1.8855671744734863,-2.46792681536842,0.10662559626882424,0.9651489122664378,-72.46235415234811
-0.2433643119099153,1.264881316858598,-2.006283559393154,0.6668344989937901,-0.7429257953426716,0.3491230281155837,1.4233610342086294,-0.6512540813157075,-13.490149805085405
0.4138056343562312,0.05905454562144572,0.14507376750558304,-2.006554804699494,-1.6009469795943883,1.5699497454384057,-0.26009763354315574,1.020554622965678,132.00710960492282
-1.5440605047224045,1.411946067887062,-0.6871835534684391,-0.06746850573927418,0.05624945698115422,1.1908664352536413,0.501941335720761,1.441070729870486,140.34001064445232
0.6634690356030146,0.00488621250562497,-0.2477873073504897,0.49422642943797473,-0.29234380363672147,1.5034812765485077,0.5855674521047847,0.39443066662753257,94.94198591391037
-0.738435187725257,0.6590900747845904,-0.9178270717416002,0.01295349258471064,0.9453356471623109,0.3720475250041928,-0.680362063246745,-1.459522393775842,-57.78740900929765
0.9358326369761615,-0.31500162022411937,0.9882295008875642,-0.31710790188384813,-0.4017038912881254,-0.26642728876211785,-0.12225579344144111,-0.012291488516245883,-14.810930791748707
1.2209828807701688,1.121449741046211,-0.26829010076079424,0.6482336330495362,-1.3380615280749162,-1.3079890462749928,0.014541421362952606,-0.05377161937048842,-63.34707402926277
-1.2294899173221716,-1.0675992253544326,-0.1864021528308458,0.8820810049498545,-1.600500400925701,1.441899616257403,-0.3266595106881614,0.8352558438483305,111.82863409139584
-1.221462950900531,-1.4004267768586587,0.15484992229865663,-1.3392497622959993,1.6105037697498166,-0.6499477163646477,1.3585616494328672,-0.617272121647984,-69.57638378475416
0.4055793076336648,-0.2456286086382579,-1.0329192598082266,-0.1383095693755738,1.0765009822298934,1.1376198590673423,0.3202033388091914,0.5991244058947652,87.19302297339571
0.8678654267920403,-0.024261792707229786,1.5078818266288205,0.38661738686585473,1.7337222131148382,1.1739105958827367,0.6738437500541415,0.9539652635016836,108.58894981985905
-0.192281770323647,0.11628738787123795,0.3847829620657911,-1.4941945607653973,0.46874623232827284,0.051267159015553385,-1.3913791556361308,0.34546701429597343,21.329109106513048
-0.17849184723768632,-1.9412530213756154,-0.40473114945692096,0.0002541385160618293,0.7202243692702445,0.10669043778805545,-0.3131652102244736,-0.5123715660547479,-28.91706113048944
0.5445979649287074,-0.20372508146180152,1.9620769045978659,0.3229548177554334,0.39092613798147396,0.25758942812318486,0.9594845576528193,-0.4744387816997948,-13.450565579260006
-0.18673049091135188,-1.344440702656657,-0.1796158286072591,-0.2577702489880131,-0.5943651849083241,-0.12862325528684185,0.2237441289789581,-1.0854909092944307,-69.10891434118426
-0.9932623881220867,1.4410286667163603,0.8472161330222903,0.18023455182987033,-0.5952636045846815,0.32606670133553367,0.09021896015258939,-0.377044347970177,0.46397637108232315
0.6258264832104754,0.7119942783729162,0.08167365606189722,-0.015168719225617341,0.4496131747902559,1.5228100894356604,-0.05266651865798028,0.14472829955392202,84.88829784101311
-0.9635250890835746,0.26966657338257227,0.43737595592714895,1.5724969314966406,1.358942583650644,-0.21410853576146704,-1.5718919283609203,-0.1274840062449036,-16.433751409717754
0.06502000677457453,-0.620979173790607,-0.5462782372740421,-1.5577738231061635,1.9920845968629592,-1.8632342389292944,-0.3838884920054773,-1.113019005427765,-153.27168086876705
-0.07362730626354924,-0.27616050784334933,0.2709167080784627,1.2319075226069087,-0.08577866866943988,-1.3231608495988387,1.4092256675863626,0.8671773927997877,-19.507500958825855
1.2471904997693497,0.8595962573250548,-0.7563175639962678,0.05829359807608084,0.23702749028376208,-0.8920377402527966,-0.02983797711073217,-0.05043724123781711,-43.48485943160724
0.6522474288661143,-0.2200209918748838,0.05641050259855695,0.3550814682968242,-1.053022960778602,0.1956259737217132,0.16625071399672187,-0.7079341048348069,-29.15823182828125
1.363413851842419,0.39319250502002895,0.8357018585433331,0.2995277681293792,1.1403964228696988,1.3463188071874823,0.1045576339057618,-0.9993086724591842,13.939742355233793
-0.8848042437811242,0.9385011140977695,0.774918043621113,-0.08002768606116108,-0.35645966551658065,1.0380068701953091,-0.2700798549748309,-0.5602632527904706,24.224935424211306
1.1464873732978582,0.5269576053546243,-0.24191311578981367,-0.9776430342405102,0.3222880791355645,0.7220676101362462,-1.1698058192292733,0.09352814902578645,42.122068555736675
-1.074737085072856,1.1006489633553367,1.0810119504136724,-0.11122474109458465,1.8247651791435422,-1.1820164861462155,0.1964492327250454,0.3957203525937252,-33.12209891863146
