feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
-1.6436379258587002,-2.25083637545893,-3.5810378886979395,-0.7383401280071025,2.960303751699535,0.4027148540364748,-1.1275683966635026,-2.2020121034316658,-1.908448142457424,0.0
0.2494577705218627,3.578366346683591,-0.27055582157729186,2.0270643062569365,0.8819625729760185,-0.3130198029839488,-0.26850582129851236,1.400974116635096,1.2640577139886608,0.0
-0.3957913146379303,0.5511724966150116,3.9184894698731654,1.5148874614727275,1.2751174508144139,0.1888183452384964,1.17809065790338,-3.5777917134344523,-0.6638677098215613,2.0
0.43785369858076223,-1.5514303823042512,-0.40521437747541245,0.7374102459316887,-0.25483958296675224,0.47210183488880597,-0.5915997407335671,-2.1602041043112052,1.8734089071772768,1.0
2.483433459611172,0.9227744750970779,-0.9729946240614326,3.834851534226871,-1.6160081424119468,1.2143312953430416,0.9789849246093363,0.04503762189132987,-0.03690739746987193,2.0
0.09586350170831123,4.4618307257214385,1.2488163395053187,2.3605564792009215,0.8461144477486611,0.8305743570869879,0.5816564940454029,0.032550779717613665,0.2729336337678834,0.0
0.7532854145442335,4.619727434081756,-1.308922557488429,0.7392186541420696,1.4158515160484217,1.0646093492137783,-0.24435308592342148,0.41746847519354824,0.8469019114014127,0.0
-1.4623471643640655,-4.458067238239988,-3.172418831768084,2.3405208957000125,0.8261913410003077,-0.27631724348490516,-1.2777545444846043,1.1408175943045153,0.3628152501037565,1.0
-1.100632210066367,-3.1326538650049702,-2.486845532722073,0.9018090581010135,-0.7783310947145033,1.4140066828040379,-1.712851827756453,-0.04910956949376977,1.137462112468544,1.0
2.2094666233970104,2.052180288989502,2.5100922811099746,-0.4989565014027493,1.9611346288444442,0.17004599281573263,1.150837163932447,0.7267518410969815,-0.9734105538250646,2.0
-0.31127082199361306,1.5729853242424354,-1.3876056908625163,-0.43910128073282784,0.7831432546466393,1.0464571018697233,-0.3900394288394017,0.03516576041362951,0.029243589860170838,0.0
-1.3691890729401113,-1.680848698999947,-0.17758073722389134,4.27991747758279,2.834379801646474,-3.3207203400228074,0.5472133565880223,-2.4835978696656946,-1.8068941046043596,1.0
1.4975808765913943,0.5363750152472171,0.23766027425901748,-0.35953945531577114,0.5825854366131197,0.917080324176588,-0.19640652221196767,-3.2945993416708106,-2.6612289401622853,2.0
-0.6166081209816502,0.9720665608355162,-1.8802273826969769,-2.744125706853597,-1.5690036101984148,-1.2103043052192124,0.8314178848170876,1.9033780156974553,-1.9854700670996257,2.0
-0.07696172930391292,-0.006960929590191789,0.4796549771034886,-0.12851684608921343,-1.5385683632644365,2.29147638406853,1.5553594958754005,-1.0564528414980918,-1.511973555610855,0.0
-0.07072813170219254,1.8524509135612037,1.267006638273692,1.4477306692779874,-0.9119398440352198,1.4209039063828421,-2.06836967459936,-0.9339009265356041,-1.1745519817709689,0.0
0.18789910753361028,-2.743548715699527,-3.4428348901502566,-0.4658364813534499,-2.6335302316482885,-0.3450906898852544,0.923271581909734,-0.11517662348510371,1.1304751594533387,1.0
1.1728766948152296,1.2082418603419578,1.271851070120999,1.1739988157601082,-2.5492562509231824,1.1494193375412627,1.1624484177792784,0.7283369417211953,0.26652486904995665,0.0
1.0318309952300604,0.6166875827000244,-0.6199634771457286,-4.43958579867053,0.4788854567684879,0.3624952303373481,-0.17421406123211294,-0.4921076433716889,-3.2215435429952777,2.0
-0.08225366619402948,-1.0086853696217744,-1.1164096062496982,1.1058065745690016,0.8542881825428215,-0.9733820325316612,-0.27799512898602213,1.6140167517389201,2.8397198556686334,1.0
-0.74533532573002,-1.8202996792587576,4.633365179984589,-1.4613691493895038,1.6916046902154336,0.07934300488917678,0.040568644250967165,-1.5929116280030198,0.9457246388357947,2.0
0.33505393846703335,0.24915556710882936,-1.7789416944221883,1.8442411704198562,0.5659393518053827,1.429262297855864,0.4218663055677605,2.8289332724356298,0.021031827797722613,2.0
-0.31871987085522546,0.47797442300072923,-2.6332935507797646,0.24622647336350845,1.2972181210001605,3.431822759957737,-0.5592883281762314,-1.9911205278722304,0.8677898991786626,0.0
0.27941817146394204,-1.7075320219255614,-1.0525945211282854,-0.054508749662552924,0.6511236919346105,-2.0983359184342523,-0.24480307474643134,-0.12202740919682165,2.6024690272076745,1.0
-0.2067217660502595,0.19917062585549883,2.8193806756015736,-0.736098354128965,-0.3547286018614966,1.73740107084814,-0.7934295864961534,-2.438035636093324,-0.5240998498172308,2.0
0.4366074461500812,0.8865125869496626,-1.2811629249251224,-1.0530266159985044,-1.3785417880124795,-1.3577875530715744,0.13693312220450907,0.983639518465429,-0.27633675279574343,2.0
1.448172439573511,1.1073384813489648,-0.6197213495682546,-1.1382960929824608,-0.26771861571264377,-1.95454682603484,-1.9769394429363383,0.4225633201899205,-1.5469522840916259,2.0
-1.351623416279642,1.307300335584544,0.15891746066947876,-4.8125894710623704,0.47260181852941185,-1.4277482579838419,1.0672356479178926,0.5814234209532958,-1.1354411927687178,2.0
0.5663957779206774,1.1625187066232125,-2.6594445542270524,3.615404248642359,-3.0759087381741463,-1.731609309401835,-1.215942110898631,2.3998537876760544,1.4582732919902828,2.0
1.2613634723415943,-0.673031115532313,-0.3557332414818011,3.0168650135091633,-0.08885813711621227,-3.113053828111184,-0.5883562615183601,1.1782073854549213,-0.15257751958885457,1.0
-0.5253327245870477,-1.492914318880167,0.6994347023203521,3.8938356411075556,1.0559138471865799,-1.0272547982868825,0.9682620822237065,-2.7002794709076894,-1.1679757935568573,1.0
-1.4788996858170154,2.322899640723592,1.2472471036167152,-2.3396153224328544,0.968586611630346,0.7982194127067626,-1.3268522088782875,-2.0349890568137963,-3.3722967853334165,2.0
1.363214730585104,-2.150988636888296,1.3545573158800281,1.3702508801173163,0.24883128569283297,1.459653539448599,-2.0046421131013257,1.24899617299842,0.8758086561939529,2.0
1.8985657861696532,-1.55304710555363,-1.5040052422700976,0.005384656485031836,-0.015462979411377642,-1.390711749258583,-0.4525149523921652,1.700596007845243,1.0268587316779414,1.0
0.08781031983940249,0.6018603214907945,1.2847482792052514,-0.2030728142606011,-0.38536001610491577,-1.395339413571067,-0.2218530297104693,-0.27045703828562917,3.185366563970505,1.0
0.0801513976913923,-1.3803316885667491,1.0506496473363154,1.1949319394395472,-0.18006911015140448,0.07572877752587504,-0.025689372609592587,-0.930554033922347,0.9526351048477921,1.0
-0.43146948890163495,-1.3964473314770776,0.2794944271474369,0.9733515953527242,1.6589060153393649,0.7193083970484142,0.6242311650913032,-1.0349524327127781,-2.05646401052909,2.0
0.5096233049995024,1.1453357653676115,-1.1241407217294048,0.505677593208282,-2.997237113170313,-0.9417702389681823,-2.884075711819603,1.6722252797571393,0.018835313536973652,2.0
-1.3953366356731147,2.209843833775027,4.657224851932894,1.872186184671586,0.6566230320869764,0.6953780152890232,-0.011839368089113617,-1.2821210160864807,1.4375939477763144,2.0
-0.8193609278142097,0.48214136039906785,-1.4746531156273628,1.2929449230499412,0.9819176824463661,0.39231060502939985,-0.07377146780324031,-0.4945514381210967,-0.3486178248255051,0.0
-0.3848114528271255,1.9034039922607153,-1.9042262118004698,0.6390386324455414,2.702175347808812,0.746332484467368,-0.18877532418332094,-1.148050279049937,-1.2709140139693098,0.0
1.0138319842096233,0.561793662756207,-0.1366225673978254,-2.264690545860934,0.8519887948639382,-0.30644287721702734,1.0885275047961511,1.3007884294447214,-2.4767802346299397,0.0
0.1586983583892283,0.8002361940375716,-0.08830382517576385,-1.557569588413267,-0.10171699184127936,0.9207780156452365,-0.907339721583653,-0.5189773851423756,0.9183135703129826,2.0
