feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
0.2455485527829974,-0.801939173015454,0.8902083965526777,1.3882721319462359,0.6666321465276092,-0.9240091718601074,0.2080074326604814,3.3409905158834015,-1.3699699153736928,-1.5520335559866747,0.25349675074521516,-0.8326503864505971,-0.05810900597954728,-248.67143572451627
-0.2862383081712549,-0.06032247829248104,0.9456116638952456,0.4450856332359942,1.3840857514955898,-0.21835742481369555,0.8952291215674385,-0.03482243015445127,1.6438946544342905,-1.5205516382376851,1.332732202882924,0.09534398667251613,-0.8667131851799202,60.21500091632944
0.4971753037689504,-0.0011706984452262243,-1.4544552330391012,-0.5942561099578018,-0.3051596006684922,1.7321386162270012,0.21920348427205805,-1.1852039579521993,-1.1624529426703947,-1.893095191231827,-0.4510704154515713,2.862877008402637,-0.327665926006148,-283.1450564250942
2.1220751624319267,-0.7062822044138252,1.309781460369004,-0.6336832599156067,-0.102177937464037,-0.3040354442302695,-0.45056343622203326,-0.41462604963774174,1.4084204849449522,0.6018076154757105,1.6237460250751121,-0.24633042188917362,-0.5529580993845805,193.35407825626348
-1.5072312124202458,-1.659454168268284,0.28968138367529983,0.1467507772643572,0.3680442386146726,-0.9229329891524571,-1.784027989191142,-0.12564461509954652,-1.9574453079856895,-0.46122134878909066,0.2212995583077889,-0.5922299507614234,-0.24114464161453872,-441.9129285095958
-0.14582376428587848,-1.2714049966431862,0.1373299819244389,-2.1517844428826303,-0.9214490121030569,-0.1739300212249002,0.3421136818045329,1.2101092693617213,0.294244232970973,0.44746404047980326,0.8452372966885578,0.18971660596734607,0.48618122495476584,71.82205571167835
1.0878189103070215,0.9644254654303472,0.7502213144287879,0.9085762800186914,-0.796785192463549,-1.4394439972548543,0.3326986469764246,0.7551783710278788,0.6039141559307517,0.12926756143095544,-0.14934476696289709,1.0899406720667086,1.2529815165100693,241.35523230788635
-0.1611254026706372,0.45382726438042215,-0.13142846131086008,0.7910626299342449,1.8581002798122213,-0.01282378977142598,0.4640184892596003,-0.884543647457724,1.4299775976018134,-0.4682808779723204,-0.2676267908414113,-0.8796511566994393,0.8555257904473462,189.60784424568763
-0.38528047216788686,-0.9415575325601427,0.26882041482214347,0.8946498864535624,0.06718336677099804,0.7428512957012273,0.5004158160247254,-1.1910509028828242,-0.9364424257245421,-0.15043231091341788,-1.527394916066827,-1.0200358991692355,0.03661885190002181,-157.83566227777587
0.7468599934990244,0.5679798059703088,0.36105328303622225,0.3519486493721629,0.5224430773799102,-0.4766659150675172,1.1456957738523876,-1.0596487211153471,0.33044749639601356,0.16549737643647947,1.4165138615434056,1.0359510024147176,-0.9974170266164618,140.68871202370727
-1.7654753426611145,1.9615024353790436,1.1501090175577229,-0.1736995613843555,0.9157770141310734,1.1116582401683368,-0.809135523834093,-0.3777739493076061,-1.5802704880621994,0.15133194063879238,-0.2922963716969263,-2.1473413499959144,1.6042180809920101,97.82317831986053
-0.5733662851624214,-1.35915319074874,0.02623794298969955,0.18663516555439533,-0.9929561641884005,-1.1466295736292191,0.9302884182584852,-0.2760533639113218,-1.3755285240907367,0.33062682966725804,1.8391748505845031,1.469721018534582,-1.3377775236709561,-158.30845167933845
-1.3373455983522158,0.30886469377060577,0.18715072000397237,-1.6656772228888304,-0.5945113432702718,0.41843637959955154,0.4727335075833525,0.6340459101015163,0.9864835294715184,-2.248426269642498,-0.7716999704489155,0.014196690848288658,-0.474514182047133,-185.9837876156536
-0.9396295147026918,-0.40723445131101177,2.0373968451743223,-0.19612460062242035,-1.497521189383346,-0.9867179206440537,0.23251896433911248,-0.551503279161032,0.49145597587410356,0.8868747071394454,-0.04842395921330001,0.6502444295878881,-0.09102207262200733,98.15761501798612
-0.781938549371808,-0.8124554530244575,-0.44436145191970783,-0.6159435364595962,0.40310726751565334,-0.0996630361452865,-0.17024440135609314,0.028665692911587052,0.3006615186105356,2.013942045544601,-1.5623472764196527,0.31766199108496795,-0.4508679503063733,-13.431631515785524
0.6485579090344056,-1.4426043407337625,-0.5143713071614521,-0.3134824252748599,-0.2934919920531695,0.01745672915678025,-1.4039897343906003,-0.13844563255832748,-1.0799465721084538,0.09762279510898433,-0.4629385212384599,-1.5767472105646927,-0.200617663569346,-283.3842040684233
0.07469953312903234,-0.7865976156459149,-0.0802228585934972,-0.6397252543184184,0.3253875060929119,-2.4116168074112756,0.11565830427113889,2.031317972377336,-0.3723458097788312,0.20382645453716494,1.5024107317487265,-0.5203773155725047,1.6203409081823479,102.26462003367209
-0.5762586976608748,-1.5958115128372907,1.0203242484070572,0.29380496380988297,-0.6364779144264702,-2.5139751597217943,-0.6703657841997007,0.14530780743441973,0.5935029263046918,0.13178404510192776,1.7534559324046226,-0.307690267882132,-0.6065658826220665,-77.89868431725391
0.2520560371630529,-1.03126732738007,0.08218782546203202,-0.6297921016654383,-0.011078321988591969,-1.298675625378929,-0.5805433714666334,-1.326885783582652,-0.08513381854994745,0.028315997881479395,1.8879189343693525,-1.127433831845204,0.9849920304004575,58.82859792167151
-1.2793280693608287,0.3889702654546801,0.263066335696319,-2.1672516317641533,-0.8513685419503593,1.57828796443203,-0.8265396259268194,1.622472244398996,-0.6358304167850805,-1.8586841015160145,-0.3526590171517088,1.205243471111821,-0.4797317726801494,-300.6128061225274
-0.15803748132996073,1.0333552416460456,-0.23811872697248684,-1.0823837909452956,0.20938512165626796,0.03171309516939007,0.8346584491074837,-0.49698285211162,-0.023791165325528444,-0.272870613672097,-0.8954934568999479,-0.7821376688806141,1.4724378292649043,140.09990586172836
-0.7546624815048217,0.9389637667479637,0.5989798315727025,-0.97881570062543,-1.9757835945680733,0.5093070245868099,-1.0038510675296521,1.3918762159611364,0.6842077368947433,1.1779558947675213,-0.20829812471480574,-0.3458779972060616,-1.0857305044506222,43.16576886835438
-0.2746317009839582,-1.3770619742998484,1.4080400625108345,1.9143195300923175,-0.5915324272819934,-0.5907559211509822,-0.11116764078752787,-0.5802255164004498,-1.2145966673181403,-0.42267904820471464,-0.6210178000055675,0.8342181193426252,0.1468415777515602,-199.63717681174282
-0.7960277825003035,-0.08931111651343522,-1.3275787669612318,-1.0766144495318624,0.1473398841019224,0.13222354932190783,-0.17019526336252336,-1.02486737205267,1.3548593434562013,-0.3615459326144926,0.3590649405177247,0.908344744706401,0.07633222365149103,31.26138005709796
-1.0572909123281944,1.6079593521190712,-1.6535464965614055,1.275600600888995,-0.2651616123590328,-0.3008419368270914,1.2938711056187684,0.16450340560519155,-0.2894177840853753,-0.6275633690389321,-0.6253676779905061,-1.829682772035099,-0.8420963878447673,-76.96479276519766
-0.09096035676745212,1.5300617975574968,1.3658574845669558,0.35375932920168934,-0.4471112102602342,-0.3449797741097269,-1.3531723929373791,-0.5646161974739334,0.19717957325293095,-0.5100294575346522,-0.39221889250779435,0.36981491028965163,-0.5107068191844673,-65.7015539403954
1.135899738894017,-2.247887365464301,-2.503175597761958,-0.5961992185177344,-1.2326927719747427,-0.5372555876814463,0.7415642289743801,-0.8105150543194022,0.9869910092004376,-1.3150867432355768,-0.24703409309605032,-0.2525310976633163,0.11862588689376004,-180.52935346309854
-0.7251652635050019,0.1596484835996684,1.9431945883575605,1.9139286296802807,-1.0990566247344482,-0.19240889199613284,0.11577471950829364,-0.017622175153963908,0.4983889943158392,0.6881347427400313,-0.9941669863589659,0.7760209410514082,2.4814983227081435,329.9817998320828
0.5927725453821705,0.7037240384645886,-0.7329405108616989,-0.2627819252731202,-0.06829497307432192,1.0349303683097881,-0.19357122211659228,1.4206130185933776,-0.3101261548409275,-0.5282702578984513,0.9021572025364596,0.4985513171091308,-1.1606088801965102,-79.02031777973244
0.055906082033636055,-1.1643495416073368,0.050515885683982534,-0.5673060850717095,0.5772722338741338,-0.1201489168489797,-0.6149387243054732,0.15853901474446477,-1.1348538318424128,-0.26391203054844686,0.7045309769434436,0.5597346734960347,0.7431487405501822,-114.85475620179203
0.19656380928695208,0.5820706969220766,1.1514847641211319,2.224625797761557,-0.6836269364965882,-0.20475815745164053,1.0894552796771808,-0.23726518714038863,-0.02170706212168271,-0.275982944986501,0.2576629781651915,0.9106695132204707,-0.2678650261584056,110.83656119192925
0.4984491529597349,-0.620996760275901,1.1341179152662717,-1.182209257835149,1.540954325253009,0.595949141716728,-0.5379114692317088,-0.9364199670087564,-0.3005850162692996,-0.11188203844313833,0.8153226377866366,-2.2536832848290778,0.5821802941687415,38.09236029417165
