feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.450677711758073,-1.9873625451543129,-0.591394561060984,1.7174101127276569,1.188381109166383,1.5584353641483626,-0.6907826085534094,1.9100378388483719,-1.527109945306662,0.037437900418468034,0.5081974036586949,-2.046458249787975,-1.128522262512554,0.0886852206798694,0.2431081759345215,-0.19362131040160915,-0.5900224810214116,1.4409283851912773,-0.038558647819311405,0.5392488543307761,-349.38015375757595
0.6094555301488165,-0.4422801238145276,0.07599053817001887,-1.2237953336513498,-0.14835163503215043,-0.3465062864596417,-0.08814249330765203,0.7726503675900129,-0.7029252311228988,0.9178609695346389,0.3256455124183836,0.5419868225374281,0.39118405827663755,0.7543199263345078,0.40580030589923594,2.0058584565273194,-1.0932652242711163,0.7215748979866062,-1.648141197027439,0.6583588418145642,27.8620798148234
-1.4486557940706282,0.1435116954352026,-0.6732880495925273,-1.8657415744589,-0.06333220927720834,0.6248479930409331,0.5704651959672439,2.2653688799210676,-0.4446137689479957,-0.1997046547078255,-2.100651260796354,0.29729407897266247,0.457343938693552,0.5091439594224724,0.5362082941464736,0.284250994858967,1.9782905945830027,-1.9840492220332955,0.6670388455960586,-0.5269845104961287,-6.208796154163412
-0.17258500805762267,0.562784458854058,0.1662134936491683,0.349974711292032,-0.2628627311709859,0.6461721270788592,-0.2873029468462939,0.13765671836927484,0.2037954670339777,-0.6745155646101036,-0.700497314964545,-1.0042598976898596,-0.18804759383150266,1.5070083410877917,0.9701378696728317,1.5923178871107506,-0.6359578402039654,0.30538473209745115,0.3691153254782438,-0.8275988006875018,-47.19262722939173
-0.9127829638072824,0.6304981048014088,-0.46755095659130114,-0.4778517842905437,1.3823476449371335,0.9574496031435467,0.8373675260607376,-0.46316269038850094,1.0937151903880178,-1.2065649472472098,-0.5296666376030223,0.6296903776751822,1.4688781131715984,0.965766864885016,-1.0539109574511663,-0.6825235961588361,-1.329617375586213,0.2563868378390218,-2.6144730263490743,0.26064358935416115,63.3752041201893
-1.822340644354489,0.9178792506753138,-0.8740206715033534,0.6609732918251534,1.4314100286335056,-0.4390074330389535,-1.0683971647276669,0.03587566273507314,3.594189030269607,1.2110263392920357,0.21485536677468858,1.9550913205913485,-0.3332796317542893,0.9134204471123889,-1.8925503951828664,0.06559766188750742,-0.4011361979970071,-0.7832192476576655,2.7827993718302326,0.06029653047450073,226.03172336778573
1.130917204070693,1.3137050145582165,-2.629436812183068,0.33649131137190996,0.6370417717859375,-0.5432598124140664,-0.6830999805810769,-1.414183207059236,0.3185257484819211,-0.28908168786818955,-0.9963689002711514,-0.13824368258884737,0.4140173008854157,0.2360275782831801,0.2819118598348455,0.9318630381165047,0.10305924456245544,-0.7638438633174855,-0.12200563572753881,-0.5990542964967054,-42.12376801557534
-0.40200146131644,1.234683490297981,-0.4147942015162163,-0.2600572899330517,1.0214624472258633,0.08002768625112196,-1.6311458636473135,0.38565774306055395,1.6542890900887102,-0.02628676446490989,-0.0652389898061148,-0.13248717809680388,0.25067489615151634,0.5204386142216936,0.23004963844530985,-0.30748477212690434,0.6358592361875411,0.28218373444804984,1.790005539558796,-1.0561171206556246,67.8013164484489
0.0662650792735752,1.8457286023947972,-0.49666745394648865,-1.789923910471658,0.6342471000830305,-0.6668051266290703,-0.7280102322281419,-0.8057850211913692,0.45492107037751817,1.0228803113849498,0.2157713229609048,0.07684056309744192,-0.1677515000647406,0.04128955984845382,0.2092331501820956,-1.5801894622239665,0.0855959101976107,-0.7775970273926894,0.8273923377546641,-0.2733158913849938,129.90719972179105
1.578871180497233,0.7594019013654915,1.0074712982508223,-1.1982164737049095,1.0870394102777237,-0.6389645244108847,1.0596275318693462,-0.11773484515269708,-0.38023909256423644,0.4432403852281623,1.4682088418257293,-0.06326787641199541,-0.21639236605080509,0.8277328546686459,1.5775879090340983,-0.896752640140033,2.603855111743019,-0.32509462178690796,1.5830477513997157,-1.018025514702224,101.50072559846274
-0.15838553771591418,0.35227352478994794,1.1455949066262796,-2.041577654151944,-1.583513800553331,-0.08153208134664312,0.31116908510624597,1.6493049239039788,0.8038680109168588,0.8310956229844622,1.332640973452574,1.2696052072044175,-0.7969933097206036,0.9432369142595526,0.17367270418830433,0.2190911182775333,0.8554717893356685,-1.7410724550634933,-0.4576425273593216,-1.6979436631910207,181.49128840036508
0.14927409161391744,-0.8543653971465075,-0.6199296356762972,1.2595966685801905,0.19617112557089134,1.0057924433627659,-0.5000584422087003,0.2630882492074954,-1.936377570914833,0.37732569598091614,-0.20316447113603908,-0.08161492635330592,1.2258853657873334,1.0391034941407766,1.0071015844614508,-1.3166029193824755,1.4625132124088023,-1.7377234283038088,0.8605618615302635,0.5739608465504009,-101.43517468950749
