feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
2.6597353521507574,-2.624821969393413,-1.179874691779264,0.4669718125403305,0.9631464015041893,-3.2653388104030663,2.0
1.3018495942906285,-1.4483140916421167,1.2557821586536424,1.6798717674883321,0.8156173432977647,-1.0252385058418052,0.0
-1.9704532706226265,-1.202192273144308,0.4573513681714503,-0.046969809918320074,-1.2573821197677515,-0.32976659122929,0.0
-2.049198238311047,0.7597976385960711,2.2288447045038766,0.29955303120921273,0.4947090929999277,-2.358961787586256,1.0
0.4851877201115429,0.10377689821967344,2.996581775043553,-0.7071833739286306,0.7515816138202962,3.4549286827638497,0.0
-0.7826425614280859,0.7747033533107761,0.855926565494262,-0.1432652539127239,0.25541907343745995,-1.0748327240546163,0.0
-0.48935449180495616,1.654612485858048,-2.3951532451759485,0.660109878617092,1.673641491241666,0.7362946341667596,1.0
2.6919928217863065,-0.6303863874713445,-0.7161750163047834,0.0776954086057899,-0.09787894902105165,-1.3717474164330494,2.0
-0.6307339558910122,0.19876528839076293,-1.8165835419789347,0.5526502858373403,0.5517092358276074,0.02042399524845795,2.0
-1.572807899441509,-1.1749939724190142,0.4542828308682546,0.7343666265278302,-1.1861673130573474,1.9361589590336952,0.0
0.8354450512535188,0.807378499561617,0.8437846734295561,-0.6708936069729572,1.8296795946126085,-0.6500754682727095,0.0
1.3652710912406631,0.16836747212904726,-0.23623194320593788,0.2840276033412178,-0.30607461482449316,-2.5131787751461014,2.0
-0.9913340593096269,1.195902211688449,-1.8218288756737673,-1.8509480666829892,0.2849434825253978,-1.8509198337259858,1.0
0.8372906094788799,-0.3398535369875971,0.3491504842851636,1.2690064818782176,-0.17892539558452014,0.9362679735251932,1.0
-1.5519401251349212,-0.2709939086593159,-1.0033481864844322,0.9261217122101546,-0.42623225137051546,1.209035126000725,0.0
2.0683087528506716,0.1165580215600722,-2.149627078785069,-1.4015631571687457,-0.1285897984884975,-0.7683407811340803,2.0
1.727986815435522,-2.5565765462045325,0.41673912172814453,-0.5864230996176142,1.8538097165997303,-0.5223401481518716,0.0
-1.2914073815604505,0.7067322725372858,0.4634122331896533,-1.0964773934568364,-0.9352481300091184,0.42526301510647535,1.0
-1.2796997687245062,-0.6913665444217028,-0.11610935059056071,1.5101676973227485,0.88230683790753,-0.5641706053283777,1.0
-0.903424754563636,0.8490691205270496,-1.3809380495003856,-0.9541123019964698,0.7617695158769511,-0.4580163922547382,2.0
-1.3365632455335494,0.3576514080963868,-2.210212455478305,-0.03409291044641091,-0.5186733767218228,-0.63699852630752,2.0
-0.9015094183679305,0.009938007533289175,-0.8446210796147862,-0.7288678301362086,1.7719673419893973,-1.0787307709653717,1.0
-1.9172422623868575,-0.29109037556807965,-1.5976217872759233,0.44497362593821593,-2.967714267822639,-1.432628702021287,2.0
0.943409508115252,-0.6387015358103451,2.3485990091990327,0.40808522697725097,2.0400343031563555,-0.1647700308161446,0.0
-0.3684325366597818,0.32023022705248066,-1.296109793461222,1.5454191382114928,-0.9204928581723962,0.655983371591268,1.0
-0.31636527078463317,0.2399802809818353,-0.6252551834998026,-0.8908726595728237,-0.5414732285983168,-1.6610363615429986,0.0
-0.4750000480601665,1.0152629508659536,-0.4867491532096264,-1.3244636362607607,0.3532613083549945,1.0633573745134288,1.0
-2.9787141522607974,-3.075677621691027,-3.233506546603549,-1.686953157511488,-2.392232038492276,-0.47245816299006194,2.0
-1.6186834881099708,-0.9259437660883997,-1.1743049520437259,0.3455372817695847,-1.2787314504063514,-0.8144196600515624,2.0
-0.3734692480449239,-0.5197753531548952,2.062029435593903,-0.14651045140357333,-1.1744964594728717,-4.046565249851718,2.0
-0.9533926778146424,-1.8816002278741573,-1.2464651278607775,0.7491116541677981,-0.4546531843209003,-0.5761962864093773,2.0
-0.4659982758873962,1.9008113738591936,-1.3340945755643008,-0.7382770797147306,-1.083629495958792,-0.09732964252446896,1.0
-1.9938594147052218,0.6214287963576787,-1.735850020499221,0.7697725736679397,-1.4868906966770004,-1.4028767444631576,2.0
-1.5963411637541616,0.3935617787654507,0.6870666342761206,-0.8958948477969186,-2.5424912656148457,0.4856874220469236,0.0
-0.3450415070441025,0.6497144765037244,-0.16786541347684514,-0.5999010590551116,-1.1475139235053184,-0.6856120403913837,2.0
0.12991094074392917,0.30714891835867963,0.7306391754887913,0.4809276670250277,0.30850952610117766,0.9830074622498971,1.0
-1.6615283096824844,-2.64646446100485,0.7984350492350334,-1.398858202563569,-0.5793072571032458,-2.292363473294836,1.0
-2.2602225262271487,0.1652557690650593,1.0457340704823082,-0.7999728057603857,-1.3979110572667155,0.0964577327120626,0.0
-0.4458567565855862,-0.40962531899625787,-1.6476935455300894,-0.7085774562880386,-0.0838332318309768,1.4203396066786005,1.0
1.9559546547754931,0.04867249264780213,1.4717674877642215,-0.7040415542539173,-0.5866029392175193,2.930313540155576,0.0
-1.5228227501214069,2.106773388722126,-0.6679307159256873,0.547627409658439,-0.12379231720331818,-1.6476355756729792,1.0
-4.1941419703792535,0.8044024663827389,-3.9115622199078977,-0.07003339195707933,-1.919747397103332,0.024038434686793786,1.0
0.16001202235242706,-0.9549694387403759,0.4236076721065576,0.15592130843753635,-0.5061440540183482,-1.916983266333517,2.0
-0.17848536415015737,-0.28565342294600526,-1.006965933756409,1.1715366021732465,-0.8930853902026535,1.3325856736661372,1.0
-0.2981178054580791,0.6042351182336297,-1.6117145833123252,-1.7944376812269123,-2.0500815730465085,0.3987970926694815,2.0
3.0122864846530195,0.23425431932512286,-1.8710818561711111,-0.10649606902839628,1.4416989377830074,-2.8366027376861473,2.0
-1.4622426240830824,-1.262073643942378,-0.47362325958499163,-0.280436139677336,-1.0133189499921316,0.03828132133186468,2.0
0.6931495765446465,-0.027760357790006192,-0.7074498542355323,0.1765673923661457,0.07655786463220071,-1.6668497585001059,0.0
0.251454047197319,0.625959269196008,-1.1900016175851342,-0.3330613197857114,-0.0902100050660185,1.3362250318609319,2.0
-0.9278641427738159,-0.6319369981437686,-0.5937987555726898,0.8489222961851972,-0.6418993841275857,-1.3756667545836994,0.0
0.8663987914302451,-1.5703132015018941,-1.3346809245589926,-0.7708611225394446,-0.27054088274375365,-1.9325396972775035,2.0
-0.642877890229121,-0.32444577699437827,-2.0374125982097904,0.734535795400344,0.5390808098400874,-0.007429710537295686,1.0
0.4112930158287784,-0.9575880706458516,-0.22825495092710613,-1.0448186899395409,-1.5707225167286374,-1.1243936974544244,2.0
-0.07285272116908847,-0.06284041673549796,-0.81573053863196,-0.3479329571845696,-1.3854276288605685,1.501616511397774,1.0
0.28433228246784514,0.4867098384334155,1.8149745719944732,0.8540052482939042,0.07191408630586249,3.6846386544774687,0.0
-0.559509015941598,0.4453846333380947,-0.2989093041399552,1.734710131724746,3.6207670567784316,-1.2595761361561626,1.0
-3.5241706241099178,-1.06165487351766,0.36331078630528746,-0.8568090654012487,-1.7033658402687513,-0.7963689663393325,0.0
-0.3969424845373285,0.4428606285374438,-1.721526239553073,0.2222054524585639,1.4716851236252677,0.6568794116243573,2.0
1.4305433364094244,0.5308808449488385,1.626077654630252,-0.6718076798524723,1.5413544164230872,-2.4015821834709845,0.0
-2.20836720313981,0.2620722940811631,3.0070532713838447,-0.44991534676582207,-0.05452596362401185,0.6887350859739307,0.0
1.2031235626297385,0.6365721883455956,-2.154897869450858,-0.2887614263397432,-0.45108376654251914,-1.1556872978717954,2.0
1.3879143156311449,-1.4941974385354142,-1.987164571521042,0.10235401899413753,0.04724293043447103,-1.832828097289689,2.0
-2.5356898553109906,1.2808248482169606,-2.250477118813904,1.7129993198235822,-1.3815604375943031,-0.6908158593667986,2.0
-1.5464294793498952,0.8598250355354832,3.4247294353769915,-0.9077996049121947,2.123969261756603,-2.8395138210335684,1.0
-1.1871582427435263,-0.09856144586679022,1.1217542424493876,0.04490392074723099,-1.2321413250316997,-0.04840095635748254,0.0
0.8117340436653759,-0.46021776036364537,-1.4697655509357583,0.5367480194386247,-0.7131240379573623,-1.0257719834559738,2.0
0.5414053556899979,-1.5983565041247023,-3.8802673687227323,0.42376623759257637,-1.1346572672239588,0.9592992595709235,2.0
-0.09172376982197616,1.1642748155244609,-0.24772488524633074,-0.6810344328062925,-1.4629118293159098,-1.4467840847604605,2.0
1.0241938314563823,0.27753412603690225,5.574220825566183,0.9224615380908723,3.553927979496629,0.0835581993903709,0.0
-0.34217894091065815,-0.37551013088607116,-0.7588497551764999,-0.1153062804305242,2.7002824810800234,-0.23612336455688698,1.0
0.4574276617880694,-0.9166894238421872,2.942322416353282,0.28931193026651425,0.9421962275654476,-1.369263355043043,0.0
0.08123207027156054,-0.7385132815840966,1.0353481226967305,1.314575749229251,0.5220400758666086,-2.8107294590545173,2.0
-1.6685646551995899,1.1371109900540366,-0.7330526920765554,2.3869659470138673,-0.5739085526015666,-1.4130810277951666,1.0
1.094535817704536,-0.398802453284814,-0.9878046444498327,0.8527637504746315,-1.1598108049584614,-0.7010286394982943,2.0
-2.3270477987269085,1.3742936062127347,-2.411354013809549,-0.4058943493927243,-0.6057277982107543,-0.9494066587442386,2.0
-1.4797939433549718,0.1238634411209819,-1.438379929025108,1.1673393411274644,-1.1917738879223494,-0.9663173112018588,1.0
2.902913436048297,-0.2689585527677378,-1.5144340983891065,-1.2123982782628762,0.17340335269161256,-1.2835978654127222,2.0
0.5487186966172457,-0.024301569317468682,0.940808586200789,-0.7952931136327188,0.8013473547990829,-0.01664668014925874,0.0
-0.11522460128396528,0.13531501789237915,-0.20131120526416435,-1.3645077300863595,-0.5275622241536992,2.0283969037862555,0.0
-1.573944112971282,-1.205244936889636,-1.0996062603146308,1.205088652534335,-0.2698799534345073,-1.1875384763183965,1.0
-0.3002120541104295,0.876994132078557,-2.010550659756908,-0.06161761768740636,1.9740760099804409,0.5865216010990861,1.0
0.4756508294213798,-1.023826850680737,0.7317086903747999,-0.925601320226753,0.45756365603793314,-1.8371749854891954,0.0
-0.5295560205138854,0.004832227682477888,-0.6283668297775125,-0.04556541767440844,0.9061214364951518,0.021061988616249305,1.0
3.0924879931077687,-0.07935917967315234,-3.2301197284532526,-0.10161980175863608,0.5130793221611012,-0.6626059257192131,2.0
-0.6248675835753501,-0.2953233691890098,-1.1472167742769144,0.01000779571132835,2.2401225581032462,-1.719187948541151,1.0
2.29543526846062,1.8148091423977857,1.4805820195819106,-0.35655944520788196,1.6263391869539332,-1.4507707861248744,0.0
-0.8577964158482344,-1.397396437162255,-3.14637595947582,-0.9727662286230833,-0.987465375770707,0.7518060549907275,2.0
0.9221590702849567,-0.7782195571439076,1.764288364216807,-0.5830619093028971,-0.44851918078631925,1.3208720195408046,1.0
0.13221313585705807,0.710436614243946,0.5882713840699139,-0.5613270621551423,1.2303227404468144,-0.629334865695667,0.0
1.517703481575193,0.7364858083711847,-2.2741015898520076,1.0768412074553024,-1.3595963113320626,-3.0811879976129672,0.0
-1.3708573625601645,-1.227199854953215,0.6736249772776657,-0.9712680691553766,-0.25987695660073906,1.30809470862736,0.0
