feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-2.7177180973977277,-0.6671134879028965,3.019112635235035,-0.5147127323258996,-1.4007298126900705,-1.0263370907532456,-3.2217299378728557,2.802503856278764,3.131326735621635,-2.549683721168245,-1.5129821682538487,0.30762090691191313,-0.41286173696097395,0.22665921629475916,-1.1975652840336504,-0.49936621140580506,-0.2373058514799493,-0.09745295841427026,-3.358699741470815,2.6706672299242182,7.0
2.9085781433024214,0.48206673442958636,2.0377594513693613,2.6412330462844285,0.2369201383823787,-0.8923437265042443,0.2709672181363141,-0.9028159298349823,-0.7019122539502614,0.02045799838372775,2.135405675669319,-0.3108736837001955,0.44183939411643347,-1.8015295344863171,-1.4562528636427237,-0.30410580096717754,0.14903754743297337,0.4390848087600771,2.353424640454063,-1.4645387843672357,2.0
-3.9086979148236036,1.0451486545440747,1.3629367984180023,-0.8233812071106291,-2.2284869975840405,0.41945986306880384,1.8744066902462992,2.7154117442020285,3.3034859761528828,2.554675617522264,3.233732643438745,-2.8804107444863947,-1.3107691006900086,-3.002098406586654,-0.7131669962821663,-4.672337969330643,-1.031784390406393,0.7223032915994171,0.11458288379191672,-1.2718681099899074,5.0
2.5736584319644864,1.5949561522216336,2.226569780914864,0.715308677772873,-0.6591958071089297,-1.2773788595388074,3.957564729914808,-1.0104328221624446,-0.5558688692443912,0.6522910885465529,-0.7448302711048331,3.832631101602963,-0.8055856075411216,-3.2136746407388705,2.2109848916612265,0.17985475742698886,-1.065520114894322,-1.6577575776718458,2.3986129429191854,-0.6320497975355609,3.0
-0.8158008456602958,-1.060016135712348,-0.8635041485697714,-0.4445932978699905,1.1032657614042745,0.7687842318960292,-1.936550048962062,-1.6224989656384796,1.845221532791441,-0.042837294930158976,-0.1941584960371323,3.6157846090556363,-0.432721446568447,0.25844807962993743,0.07882971341241829,-0.4071245237885819,-0.07562855774109509,1.3128560234188764,2.3998364269427945,-2.740415535009215,0.0
1.504284940705208,-0.5311686357883826,-0.4552447975556374,-0.1312382512783411,-4.616952953859531,0.054755659789120496,3.0394471020788654,0.4479364244477507,1.600388443026286,-3.1948072498045024,3.908274666417381,-1.0373556373008903,-0.10940348362805508,-4.833039329852134,5.146029554046327,-1.5800252713155498,-0.6656296045776021,-0.4630278950183403,2.168837605332155,3.7158541290771385,6.0
-0.20463433113276341,-0.38653574748469227,1.270206504693712,-0.7280101731903347,-0.45229844785690243,-0.13292228862493008,0.2931363018994624,-0.7146542750199232,-2.4822023690215365,-0.16401661594989847,-1.4877785623644286,-2.9272781561901184,-1.5225936216941713,-2.2049479865752715,-3.01533515693618,-3.621986217752601,1.5947209200991979,-0.9739869698060595,1.6025507526347624,-1.0108265053972456,8.0
2.566617509961068,-0.4095540589749835,1.273099033307684,0.17764415087919314,-3.244690088945715,0.03723813910984104,-2.7991743509094373,-5.969922274915749,-2.1266524390948307,-0.2024861122303001,-3.442908729150863,-2.3038844187871144,-2.2440150784639097,-4.840852789198691,-3.115020328493399,-0.9844799683836001,1.0299577985979647,-0.05082550384693185,-0.6185020807293102,-2.063357691241513,4.0
-2.599218870778204,0.9495801742657152,2.355430337395463,0.2645981977698947,1.0929297843620454,-0.7593334306918178,1.4859074689549465,-2.4473469340768776,0.9378498120256642,-1.1074492675914094,1.4881275689614073,-3.635913243635747,-3.3827473931498875,1.8600485145348724,-2.5605879158272087,0.4784165909216136,0.16614182410393222,0.3613864180594402,-2.4464278522141125,0.9757245258003575,5.0
0.5495658145807415,-0.14114425864359836,0.7684239298520814,1.5429040402814334,5.220275797915668,-1.2332386939988664,-1.4320866586627234,0.9695210540734034,0.4627541381312883,0.8903225901072843,0.5670153659100567,-0.8543464543498754,1.7120830363278263,-2.0897970425686516,-1.4974804414876703,3.27094795954224,-0.7372825983152665,-0.9722513660062627,0.22455190319017326,0.39825859043921175,6.0
-0.2597304166060612,0.5015284672304249,0.11818961264458383,-0.34517518321910745,3.2191854410892864,-1.1258988409129875,-0.24849265801177212,-0.9554821577352417,-0.6360460868226148,0.06396205416628142,4.342917097599159,-3.0309875888130744,1.0512405376074017,2.821969551566188,-0.7523471458642581,-4.1935837534746785,-0.007557090031027892,-0.03779090107640005,4.439188740682086,-1.1736991647227712,6.0
0.6467034158591045,1.3237123267754252,3.388848583973279,2.5445741171131484,1.2543514207075304,0.9859220781948357,1.6327144025785145,-3.4613751024614388,-0.02874684424123941,4.147599452205707,-0.9974681338110759,-1.9510743757086733,-2.181203448381153,-4.394162264226315,2.3361406743572797,-3.1236741075607233,0.2560258790481067,2.0518906681607247,-1.6620989244029478,3.9738866996438698,4.0
-3.2371665120066337,-0.4546102357563458,0.02311652423196464,-1.7195856045877818,1.8747531387995457,-0.7723343424457498,2.6416707131629584,-3.251621606067553,0.2229821128772269,1.1469026389763088,0.5390265813791262,2.262081299542433,-3.796331978932275,-1.496449439258066,1.7081976686424607,-1.3072362908052784,-0.3453185444715111,1.2237075284326306,-0.4432395125937729,-1.8437612402123782,3.0
