feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,target
1.463937062164685,0.8933590296126924,-1.4298515018396447,-0.38478114685116227,1.094716858211722,-1.1921258558747703,0.8592756759525096,-0.6099865230997147,0.36208541143605116,0.6629757659434334,1.7841382543691504,0.8423199660638135,0.4940470386452605,1.0573773661716614,1.5478829641473113,1.0761821590155047,-2.29377843928758,-0.7790406453333903,1.6939734250779233,-0.02294509139989502,-0.8588994711084982,0.3893023598855839,0.5543824520181202,3.5524287100568257,2.2184468421593726,0.36426945578271,1.162582090953279,-1.4620225466694248,605.9736310930044
1.3675626520736701,-0.39061135491898996,0.8691527053116147,0.26868056798109247,-1.50286658323666,-0.04847641142986587,1.1448149157400436,-0.14568771987971718,0.8565341264617322,0.2567350955770555,-1.1944598031719726,-0.6962863109952562,-0.9730422301513058,-2.486436708159278,-2.356491665400857,-0.09863924737163028,0.10672156061451792,0.34534003707229194,-0.6352579448042988,-0.698451787618592,-0.19877460009510775,0.43940680043067354,0.7712686830615021,0.12113254602832035,0.16051981987725628,0.36544644536107557,-2.7825699112084656,-0.3824475195687375,-291.12849161116714
-1.0069423282670118,-0.6023931086689296,-0.567625520252033,-1.7131772493898407,-0.3299334726065493,1.1253901802112305,0.06600019181395965,-1.7792074012442018,-1.1934854641901491,-1.3767812463299474,1.0375935089788095,-0.2833759599551062,0.40012456950377645,-0.6732031438776886,-0.43841069051289416,-0.1482622132994474,1.1891453610599763,-0.20337548086132934,2.1809844851310762,0.743006962125292,-0.48603951262335054,0.5947378350371466,-1.2117622324836574,-1.6128637185393317,0.2881919079735938,-1.3613714927441103,-1.664059400029223,0.39228353512987296,-460.8858594679054
-0.8108685566316286,-0.5985620407977507,-1.4303182242384933,1.0579363293905222,-0.5227989942871359,-0.691324859362338,0.3511282848275704,0.6528173828084017,1.2677077431551438,-0.6370881328497646,-0.5560740153866615,0.5282338368946718,0.23698744631010987,0.42140132815654296,0.05985415210987938,-1.488958082793161,-0.1382138278723342,0.9292137912201602,-1.2637094235734028,-1.9272072308097683,0.5739447987147819,-1.1450240247180867,1.8735464640754917,0.7482230752694505,-0.07492161025187387,-1.450527424819093,-0.2409459647388051,0.06038153914913057,-116.21856062695844
2.044165547523867,-0.41928925064208916,0.09822389027282857,-1.846593583821227,0.4716500365253035,0.9017459180146449,0.6660659577329063,1.411492221961517,1.5810589885433206,-0.9127406682889396,0.65513479213155,0.0011767372472688213,0.0033245652561269216,0.5396397960619863,-1.3001536754550822,1.2158180068707043,-0.20731484152578908,1.6570008777388212,0.14896773551228795,-0.571425534015435,0.271750864616072,-0.6269040602314189,0.28847310227168127,0.0475009770274603,0.9252734988033664,-0.3659065379476681,0.7865156995850867,1.086521591530079,545.0866703724672
-0.531912966763673,-0.7598615751579909,-0.388480251138975,-0.866826405747332,0.735052687964103,2.094174439016281,-0.22262010654418665,-1.6956895669852967,0.08489113293053493,-1.9927499282121304,0.5512440364659102,0.3540701758113651,-0.06642866289879477,-0.8946275537360899,0.457212855244918,0.5783810292964445,-0.9247315335803867,-2.7274256811734428,0.1035323216537588,-2.124846413428106,0.874351262304957,0.46692192227083235,0.5670390867347721,-0.7142897352335228,0.60237901376308,-0.5130778377971469,-0.6133909346526347,-0.2504694206659411,-521.97389335436
0.2938295910177355,0.5552280597144406,0.7636986861890658,-0.17255859324621356,-0.41067191651786966,0.32257139977690336,0.6317876420801802,1.360027315501582,-0.3851045979080514,0.4604036024817996,-1.315576306111089,-0.6182562914241757,0.9372836532662564,-0.8410383654115118,0.5366121511785845,-1.2437022149839647,-0.438918691472119,0.5227425277176156,0.6122838056008391,-1.5514367452669928,-0.685378022461521,0.42331840468306614,0.4571719403196319,2.182779465762297,-0.9027771859481466,-0.6740560675746103,-0.817041354412418,2.690996731547281,-7.468430833691397
-0.7565431785383383,1.0327931566710529,-1.4844755277301052,-1.8836596958304697,1.1451138481222332,-0.43859100517709937,-0.17587988840545704,-0.5063442908858552,-0.4882515537791645,0.9945301247891624,-0.9070726690337771,-0.4181247546720251,-0.5104955513948484,-0.49761655976393177,1.7836779265763418,-1.6008115395470028,-0.6829137113754854,1.2612161227878245,-1.3099510159428798,0.4177505928848408,0.14300670223274706,-1.0172942109494871,0.7355345882766652,0.23594440120876498,0.27439948771748074,-2.270626675085413,0.4035052593933406,0.818949767458478,-59.178200660897666
-0.5642086306297625,1.2470724812192475,-1.5877575182527337,0.21269641781802753,-0.329540719897548,1.1740905694522983,-1.5258183874700302,2.198118945378274,1.9889593088840969,0.22445623106048926,-0.4657265330266092,0.5842739971661058,0.2566492489037701,-0.17561292977580567,-1.790489014757888,0.6673746010523265,0.9102986364489627,-0.6420262163297805,-0.7222787119033757,-0.30989111190170465,-1.7366204844926654,1.0810619422869086,0.46557143831759584,1.393303296859674,0.5675795044524867,-0.3324842042397201,-0.2443857933196344,0.805029996670008,244.38423414391715
0.31606164301687745,-0.3935470884368629,0.06305806272326193,-0.4975088478276022,-0.7818587144451448,0.11264406444278893,-0.9399096423411143,0.7534428760376667,-1.25305085814283,-0.7242531302802457,0.5602578862366688,-0.9951766657551706,0.2749915951023081,-0.8734438398960126,1.540595317314077,-0.21281328854404222,-0.07778245191989609,-0.2724776136896656,-1.735168460822902,0.0795749455989181,-0.3195950331737456,-0.7712493689321759,-0.7079941428984473,-1.8067484865717856,-1.2646499144302572,-1.4247342332271977,1.333376845053645,-1.6186480761601427,-355.9331854230988
-1.9092687158595618,2.751357960600362,-1.2960126219654922,0.6277165237403121,-0.9783471732566781,-0.5219664127179234,-0.07356642130748299,0.2919124235721015,1.0388694208829703,-0.7212504974926245,0.27319952232952277,-0.11885041767288944,0.3461041087384551,-1.469960709973808,0.09434046355831176,-0.6449117680999655,-1.4091156753691536,0.13088121245396406,0.33185993005734443,1.624273177817261,-1.1559186326807596,-0.05890065336750017,0.5595289351968433,1.8043788409560149,0.4026930973097109,0.12430192556264102,-0.7558291114666513,0.2090852205608047,83.90894351019502
