feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
0.4998420320127184,0.29031472017700555,1.351930690932677,-0.3683461867885146,-1.2406727827871498,0.6529202346994873,1.034780947762008,0.10501294793212856,-1.4783751736149675,-0.32007462053617663,0.6143129513097363,3.365715935657904,0.2120427207328225,0.9632523807744868,0.16880092972880867,0.4570310300088498,2.0
0.7235921896388255,3.7095810987497257,-1.2055376812413947,3.0049272149167026,-1.127803228423205,2.1962863859814252,-0.039209962142203736,5.520567143929121,-2.3734299290881298,-1.12189027640132,0.009042039722192127,-3.8213133736566105,1.0176512326226836,2.386090444374388,2.5212920874731566,2.7352852870813047,4.0
1.8189940792845634,0.19572929816619244,3.4421857342166895,-1.6535856786577483,3.2819984769352786,-0.5097638546696641,-0.050840036508802644,1.4709615885332372,-3.683807379260168,4.189762500900258,1.7722509833023807,1.142860422757147,-1.9608775774422837,0.40446567417496415,2.226163375641966,3.3733026684965086,4.0
1.819951942065229,4.2973700779944455,-3.034114290239182,-2.0467157104349565,-2.358188224254026,0.5752555399767533,0.735489050768285,-1.5894384290190637,0.7261817934318852,-0.6617707833439158,1.3190231236933407,-1.8578473675377256,-1.4216384621488145,0.3165499349257146,-0.6458205679812922,4.384109040218711,0.0
-2.8110516552772173,0.13164760212552795,-2.5075735920024655,-1.0801255959248262,1.9367257883788573,1.281998456277339,-0.4816841106765888,0.6565922952284962,0.559028050677298,-2.061809691782582,-0.594277831990555,1.1041571476981362,1.3449286180946913,-0.45012338129457397,2.522784617097221,-2.848912336836657,4.0
0.6746993691602732,-1.521789552690774,-0.27276666586108367,-1.097913348315996,-1.545920007236548,-1.5912948671338203,-2.569906316907904,-1.385011231804965,1.1246432055275024,1.7402031295849536,0.6376350504509395,2.6266631157078315,2.056745791102978,5.751587907728131,-4.25359782480187,1.4034519871489473,5.0
-1.3420725729333247,-2.647856272864726,-1.136626183417356,-1.3723810518446289,0.5699988806421916,0.01627011019508018,0.03954805805813466,-2.37030813727989,-1.702392963462219,-0.7180368214201626,-1.555814386622248,-5.1477006983717315,-0.9639466494666284,-0.9813796428653498,-1.6940909545958602,-0.28734341447927136,3.0
2.993933026294605,0.8707218832985555,0.23381650106951435,-1.0791343296835259,-0.47826220331704516,1.7403340049820564,-1.937392609594906,-0.18928678914864072,0.8212465714035075,-0.08633784147332357,0.8572945054232706,0.586259202987532,-0.9894594239797176,-3.2878943997008214,-1.9124599932266708,2.1420655987354644,0.0
0.6904904110578796,-0.7573111941523781,-2.3226634729367994,0.5855316646392779,-1.889523686440271,-3.202865679997302,-1.0705848139295226,-4.718371844851971,-2.650784786649917,-1.4895762497885592,1.1440716509081421,2.1205697672666037,-0.9986927529613352,3.8818065104917245,-0.19592390939863769,0.14374334746738804,5.0
-1.5077036704667348,2.2199320467060115,1.579286476342257,1.382064546013713,-2.114042623445251,2.349084488778403,-4.338939116437681,3.1536997648240375,-1.6803687871405018,0.6499032179096402,-1.2981882006608936,1.5426500733505315,-1.8250086767621214,-1.996060646644902,-3.9399065571280483,0.023617840576654503,0.0
-2.3720567117750475,-1.5732883014665422,2.7735749634485822,-2.282310661788568,2.1100738488673048,1.801924348659345,-1.165012404670231,0.8792029781351004,1.3347397076411047,1.9278539807175057,1.061376313968202,-0.08614805674048154,-0.5824978277188246,0.9681239968258819,-0.8884371741015876,0.24569771961373243,1.0
-2.0308341648813775,2.0667696201532784,2.6789879491182838,0.11572986393950502,4.391989208754532,0.9745677462640878,4.975774996686166,0.7675461407644991,1.6646730479653096,-1.5750680926680083,0.5229750756956705,-0.48908293564429894,-0.13653399822900214,1.3834528719821666,-2.1165763228685712,3.341912790052174,1.0
1.837993906922337,4.795579746579914,-1.8275407913262887,2.8704293367572853,1.639427452111345,2.1678975928423263,-0.8843380272134735,0.3498321546765957,2.9280739868194963,-1.9175113962967616,1.0337465548625149,1.658245957493749,6.21944730582963,-2.8827827753567767,0.5346129545178412,0.6448514547458404,4.0
-3.901900583724778,1.8009421670599544,3.0931901613402975,0.5897184718024728,-3.336404266466217,1.2084218997307952,-0.01716864994014733,2.956174548940508,1.156591315210332,-2.3666376096111943,1.2747025934784193,-0.30397832358089005,-1.576057372722023,-0.40355495977896005,0.0857546691262625,3.7316544049421863,0.0
-1.33740309592531,5.704304428818553,-0.8629029249853436,4.076798659940054,2.5181925302305714,2.723799578121644,1.2445716389980572,-0.7606696209102062,-2.843498007305007,1.8735192463024815,-1.1176856388181182,0.41893968402304904,-1.219782753517996,-3.021155517715099,-4.258265904514116,0.8448556578034934,5.0
3.536793073899105,2.704573609719679,1.1728033906571047,-2.106957379555393,1.3757843063052184,0.46808999520994554,7.136163649888057,2.037447883294794,-0.8093051776238513,-2.345933928777738,0.4789359536527476,-1.2337376693480557,1.9999641273420323,0.621157481999326,-1.0975499591307334,3.467395507912198,1.0
3.2944647749650304,0.5407657916172657,-2.2427495057619318,-0.21088117384273408,-4.099792774983683,0.23171196295834418,0.13126971449301994,-1.3863415249655362,0.49631924232886326,-2.40452417671194,0.6941175663583022,1.324356738747002,3.3366831673519357,-3.0772358221719007,-1.9894869765667913,0.5874253850183462,0.0
0.057589816132845084,0.2913012455848999,-0.727890725862385,-0.12125867646868871,1.5176048970149547,2.6745267900599856,-1.613354476082529,2.8051098112000443,2.1615940494347576,-1.2880891280097975,-1.0733286846187995,2.3894693255133133,-2.4908724785448086,1.0971958177836023,-0.2758910988527602,-1.4705464682503622,0.0
-3.2494651540929866,-1.922795565454732,-3.998615902982391,2.750482155103135,0.2578634876359237,-0.10609673693540722,0.706272123213862,0.1425873995347271,1.2113752272980278,3.2013904406826317,0.634521778218592,1.1933114419913156,0.5370461379784262,-5.754372587540312,-0.7977717766311577,0.5343524206904569,2.0
-1.7091958595014058,-0.8138362765576121,-2.1446504413711946,-1.1176476368109525,1.2796549645105353,2.0861112888725084,1.6001309946209594,0.23032667814028596,0.579751148917476,-0.9041753314960399,-0.492844547527025,-2.39023378881632,-0.7195159059250154,-2.44184014183364,-0.8940557227097619,1.3758766430256162,3.0
-2.4632920260917395,-2.292723746186068,-4.371063214045474,-1.101479616762024,3.7295860028979075,3.814179081663415,-2.0730891256787327,3.8600624627967424,0.7069257071681792,0.06164776191939536,0.6985523900488347,-1.6733200498058909,-1.4844888817833908,0.18859724403022038,-0.39040488563197373,-3.0447592654770457,1.0
1.3421472350638268,2.2754143690493938,2.201437772759996,1.9504491057052933,1.559547396447819,-1.2392844778223482,4.016412202941896,2.706141828897553,-0.1725924082334629,3.494227906580363,-0.5361048016330854,-5.876501850226169,1.17383195340769,5.710341399635654,5.518220034408517,-7.655455450531719,0.0
-1.3523751748487272,4.735498960083898,6.274854356617054,1.1312136644322566,1.9991099816723896,0.17759462149611016,-2.5573863369848793,0.9846721297455505,2.6041754785624462,2.1296525435328375,-2.3782586656553515,-1.3554473662511795,-0.28763319519287145,2.8520550344454407,0.1595082314650651,0.3792833976733734,2.0
0.007824132599063338,2.7445213697146746,1.743273889505223,-0.8189473218286802,-3.84494540353437,-0.7719368924293006,-3.7052951981794213,0.4822259240824349,-0.8416887930843376,0.9813124535568738,0.09205599014670358,1.7374424905434243,-0.8210850059481215,1.0004200683168953,-2.9310182350528002,1.7225480902247159,5.0
-0.04341848081833566,5.5952012563868125,-4.169048158986091,7.0772603011781765,0.24759569801620018,-0.2946924734899681,0.9858386002512939,2.8443144859891074,3.2213780773328504,1.538013392176356,0.14967928548784448,2.600061082737578,2.6785456701594565,1.3019251564570777,0.5639411418071195,-0.5480452177849476,4.0
2.779802102952593,-3.4569962132113927,-0.262085754449485,2.6415865342170473,1.2822361917276492,-2.0339878268384837,-4.753218537873066,-0.9364672927241038,-3.6288350179635946,-4.967688152110535,-0.749064375219892,-1.0486032789390032,5.143858774366198,-1.7879849926949332,-0.8839961682468029,-1.679512515366547,0.0
-1.7506295356356718,-2.1330352619367634,1.3029202178954256,-4.496296815174766,-2.6495340168512875,3.4505175602978753,0.35543386091440743,1.7424389087819177,1.097037095138489,0.8535558988586007,-1.8545984243864537,-1.0540322574985466,-1.9094889619018218,0.5443847287049921,0.35029772024422323,3.219624380521453,3.0
-3.382901786266002,-0.3412774307946487,-0.32313594971444504,1.769880731858128,1.640280474826424,3.329671321311564,3.173414017630147,0.8717088068028218,-4.920283137546168,1.8166584887574784,0.11591983699538272,1.7011389704944633,-0.2625337499489344,-2.353277683353336,-4.425369585035822,-0.22393556052894503,2.0
-2.3423466743738963,1.679469749532346,1.4626930893952195,-3.075988344885642,-3.840862394951865,-1.958473183577813,-2.6654995661124263,0.37846344822388733,-3.188377009588594,0.7091744370887383,-0.9964101705911278,1.686847818680712,0.6372385420565152,-0.5987216004981735,-0.32629722334517997,-1.0819286446452505,5.0
-1.4797241841372628,1.9086709519630674,1.04756120552908,4.2920448580624715,1.2765907603740547,4.667808868338347,4.703863688883476,-4.653672721397639,1.2267874557999137,-4.853967891589496,0.5010780976013601,-3.084680226282587,-0.32033248450023155,-4.782488801692638,1.247613674313528,1.3834071446542113,2.0
2.2555347534862493,0.10470307902410703,-1.3828634564662883,3.5194110926781503,1.88990518948519,-0.6016252472488843,-0.5452764022234096,2.114384557876579,-0.06370345568792812,-2.6025269142807206,-0.3391820066356826,3.0827149621839025,0.470258720304906,-1.247649362695408,0.8761860989764428,2.884796866606089,0.0
0.9869111455980155,-2.2277037402111977,3.329918264948091,-2.181500456647453,-0.7843897568235251,-2.9166616881722445,-1.893664888634193,-1.1979070939938767,3.8934778261441356,-0.6676803943625738,0.26426466224919554,-1.707827542962029,-6.85915263745179,-1.7507391107124963,1.0454120317500397,-3.181881483040983,3.0
-1.259558735626834,5.377807959623059,-0.865840635918721,0.09019115683499657,0.8168732026162445,4.128993318342783,2.4739134037838917,-4.395815011641535,-1.333182540443828,0.8062106516970227,0.7654423757677937,0.8638952274075343,3.9097202541348017,1.0469198936761845,-2.9501580495006214,-0.5026332571854065,5.0
-1.2854304868674973,2.800020431261406,1.7745627717021648,-2.9218639937567747,-1.5111647388050296,3.3724506099670615,-4.236816658031059,-3.553549901195151,5.210039654838174,1.2640323719223727,0.10094938138665457,0.9485142726069715,1.6089722258607053,1.329433864061662,-4.078825437098757,-4.270332880440813,1.0
3.2209027946729956,1.0683837690542817,-1.371239385726999,-4.378766938039651,0.2508315218539192,2.255277658295255,0.5228228231646896,2.6684296064523583,3.794262704110424,0.40570163250729263,0.6690870366211368,6.7856793477881,-0.4017431275327572,-1.355149535202254,-3.6789882244679983,-0.41812185221012976,0.0
-1.0696426634851617,0.21222348669410573,-5.69692658127383,-2.966570272529122,-1.1912286829000522,-1.8909818703700854,2.0935190616981965,-1.9943187090016645,-1.6350488890284858,3.8269943982445613,0.40948872040484713,0.7573041917269248,3.3891580741343494,1.1411894069769009,0.012894689013684735,1.443706994604387,5.0
-0.9739085379032675,1.2780397071006702,2.268469859892347,1.047371644829043,-0.24041753364977558,0.4612521421700011,5.607407256987039,0.8995170958944942,2.205899924710915,1.9554878183785558,1.4937316131098586,-5.5425167530394,1.9305353420312508,4.40143982274275,5.303843438450353,-4.213722936853502,0.0
3.6959240143536274,-0.2624764055102802,-2.451676426462763,-0.2928878813826481,-0.4257086551940158,4.524991677094453,-3.22798524254448,5.690170449172579,3.5256174377091654,-3.7274607714731562,-0.041137914214212694,-2.7317331181708338,-3.7131609963980967,-3.2289496940578877,-3.9076777402929865,2.333405174212134,0.0
3.100470971184801,1.1346385428762273,-1.8271502439841356,-4.208968505161325,0.620154315509285,5.107451711951781,-4.628867862760083,5.922340189263483,5.03243924377834,1.7066740621398093,-0.3834086096304738,-0.4069158778098845,-2.457879793847203,-6.540376130925367,-4.8679312220001645,-0.5386159047811638,0.0
-0.3781517055923431,1.0417157893624232,2.3273757593372455,1.0568425009099616,1.6265538948163762,3.1670876252535285,-0.5573680136042262,6.643122950478497,0.5857663812984952,0.0495128218302725,0.7053546526890918,-0.019589663149666148,-1.0120734773300057,-1.665633169561172,0.6604843425605877,-0.9703743598814076,3.0
1.3113001551896297,0.20676346227864384,-2.435527103635133,-6.6826375579542265,-2.058159874438593,-3.093634314478785,-2.593713698764357,-3.7983935098818837,-2.971780327759292,0.2928289864018092,0.128352156262708,2.227148629704062,1.6524577506575326,5.957207529409387,0.7414722284999404,-1.1028298988643583,5.0
-1.6006654160981983,-3.7634753957648046,0.2935653928988673,0.05012260745889796,-0.7727698632132336,-0.12373686431707775,0.9735199540599132,1.1249910159790504,0.4431352134279931,1.264624966464424,-0.09639254973541676,-2.038164962564663,0.4416962237651857,-0.8874030446394012,0.7304882756045614,-4.028225567107604,4.0
-3.8669780582630953,-2.7747151219162896,-0.40717524531611926,-4.923833289302894,1.8245434270838783,-1.0020557862244668,-0.2728742271538409,-1.0623072109268314,-0.7745027166844308,-3.050074356097328,0.47109436633750407,-0.7781666812765176,0.21649119825101915,0.2679593513585553,2.6208714137842386,-2.3081178035743655,5.0
-2.2612467244462753,-1.2319395584178658,1.1669419561037437,-2.4212236572986923,3.45840782509017,-0.23321475904167777,0.5785275016277858,2.0666172368579305,0.047529870598676194,-1.8397026862588743,0.20718981132059042,-0.4917301795576873,-0.5953770954131103,0.6010518340597555,2.2610083193675785,2.1493740808193946,1.0
0.29429869001264763,0.749492698887597,-1.7568116694042417,1.59478098178315,1.5852156269452502,1.2846609883172042,2.8328411419437263,4.518734225901667,-2.916216477252572,1.6349992740100212,0.2165128296838011,2.377047133805338,-0.5262260901076845,-3.9533289614091185,-0.6658307667254548,-2.209525987328822,2.0
-2.499794852388256,1.3206758530528124,2.9570653466673233,-0.41524473168905496,2.5018796940255363,1.4170095875711706,1.1210760409210379,-2.8875759353054407,1.9582260159808504,-1.499554765880201,0.8553514305780087,-1.8943230892751224,-2.5514075100796774,-2.166699802520281,-0.7131080873070315,0.8939286646596137,1.0
-1.113965609750563,-1.858297247044633,-1.9165801944815108,-0.39143586194201574,0.8337324223480714,0.36196030094455844,-1.3002702243428068,-0.7401766580779914,-0.7701980150678533,0.7762196105343036,-0.04308639792110131,-0.02061957587888963,0.6654251767214319,0.23547788051302754,1.2388719969378585,-3.0554324117810423,1.0
