feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target
-0.38337661982808524,-0.4488684536932264,-0.0881666127978735,0.1899842976753924,1.503500471094393,0.28894640426650037,-0.033386529806291934,0.44710956053429474,0.6692957220518553,0.19591993973384766,2.18832958949897,-2.20140824669726,-0.6178708118693524,0.9960785595434727,-0.7454596062563043,1.8853975017460327,0.803079400244184,0.33059412122856613,1.3494050769808512,0.10730097784984578,0.4089080335137121,0.477209363041007,0.33117323688956873,-0.8180526364731977,0.47807046834023115,1.2900525847209572,146.1754805424756
-0.40163604097946387,1.5703868278186088,0.6072492558524466,-2.436541716568843,2.086384851658373,0.7450220109847562,0.11367438140231453,-0.987858064582606,1.4527952768455743,-0.17734875417473464,-0.4172101654475252,0.758729750559027,-1.3552529294580404,-0.9199281598862957,0.21945850401403952,-1.0701016206219036,-0.2608589993123187,-1.0410437860815698,-1.1733723263990181,-1.1827427316490804,1.6909672228537682,-0.3270561375151618,0.25258918419416704,0.40634196001965933,-2.389084241836593,0.0589166140228382,39.57574579251849
0.41717602433260126,0.8411285639672719,0.04180811513047414,-0.4530779223851122,-0.18080753122395177,1.6206217950463908,0.12117768166422703,0.4110377880242909,0.32884275555296555,-1.621980301405523,-0.4505686177717251,-1.38571820588721,1.3058748160150468,-0.9182377059825301,-1.0312133979847222,0.4532275579540904,1.0815981107709314,0.9489483499335438,-0.1198083789822631,-1.3756716305056715,0.07955074093120539,-1.3276510179752323,-1.7580720731823367,2.123124658021751,1.3050373263576018,0.5913825690092038,124.38151768207125
1.0115404542372366,0.5819551954640904,0.9514637440704775,-0.7656953486640269,-0.3172594791036014,0.30960144124454303,0.1537546873665912,0.7813652203198151,1.328485613484789,0.05874158743451999,-0.12602278809554374,0.4299011412106174,0.0984689538350206,0.27978954223535374,-1.1582627975409974,-0.7017127001833553,-3.2720001458610715,-0.4362455261568603,1.0350062263508655,-0.29353052597779694,-1.250677831380893,-0.866090641478912,0.44241488230375803,0.48691030845678107,1.0163479299659497,-0.2719826286939449,-235.7330630922524
0.1832463564710277,-0.4761576343974054,-1.825891427025391,-0.7100061413456377,-0.08426595080914412,2.321259314677348,0.9008150359424929,0.2904829561664733,0.7762947444450381,-1.743891947250488,1.29211151902971,0.21637067462112608,-0.286946119893563,-1.3464345126437383,0.11747238355706147,0.3476065661321546,-0.7840109608338066,1.50263044620385,0.3299394426879364,-1.9910916643964787,-0.2617775566921924,0.04435870626428656,2.3838419653214644,-0.8210442751583182,-0.8442488785303407,1.8989990812531423,-149.23492833923882
-0.17853190746999753,0.711737263816205,0.9344817420420191,0.08211289413925847,0.4513126797663257,-0.4338854431361292,0.3611348038988955,-1.1170429691268908,0.9093881757337414,0.8215982485674646,-1.2984932274013867,-0.3730160436405032,0.8443077685174799,0.5837029473065131,0.15355331331704153,-0.6867649262017901,-0.10653622740253274,0.691749555562919,1.2627413255611857,0.16195955237879467,0.20194136534383425,1.2799666323131333,-1.541073518906283,0.24487348488396232,-0.25247511797180017,-1.6647549625396778,19.245824020816638
-0.5558300270199212,-1.8311203401321647,1.18236499698971,0.615428314987293,0.6189410469556206,0.8538794445635274,-1.0513802063120237,-0.47859891746291666,-0.4201291109016789,-0.8169366109722955,0.7961120965945615,1.0426878147309497,1.9203220486137633,0.9751565445480442,0.05408761240904732,0.5743002181895264,-0.9773088402019936,1.0491939524508775,-0.7469042678760125,0.794529795962092,2.052756826044579,0.9129534320683538,-1.0407170099199887,-0.49462801153399094,0.7937312464953781,0.29140208424831976,-115.3872612115567
-0.6503488412379245,-0.7277863453692343,-0.779016657417755,1.8423315059326613,-1.1137438803109316,-0.055627216458116614,0.5087275365467564,-0.15673391819827825,-0.23456495513940281,0.8457314023245179,0.7037480264954538,0.977574456038443,0.0010022565704089913,-0.615534131652975,2.616533771359428,-0.9528919475154466,-0.9119783107349106,0.6004877340484922,-1.7953795487190398,-0.5580358428480494,-0.9059354179748403,0.5420225101081095,0.5624597736580345,-0.09538624793623082,-0.11864447999083502,-0.12917804209883776,20.554666054532838
2.1001458371091095,0.8574156350654966,-0.815119439667515,-1.734443019350663,-1.3055150718436437,-0.851530552763092,0.8444520552901774,-1.1401080971569564,-1.1044163668637832,0.15782176215199362,-0.04171647613572894,-1.4851784234120848,0.047628579283053335,-1.1089993520965358,0.20291853516376224,1.2747511780500698,-0.5815266810331448,-1.3303100281901352,0.2617121737873432,-0.12012867448008552,0.2849190267932269,-0.2747285904691189,-0.8347955155986598,0.7480968511210148,2.153903442650466,1.093112740262219,-66.64789383690488
0.5945448039978267,0.5291145679698552,-1.3944419726823847,-0.7310830594878767,-1.0928629433462544,0.2611337403896609,0.07946773981230752,-0.4787050224140217,0.7897939706623093,0.30111596955431713,2.4035705319821985,0.9401207100514231,-0.355306022701114,-0.15044827554054996,-0.5092333152589448,-0.00641042775139297,1.0096634152677324,-1.9506802894446442,-0.0006494888335876488,-1.0665039185331504,-0.6413769155274099,-2.1267280230194014,-1.5715619310715983,1.7222823638570324,1.2344586448974562,-0.6020688776990889,181.60540771700497
