feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
-1.2309646081603294,0.3405094284717403,1.2446338745563676,-0.3656528556877796,1.438674818004808,0.357348152668076,1.676308473500412,-3.5989170634279146,-0.6212393168399261,0.5854374917635786,-0.1233867888122038,0.4793697849631564,0.88321151277217,0.3979653255017491,0.017372332641444,0.0
1.284272981268644,0.4915358452995459,-0.7841152842142548,-0.24361398891600072,1.7699500640748895,-0.6239104723570311,-2.2768411230333214,-1.0830628083459877,-0.6361526528239091,0.8175398493980689,0.8934058546861604,0.06063422018693809,-1.4328557911808641,-1.1307374085351884,-0.830015674944129,2.0
-1.308780551528646,0.6828262804547416,0.43909160678339587,0.1992142379265478,0.4374561336433926,0.773161458195281,-0.09659478220932372,0.9170038995545826,0.8097741240006684,1.5122086466314861,-0.12060347165669376,-0.7521079070570214,-0.5773493622289055,0.3380874544784249,3.2955129529945277,0.0
-0.8492508586515326,-0.3239223405371263,-0.21587410876227872,-0.431510633240699,1.626626718112005,1.4779280175366138,-1.6354486253493348,-1.6930057401435115,0.8813182475143877,1.5908480033681376,-0.7684866046729604,-0.7063961447190605,-0.11721740285826789,1.3720026268040844,1.335242751460388,1.0
-1.125232874427174,2.514667930006589,-0.7235095695818359,-0.24425396979800312,-0.10312785083893614,-0.29433915458768556,1.1601805018654479,0.6859300958815092,0.14657729014811435,0.985984666542299,0.4242271886785919,-2.085857147307463,-0.5897635540318477,0.31601243724886374,3.0398464357418318,2.0
-1.40307442008011,-0.7879152011629622,0.7639202728972718,-2.209036862171499,0.6123790179995244,-1.705451579266459,-0.809397886323043,1.9368318127015103,0.44418762229983655,0.7873263346862485,-1.0424356777782533,1.2348793261458781,0.3127668193311937,3.279702585685699,2.653420604347614,1.0
0.23242912806168836,0.3820434967131373,-0.7270416219739345,0.9515986840810057,1.1117981539803252,-1.493297040533358,1.9913398391945056,0.4186123399845091,-0.0435596315997148,-1.2219636810456949,1.9024375416286954,0.5632316835113009,0.948332957156891,-1.1339853709265346,0.5201220614486728,2.0
-0.5280564521896383,-0.0752251898486624,2.32623862795302,-1.4595230299428412,0.5445318011519465,-0.46302855852118435,0.9962927892270214,0.7259452571903613,0.008965310139906145,-2.2507408728817193,-0.572453430864551,-2.8374705843330927,-0.7536080062776033,-1.0218747687807586,1.9852543213485467,2.0
-0.4600397934642524,-0.06697474656548016,0.974101435387838,-0.7968173496215009,-0.536421477726667,0.025387367240743895,-0.11578471755200603,-1.8238443787204808,-0.5917883104899928,-1.0328257416890756,-0.21703459321024063,0.4342133063272635,1.9001569121490907,-0.17290693345273755,1.0505178102303356,0.0
-1.1446575400201087,-1.0143069397004574,-0.02085184497419088,0.5947111147766196,1.2439003683357437,0.3090171446512769,2.3665251119598008,-1.084514888933076,1.140212347243297,1.1222054011798963,-0.1882662393620362,-0.8683187142898867,-0.06941577078307479,0.7926033091625879,2.16000925939009,2.0
-1.6744670822146324,0.9877565626114677,0.6868827318214228,-0.019022941861238093,-0.8401103291758653,-0.6283572715463399,1.22433187616111,-0.02852481506297111,-0.5832344129377471,2.068641315730893,0.8025351775772932,-0.5749510873729735,1.0620238338814019,-1.6711366003060182,-0.32369367606829624,2.0
1.7801279939085621,1.8765391129316957,-0.2492748090925456,0.7053089016890456,-1.5645287493653957,0.07737896710137357,-1.6384971787441622,-3.0483803749061233,0.37752024686385655,-0.20380314272102612,1.0224817415241205,0.5454714715045588,-0.7720289255958386,-2.048362025653659,-4.048087884495026,2.0
