feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
1.6286302189920063,1.2589012531434265,1.3062516528004342,0.1712795465120851,0.3615308475223809,-1.3566400008733726,-1.7988220681139362,1.4756181393353667,1.0
0.959558090275301,0.08340545001794626,0.4697046781589335,-0.9438130278203667,-1.4496347970594061,0.10090626469781715,1.560694673896022,0.7150981123090052,2.0
-1.2283675507608067,0.6721649857798231,-0.12592000966031533,-0.9041677878848633,-1.6837590073585142,-0.858413863380893,1.330653189682661,-2.535561157735849,1.0
0.23587155753319666,-0.6158246351467817,-0.9522678186408707,0.47293967542653004,-1.2996032141703326,-0.7337253512491977,1.2031246194705583,-0.7345403019465382,0.0
0.056318365663417524,-0.8071762135629958,0.38296962749688285,1.2141856434230034,-0.5275789080465144,0.26341417595807815,-2.316715523796993,1.3695260392511872,1.0
0.4605369813805349,-0.8957256248036384,0.1391810961802658,-2.375199521989801,0.6580055131236079,0.18625508717896025,-1.3942093908918523,1.3082309448642588,2.0
1.3442408185964059,-0.2366912443022658,0.28593389721441903,0.5304638740512899,-0.1495271927982123,-1.859033823955792,-2.4370418958446467,-1.3402181786801695,2.0
-1.1107495425348546,0.8573980379798365,0.5007074562683415,-1.953521380367387,0.10621386770920946,-0.27916145545223964,0.4402951684202504,-0.6195215870974253,0.0
-0.6743477223877554,0.5378214662841064,-2.591148891696149,-1.735099965363613,0.30761084815550926,0.7190787134506011,1.6383362266967691,-3.2518138303519772,1.0
0.6242834581119503,-0.6558897383051973,0.6986061181978874,-1.6025243096457569,1.0407987873360964,-0.6144658830204054,-0.20142887896787176,1.698951545385119,2.0
-1.9616200785917357,1.660295545372222,0.5394858197041208,1.413678040288426,-2.7892451340905695,-2.169687871450634,-2.747435645664203,0.15988436901429726,1.0
0.9224247087063064,-0.29196669263042174,1.148383874398112,-0.31615245999130515,0.8869243863094228,-0.8263880530785312,2.4268795856480407,1.5240155372271877,2.0
3.569163924240746,1.2357594547415944,-0.16561216728855704,1.101023895051826,0.17732186648738418,0.4509666415760991,2.2911903465855694,0.5501743474054184,1.0
0.7919126654060442,0.01605363262820165,0.615635471030981,2.169154671921327,-1.549149417801703,0.41947526917345823,1.0120743311153888,-0.6863631352315975,0.0
2.6473707871092085,-0.9534581809167532,-0.7357243303908536,3.5230118427930712,0.1670410084841628,0.04385459973273499,-1.5606252525119682,-2.8441825830927114,2.0
-0.42682301930565103,1.9065283450141826,-0.2398907673375976,-0.5252596468577845,0.10363103163267613,-0.6365631117110346,1.795005920335135,-1.8005593951033492,1.0
1.5573729457311485,-1.4359604297583641,1.7627039702496403,-2.7463843598843116,0.30329301948579707,0.49078494958869767,-1.1157611212309244,-0.1954620765901478,0.0
0.8213119720536468,-0.16160903113912278,-0.39209719463948534,2.2138431958315445,0.35946999296880994,0.9833752007298746,0.4485746845456571,0.9443383157075321,1.0
-2.2973121245282293,0.10771129903615435,-0.4695274207233753,-0.3142361205077181,-0.6881763689405525,0.01810988523588214,1.1123173206637142,-1.8475381026268893,0.0
1.3128506569090175,0.12138788162221037,0.13866195738847437,0.17325872594387215,1.228607235753395,-0.3767929346779497,1.1561857872081116,-0.2123084985631225,0.0
-0.7256176434590265,0.6880814233466519,-0.7536851163665292,-0.45302989933918636,-1.0769348074433704,-1.0131281582375486,0.7730977692985309,-1.7435539566467644,1.0
0.9203768071059371,-1.3782781696798339,0.3859288026782283,0.09282247010067746,1.3837238919483696,-1.0763502222153578,3.106075910129077,1.8283408250986355,2.0
2.800759037130343,-1.4199052239227694,-0.060086695938427394,1.1905378582360107,-0.28088302715447955,-0.8203994776517146,0.5626777137347473,-1.8387040468443556,0.0
1.0725306986606462,-0.12106604149781107,0.34275241342036084,0.7518453308885631,1.4538606543116463,1.6073474834014674,-3.0514131568316603,-2.026415165273857,2.0
0.09465237717558983,0.07789948666475513,-1.1584105243112417,-1.1906116075623496,-0.30005651139143596,-0.7384888657226565,1.5886660763964098,2.1897308253492227,2.0
1.8341411344526042,-0.5844711649825307,0.6401838133423776,0.0037795248861802744,0.2760326522744852,-1.7491745698567362,2.343162031928755,0.3754816645485879,2.0
-0.8788841778301799,1.1296442623882383,1.131902540821446,-1.5331567199620313,-0.6270395827251917,-0.7488680623859411,0.6576796010262563,-1.1773207225911138,0.0
1.2892957645836278,0.9540115915520513,-0.05752373890616753,-1.6294351929407247,-1.3016811362442202,2.173790688756622,-0.8654435193597902,0.5866058661320589,2.0
1.685219264442504,0.28196290608261093,-0.881767385227701,1.8311318627892104,-1.4834080595129884,0.9293062796531176,-0.01852891319959382,-0.5408108556871214,2.0
2.3981486458657653,-0.465949348343822,0.9120027274996397,0.16610821597253733,-1.0080118917328729,-0.395703130155694,1.1628068818505697,-0.652741621523633,1.0
1.060397145447135,0.9404475716188173,-0.7115860121141778,-1.6237814234570016,-0.30331477864166606,-0.6002663420802937,1.069367943521496,-1.3433086887433427,1.0
0.5440191054476793,-1.6252270980826733,-0.8002885063660155,0.4368470787567791,0.4290034623979578,-0.13607798615325672,-2.3146141315433404,0.5015951729904676,1.0
-1.9038505256525018,-0.6548272691907725,1.1388598893077322,3.7768901028866884,2.084356914366064,0.22576530390779254,-0.6056569092660952,0.7173439445462555,1.0
-0.16640401421412743,-0.6328513924616173,-0.6954856962042846,-1.5677016536496522,0.7176618066886201,-0.8876783908440743,1.4243946287759963,-2.9313096292479353,1.0
0.68284072356785,0.6330858620028732,0.40339497380400646,-0.5107782438340422,-1.2660576381980726,0.16432872917739255,1.443460559674436,-1.2795544975359638,1.0
-0.08313285024237294,1.7897242951338095,-1.6049542914781934,2.7597893975925354,-0.07513721301218282,0.22391662571451326,0.9909680590126818,-1.4493884678610356,0.0
-0.22745040551511653,-0.4105907159455097,-0.5121606436058141,-1.7682797984841945,-1.9002570210224194,1.1552836455869122,-0.4788461403940112,-2.0281873879693055,0.0
2.6593830553225004,1.1937019841586893,-0.50248294931495,-0.0199276130107362,1.0656499942580324,-2.2946156959604322,0.8738455057884312,-0.5895893998665578,0.0
1.2245278031086313,-1.5662292496121024,-1.3242523634896162,1.3545002449142616,0.6330140289614976,1.601537625144541,-1.4488319057665249,-2.0322472215792247,2.0
1.704806699602001,2.7392773004367403,-1.407000575198081,-1.2499187766885942,0.08348127423114304,-0.9286661285037568,0.0028187847379721465,-0.21701264976178214,2.0
0.5676603246950831,2.0352759748105975,-0.24357736950555564,-0.5155394652774631,0.16730595014476032,-0.6108173838862329,-0.7114364108362334,-1.3437964122780617,1.0
1.745102236646223,1.7305066198202077,-1.3770411565671372,0.4347832994319032,-0.5530536753977258,-0.992861565898494,1.1035415555518924,0.11897120205857492,0.0
0.6864341739919089,-0.17137407806444901,0.009471227810606712,3.790458701180981,-0.9982906216368846,0.4075139596684522,0.8391977471786144,-1.2509509628970485,0.0
0.05925823009433384,1.6633682106256258,-1.46836285665153,-2.1347859031508687,-1.5316069480361107,1.061817680364211,-0.7053427231670977,1.8036892798497899,2.0
1.931376689942236,-0.15497307822937956,-0.36493288153665,0.8498525550738749,0.3154337986777561,0.9348419014575069,0.5497711260680032,-2.6711220295387417,0.0
-0.04796713786628071,-0.18135123136912135,-1.0269407281304799,-0.6928695478903001,1.4658943952900307,0.6648421808334609,2.6162958798043157,3.2075296745889146,2.0
-1.8014632806466198,0.07053688713561854,-2.3798395779444363,0.5174797347455964,-0.5218146933686855,0.015448806054555078,1.5924947151946935,-2.088258469243361,0.0
0.5215469587838688,0.006075930737645403,-1.0930899706374895,2.170155891438339,0.39193932104780926,-0.3861707428653096,1.0001723517778125,-1.1029793266686831,0.0
-2.638686081011018,-0.2766046678923205,1.1937559564594606,-1.4433220291309043,-1.1094181569328643,0.8558281572200908,1.557677655601398,0.018631658236194282,0.0
0.9876331860830911,-0.3980656049892498,0.1176033027885962,2.854412090206327,0.49174166328332314,-1.3032622294602063,-1.927944477589305,5.207442391099702,1.0
0.9728743482470303,-0.001200223457724952,-1.0777196227972599,0.3123793924382361,-0.07256240736231757,1.8016248980234624,-1.1400768274247646,-0.6258458492292909,2.0
1.0663765335444988,-1.9284414622870127,0.1902882018873004,-1.825744142398898,-0.39336268053850115,-0.5949693387342374,1.3708955165757146,-0.5492574475054185,1.0
0.9245832170480339,-0.7190486920431735,2.7745962966574145,0.8415301511877806,0.5933599589235529,0.13922455955037616,0.9167780441986599,-1.6224723839789488,0.0
1.7046097130080105,0.9307999428572593,0.25471492702882276,0.4227990750627504,0.5161317177850032,0.6072795054210435,1.0485432839022728,0.5704392433400614,1.0
1.8605133692074396,1.3126686915717711,1.61812749401403,0.6552604700925438,-0.7797688281210445,-0.8216205682752363,1.048484385263722,-0.22368440089627595,0.0
0.4849082751058742,1.5984659296660761,-0.8615272424179075,-1.1310016047299347,-0.3174324163173215,0.7472300796454475,0.6892896701182112,-0.6777911646926519,0.0
0.5715666264145778,-1.1528248702638622,0.8133332840267645,-0.6359205168252832,-0.04747074761061543,0.26369963745354147,0.6155203111778476,-1.5437694830242144,0.0
0.37646233768802695,1.933720954487576,0.42276172268681245,1.660017549979982,-0.044250476742390625,-0.17409445635568077,0.6263200683249981,-1.4612184099667376,2.0
1.5228715725604909,0.7253166929044919,-0.5787588565031299,-2.089229031542131,-0.9288697981600301,0.8934261564781253,-0.47499146954954785,-0.3186234502863885,0.0
