feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.09374593315580193,0.7252994967039071,3.779761263929986,-1.4977521336404769,0.48591922104565605,-1.3787866961465132,-0.21893521216124476,-0.14027075515667933,-3.73524592017486,-0.06492971835499825,0.7802525321951927,4.705499669114489,2.2612828964701466,-0.44373426374376623,1.469645034232123,1.9184180320331952,-0.34284829548838686,0.7160620167602995,-0.35095499475228853,-3.1013453257256987,3.0
-0.9199051480598027,-1.1181162120071135,-2.789869348971731,-0.6689323406252007,-0.029675642935193296,-2.7350608585729863,-0.9648112359582242,-1.354712425668738,0.358511276109581,-0.09099976479270809,2.8829624958916327,-0.8960236421784744,-2.3114956137676708,0.8905499410860893,-0.5866372951000803,-3.702779763598888,0.3202191152287631,-1.5140501797067456,4.078837478786006,0.8032874328760513,0.0
-1.0194130950614424,1.6553824905177672,-3.510215537505399,-1.1079292533594818,-1.0296272024910313,-0.9593077724944058,0.8025958895628809,0.23705000445724583,0.07656525438526907,-0.8694284326624292,-0.49786976452248866,-1.1263459906092845,-0.08253613441168886,1.2599078012917968,0.877147474745253,0.42140159442780056,-0.12936405875681856,2.951600445532847,-1.0559618583651391,0.983580773436068,2.0
-2.451932633416723,-0.9691238962983729,-2.060371443024832,1.658821170800088,-0.778263356916212,0.5813673156073048,0.8560975478229096,1.3678207710352197,-0.8669470903233565,-0.6334091131440812,-2.3751277790239103,-2.3711163365939383,1.4240615447693203,-0.060485462911619645,3.1828634309089683,-1.5158418299859813,-0.7678204646275217,4.663692929135667,1.9561465693066102,1.4639924665409756,2.0
1.1424065353377157,0.6573289193999992,-1.2528616405186601,-0.6160169689596176,-0.7615185355460641,1.563035124681187,0.882796875048071,-2.1568785586308317,-0.247999715645995,-1.3403674189278698,3.5145846635408953,-1.7857043319234571,0.9739032899412033,0.7170456153217813,3.7631115229628334,0.4690423925479905,-1.9797297612646256,0.8669795558000122,0.4266853078652506,-0.740153793986658,3.0
1.389091521921666,-0.6913154104834014,-1.1324839382007321,-1.7126674718322026,0.6642367024458036,0.4143148716249773,0.0735284649505385,-0.15046665390423344,0.3012531331131816,0.19719015931293757,-0.37901383627584684,3.7585176720950595,-0.619733874780516,-0.707069600641941,0.08922831258738184,-2.5244113013781493,-0.6686661208052487,-1.3462601049131075,-2.4463673175067076,-4.390699039262545,0.0
-0.44770274953792266,-0.3704243410438333,-1.674310391681844,0.43608465155892445,-0.23652350143936307,-0.2606346573503725,-2.227627387663411,1.0463745767380395,2.5102201817882523,-0.47635596698736254,-1.5439575651227633,2.77775970157009,0.788031545767319,-0.4579935188007675,-1.2976299214278026,-1.0547600434671893,0.7260149381864337,-0.9406367874426455,-1.4215470537573727,-3.017616417894606,0.0
0.5447051743183862,0.5381952660268686,-0.2591640668771271,1.5420836082987182,0.08905130976105058,-1.523523260495247,-0.48027010455581726,0.39225957803689093,0.36811354574055855,-0.5375399979547286,-2.248849617014644,1.2212056267055706,0.8672432341931465,-0.10781075639865968,0.0828971306219608,-1.441099753011173,-1.7203333089597166,-1.5324518371221414,0.5809067203979652,-2.7607937985868425,0.0
-2.0867101259807175,0.07226275563715981,0.1803063443041406,0.35813605147096705,-1.4004387574743156,-0.2243463743746247,-0.7683893159989321,-0.565278343572882,-2.8743254905420876,-1.1981749599813123,0.28382635727711036,-1.251614232549741,-0.19121045126784736,-1.1129847891018303,-0.43422997715989875,-1.3864984460444605,-1.3180942157138118,2.0576795391295795,-1.493694134538321,-1.8260721439768215,0.0
-1.0168270175709289,0.6795388090163644,-1.4302268584920292,-0.7742632321977899,-0.43328603304629904,0.07376722894274426,-1.3216008330437072,-0.8810905579421956,1.5941744282225823,-0.3428104338722657,-3.119246969035478,1.7063289475559533,2.047420331945018,-0.5678925669994213,-0.4573729332111216,0.06345005109638935,0.21870358407578752,-2.8610275403480374,1.2215528501148523,-3.2837779251030073,0.0
-4.782044795127342,0.30046716476746493,0.3443780698608081,1.396072086664099,0.12988273787368348,-1.0141236760744483,-1.1080141986456704,-0.6206286029608268,-4.777726653805381,-0.9460051707014024,3.6222940521376192,-2.7390061559218326,-0.8834155817695369,-0.005202763073414501,0.6447791009835777,-3.2649330138984025,0.044673081876469414,-0.10874929550722445,-2.184683317352111,2.1589340154510923,0.0
0.0662199692061709,-0.029872340626789964,-0.638764946074101,1.3626646071796853,1.0082315360193308,-1.182496235210125,-0.34636553062682257,-1.5657384680349906,-0.14772708516778588,-0.9978969223965464,-1.104310583514044,0.33399914812129605,-0.444940913574544,0.0709197267727641,-1.5494504810776981,-0.25987907136000254,0.07053967579173147,2.7293796078729926,0.17109647737033873,-2.557276722755243,0.0
