feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
0.48191502704775013,0.1693806252010695,-0.3959942422528029,0.05404010861548079,-0.24336532437469305,0.14870873550682795,-0.4644596173552782,0.79243265769316,-0.0085858241173755,0.15140896556914044,0.9344215032006318,-0.09012730721196904,75.9195537774903
0.51860033845221,0.5038315261788309,0.13749526107765095,-0.7727052473471091,1.8658020404357631,-0.15276348109870214,-0.06990857102747597,-1.725789158936867,0.28003623194464716,-0.04765641269961365,2.0935864684557792,0.3679808902183651,-32.68707836877374
-1.116032157830288,-0.3980749609295683,0.14380517798092957,0.793377719633578,-0.2646001245829667,-0.9023311770320457,-0.40641280303176536,-0.6129017207892917,-0.14332759893018712,0.6792133351892423,-1.202058160044736,0.09245330546478862,-151.3187898576548
0.10850857558911065,0.011863785549050746,-1.619927321583889,1.3759647957947116,1.7716258849197912,1.430371657725933,0.8768848383362358,0.4718627575607326,-0.15549215452577644,1.3967142796808745,-1.2546312189092683,0.2208359712305103,199.14258444704473
-0.5745300019633688,-1.0960766048331627,-1.4966969399340757,0.32253131129259915,0.48190241007639306,0.27952205033221256,1.0862489365540835,-0.3822813602295899,-2.426505221703107,-1.1041495103218846,0.17568425865466886,-1.593035492368459,-382.6472985240988
0.7881712739495363,0.4273078433776629,1.4377050278823222,0.28063322649159217,-0.012091169884262166,-1.8428888701086192,0.6031871391656577,1.5783508570497202,0.9317128688641143,-0.6889263433670191,-0.7025121349499892,2.523165389048272,212.41121462770275
-1.8232328760084047,1.3467807969408212,-0.6980147176905641,0.7765914615507193,0.41612191695606676,0.1536272536845705,1.1002351058934186,-0.46763908766365603,0.38391869897549213,0.7187546543514309,-0.16406018228101021,0.9191773482180661,151.0156604174967
-0.3813988642206461,-0.39112984255467065,-1.9997575678369028,2.331783211119741,-0.9263354236606737,-0.4407138721015556,-0.8955890878907333,0.09938795134648606,2.2306361090381053,-0.3437694744535674,-0.636692785180362,-0.05398058826242018,79.88181217240839
-0.10189225206746974,-0.9157320091533226,-1.1836244857208997,-0.5648713199165888,0.8571282255044759,0.8037746515880931,0.39385490974734877,1.1996901300982015,0.7373147173229962,1.6248059725665929,-0.2557811152439237,0.03739070336792547,214.5770283962156
-0.4168505133599033,1.3842687651703136,1.5792869201391937,1.2166187993573827,-0.5767249760455961,-1.1774388529633235,-0.6993572122222222,-0.5137223178876013,1.2367172008796248,-0.04019472825598328,0.39346132074854107,-1.6041426537819465,82.55558232419212
-0.28238142086448015,2.030163651743412,-1.1910003282609976,0.18735445975024026,-0.5603051264881698,0.7600372396946352,-1.941400402781975,-1.7500684636758144,-0.22515230797009628,-1.2218712456203196,0.8672964234043814,1.2991172028030635,-77.8601298887509
2.050805429294329,-0.055112175979413404,-1.2083256480814697,-0.03723290842285855,0.08657545716837968,0.5277895616086095,0.18445055452500905,0.3418695338407722,1.186433893114474,-0.4567719567604578,-1.1439229218165434,0.7704813980089551,179.67107498718437
-0.4359467787140859,-0.42638402878232384,-0.5192058210934933,-0.34217446753815794,-0.04667639682388678,0.16109469299197432,0.7677771397305311,1.415522679327733,0.4063813805122875,0.8630216233870749,-0.6671532312500336,2.419291160727532,200.2702958764526
0.2785980626126533,-0.9309141705092988,-1.536398801561993,-0.3805650734635379,-0.7482629626367283,-0.5664223320964491,-0.07355684948918849,1.1736496993559533,-0.7790117653803256,0.07570785941004937,0.10821909064610778,1.0062056345578048,-99.51672175066687
-0.0431556890730498,0.8248144410206892,-0.7542049002654794,0.28814620426992194,-1.023747881699306,0.8160107109033051,0.26068500420660684,0.7763591984127591,-0.37000279025889715,-0.1597132569655813,1.400830314615158,0.7307677207463646,113.37108244132946
0.9095232183932892,-0.7287984014356115,1.9168341212436018,0.9839073817097757,0.8501939599881803,-0.21096233375008328,0.8461873413852565,1.015755477371013,1.5157314374036919,-0.9838918382470667,0.5546662545479177,-0.46285216814220487,205.10668863172273
0.6431211594210937,-0.32828577273379766,-0.7514754183666781,-1.4308037786306604,0.05818877418428363,1.127190729598502,-0.003562793525155415,0.2116885412572358,-0.3595577490915429,-0.4580584936449256,1.927855176089018,1.0406151829964376,15.671164531092609
-0.2258456540855769,-0.08228652641099722,1.414863252607561,-0.44739073132819784,-0.23882823313324847,-0.5115233024104092,-1.9732423930252692,-0.10178338237592327,-0.43499264496225254,-0.42255063370187507,-0.4424362791192981,-0.5320521481475583,-144.2822315272359
-0.038033245780467476,-0.056223577577786316,0.48613393387347686,-0.6443474506012455,-0.25530902612026085,0.4176987376608765,-0.5181125783991861,-0.09354220099499955,0.8252534531025081,-1.5263649807262893,-0.4036828573692028,1.2526568279782273,40.19199906176536
0.34160193546070006,2.260164043602228,-0.5713854354652377,-1.1500691720329062,-0.34376544432965517,-0.8042931745958253,-1.0993640850566855,1.133325675652074,-0.3306969862214388,2.0253605170769826,0.27955471765124273,1.4183158125670063,246.69031092706328
-1.148534288714414,-0.9126411792492856,1.011539791427713,-0.39366154948567,1.3348012802490916,0.18113210849879244,-0.7013301690741395,-1.9153759043736214,-0.30892913020312435,-1.02059627598097,1.2621694042196399,1.157744166674696,-261.2804028729875
-0.38735792266903735,1.247313882097942,-0.183979233214647,0.9073566995669493,-0.365945187260008,0.7062129325120842,-0.200821055287601,-1.1717899597286494,-1.3845817442500956,-1.275663195610999,-0.9591017540502617,2.4270089011319893,-132.09232672715666
1.838744539403111,-0.7655838331651773,-1.8928153360593447,0.5808815355420193,1.268641197033535,0.4973872728184428,-0.5721299862552561,0.9805902219027474,-0.906947152463577,-0.8663527251542921,0.214443825692397,-0.9754954185283304,-60.863859565310385
-0.3652591665462248,-0.7041264528295503,1.0419613852095329,-0.7944622926578142,0.5672384798700185,-0.572063692670363,0.3987952207497581,0.8697015583201442,1.3916119298047969,0.6260977012062963,-0.98834527326853,-0.0009636924076475943,176.7935747911692
-0.7972705612318759,0.40618847492909593,0.9721570217949931,1.6951429157935631,-0.3571446495578938,1.104352288126187,1.463855281866155,1.9779446551095428,0.44977065040419273,-0.22902154161023577,1.0215200715597466,-0.293775708777975,322.1503431877483
-0.4817468323369091,-0.6306302601928109,0.2210092446632353,0.9271477455928844,-1.745044981240278,-0.4596019590465264,-2.0455341752833305,-1.5515038435482402,-0.1271005887236299,-0.8868050976174962,1.4597585406058138,0.3384176660607547,-343.10311015161057
-1.1709209525976583,1.0731697960493525,-0.38371717604135996,0.5639612542013341,1.26842945096633,-0.32697047919317757,1.051012514027102,0.8237108258480395,-0.8677155875901159,0.5408804153847381,0.32056216941576626,-0.9993398693585405,97.32626836993565
-0.5640970578957821,2.052339650569782,-0.18212325954319308,-1.4198509327956645,1.4788264116081462,-0.8103446197772204,1.1114696569399893,-0.4969231035348511,-2.388080725395062,-0.37979706979336547,-0.22625617859866806,-0.5486592519750214,-118.98904316298562
-0.8943448294459517,0.696903945104405,-1.1065741714260062,-0.3298244766230531,-1.95047239920826,-0.25024235635400205,-0.012588372712992147,-0.1506198920384486,-0.34103846508541563,1.251029433830064,-0.5298102083118095,-0.37278762851420594,-42.92704947380755
-1.3131536668390222,0.28483197790017684,-2.039031466369849,-0.3337964552629616,-0.1656896686734058,1.5764013116990097,-0.6160604371962655,0.8458757057958086,-0.5372100101871903,-0.08099160672879711,-0.9908954425699329,-0.2782915526052793,57.82375965029397
0.5471258501265022,-0.7150565063100767,0.024188551704138445,-0.20970686932679658,1.1700645368699416,-0.4640836194245339,0.1767340326261798,-0.9535934762345589,1.8563097036237468,-0.13133107521268972,0.497741249060386,0.7017166323809162,61.573533559687434
1.0585604333059604,0.5766802254020743,-1.0781568882813803,1.587849382300017,-0.03152842036394001,-0.14446120315861793,0.18424347756890558,-0.2246389969537377,-0.65448891538867,1.3997095738484655,0.5377522871554815,-0.09730826630675332,4.697897072676433
-0.6172940523756574,1.9585141717688324,-0.5699224172013708,0.7604152821521025,0.7356273841858594,-0.9518321504970865,-0.26902366481121054,2.218961011003515,-0.5746153109361457,0.641016810045381,-0.17032405609931728,0.3755834105528257,260.62714874017587
-0.031193384606798116,1.0241527508056585,0.43908471093294016,2.221967604785487,-2.590143538557384,0.7210616203026464,0.4680945061353555,-1.1198566070189877,-1.3896251222931424,-0.6481323553797564,1.2636502058576868,-0.4476590210244879,-186.61800244622816
1.1441906107184534,1.1758818875829329,0.40109346996533424,0.38569157869674725,-0.8167608162781628,0.07343272025950372,-0.061250484448313804,0.17072927572306182,0.19589443261044542,-1.5332302865296357,1.2973019305077509,-1.1223382933356054,62.16571782199941
-0.0803633807818798,-1.059428956724878,2.0364002895605355,-0.8890858779445019,-1.958727907185895,0.2819608189228152,0.7627970560472276,0.1507291831485065,-0.7355143753490172,-0.06603775493341812,-2.3267790976468476,1.2842406141931282,-116.84265162592604
0.16627664011881158,1.049744139498668,0.7024549607726354,0.2828598935960168,2.249108628674244,-0.3614212495856605,-1.2976601032843489,1.6462935102884892,-0.5446570522387373,-0.4307412081238703,-0.7879922984618432,0.8361324730653463,184.32736094116567
1.874404791762366,0.35775376609152426,1.994023442942346,-0.609023288427549,0.8952158212278528,0.9083312473741286,0.28791769724243393,-1.1599075212902163,-1.5869308112854932,0.28789315892507394,-0.8012793349174485,-0.15615737222780854,-87.12662382428357
