feature_0,feature_1,feature_2,feature_3,feature_4,target
0.5220941523188201,-1.2213393587401047,-0.2135488607600101,-2.575085220287946,-1.9683920205939494,0.0
0.799298358798739,-0.9098286186074086,0.13766639919966245,0.4623262612366572,-0.15890236247922626,1.0
-0.6992172944239718,-1.1645885648831635,-0.4614884384223528,-1.357941591449288,0.3995755574733494,0.0
-0.46262116897780636,1.1992632540286734,-0.10086701116749135,-0.13706478998259297,0.15958368239106102,0.0
1.3297015131939536,-0.7263133522286904,0.203709267234146,-3.328847860143907,0.5265221084669116,0.0
-0.0037317341269171855,-0.9694260996971901,-0.685992873624397,-2.0337637725431366,0.5911037081468095,0.0
-1.6377203039055215,0.3775562436188531,-0.17666975539530594,3.2522145112408154,-0.4410124632103458,0.0
0.6991951625545135,-1.3470701491220969,0.5141509561242735,1.2485906191764067,-1.0485945025736032,1.0
0.20016108372159558,-1.1082066746211268,0.6549696091460188,-0.37759496854577934,0.04429547611775222,1.0
-0.9379129325552047,-0.6228896710440063,0.06216392251934618,-1.0203235361124843,-0.49486524224766565,0.0
-1.6827713140692153,-1.3380488954219691,-0.3621710910079204,-0.3063561698312668,0.21836168493063546,0.0
0.46944888464115975,-1.174874659653981,1.116019616940801,0.19211918284669172,0.7869369951169555,1.0
-2.4073718786098564,-0.22409316746921903,0.4193492820784971,0.37334163700999445,0.6892136798317599,0.0
0.7794188503711927,-0.6520156456591268,0.15443966761695394,-0.24914373604106332,1.0090204823027489,1.0
0.9734283580575707,-1.5319128359809606,0.1994303268390157,2.2400717208611676,-0.4420779213063421,1.0
-2.878382176719666,0.3936253478613778,-0.2552338743928645,0.8747784211162881,2.4085892886086135,0.0
1.0654443288851114,-1.0065735215058953,-0.8843156939073956,-3.10144952535323,0.6922770785717474,0.0
-0.26288512603306013,0.8654851601622247,1.0641628465581021,0.6261775082563851,-0.7207023296551104,0.0
0.6768690102877699,-1.3400032635042294,0.7353211488925292,1.277173119995519,-0.20087999122957212,1.0
-0.0840123445592712,1.1544699693799134,-0.8727031783342125,-0.4482342168229292,0.06909143316678552,1.0
-0.8128290033381029,0.7419878513873757,-0.496029904710804,1.4599415767193658,0.731974862336759,0.0
-0.27544502155601647,1.4054958312036907,0.6083221172310078,-0.8005794911282664,-0.1383215459597604,0.0
-1.2189154343909627,-0.858571719039371,-1.0811650619271127,-0.7826018551841021,-1.8270847081698927,0.0
-2.594347227201312,-0.18084873506681098,0.7666733744285364,0.5647249074186056,-1.7488206873965053,0.0
0.6511432007708282,-1.1972638512503624,-0.5043422977493717,1.0891760002082593,-1.385928754317481,1.0
