feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
1.0131404331827603,-1.347431789392528,0.042590547474280815,3.544209095417148,0.2547505303179258,-0.16807057349776122,-1.6814463790453174,0.30463114204612546,2.2833436448088436,0.0
-0.6040002972078534,-0.4277415346083466,0.05960832160489893,1.583542823661773,1.7409346469657025,2.158190904929631,0.6676230445785829,-0.7048462870667218,0.05675332060567584,1.0
-0.25054005839094573,0.8530125300369865,-1.3402936169502357,2.492122296533609,0.5258060751081026,-1.2410853183507784,0.5835209251357225,-1.3914460196752085,0.9093863698843188,0.0
-1.5759274842483615,1.4477188476149143,-0.6207077499171609,1.4559466625511839,-0.4379923292820411,-0.6785758515993691,1.7143225085978604,-1.6323058854775332,-0.008827886862430967,2.0
-0.8759492327977261,-0.16570980060694215,-0.2938619944177875,-0.28870516390375767,1.7113933299990824,-1.778507671822584,-0.7748056675495848,-0.8476014089861338,1.8940331762845943,3.0
1.9630639655960844,1.4125461082498332,-2.560974371186443,2.0951310436282893,2.4212893407220797,-0.611379673656044,-1.0494066068833239,0.6127279897666759,-0.9344693288804233,3.0
2.460476767203056,1.5093655656796172,-0.050070609220331685,-1.1387199497037157,-0.8803309560803604,-0.28915866753258945,-0.4790202955271621,1.532143690871984,1.6122913050608298,3.0
-0.8594725417716627,-1.1194002813029131,-0.13234245587358684,0.3025735759625451,0.9279160432552839,0.7848971194568912,0.6831733331493004,1.131392581119624,-0.5569728007439444,0.0
-1.6266609863661312,-1.8444896910476525,2.8335111884315367,1.6885770703877656,1.644151169557014,1.3077433967122642,1.3888432557809332,-0.4496460228943335,1.11885508944987,1.0
-0.40332462105996014,-0.10453279407366926,-2.20340599087214,-1.453015310831006,1.5701867100817308,-0.11433901390154655,-0.008142943060751584,1.284758904117154,0.8032462372025058,2.0
-1.0668844200724559,-0.11774847255582213,-0.09330367064047995,3.7267806153106458,0.7049265690233572,-1.116583989507819,1.647206519715737,1.6055888273062122,0.7467588988390003,0.0
