feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
-0.5887002196892924,-1.779755184857545,-0.30391748501436666,-0.058342801507915154,-1.2748567472371535,-0.35395727708150937,1.008363496412709,-0.7625086183852261,0.5524625241556391,-0.5333970165915205,0.5805865711391169,0.9063621881886694,0.6298875400437988,-1.7420800457825991,-1.1241450554398589,-1.4372940219507366,1.9299920396631876,-2.187644530963775,-0.6091532124810793,45.579035743194666
-1.2955566947702426,-1.4085232952981188,-0.7925521095153116,-1.6922689404633142,-0.3544205220659404,-0.32674254128129193,0.47462283054490356,1.5395119823924657,-0.2710989351076704,0.9394720379633086,-0.6067118941476938,1.6512964589115455,0.11349761776347947,-0.63506694502592,1.0049568483921985,0.4400682941952512,0.9892349538303994,0.9317052055973156,-0.8502751189699803,-13.71747150008909
0.11497763827493784,0.21737649344630905,1.0987599801438952,-1.0675620756094863,-0.6649998447712404,0.4184707528247593,-0.3892315243400486,1.7523256678061936,0.09765699516429997,1.4306842465244645,1.2687515346690161,1.4704075386490216,0.21735080916248348,1.8812517969694609,0.1923533990549749,0.5219248057672972,-0.31219431405033954,0.5104039388916121,-0.45536396115293964,265.2337709754527
-0.16565733732845186,-0.22099045387642233,-2.082031113524723,-0.7768253741361014,0.7866549076705504,-0.9629510912033014,0.16814703937911313,-0.3874435281322096,0.1746887811610299,-1.397710740179561,-0.0876305847277016,-0.6706517549793837,-0.8649445590133623,-0.2510280922594091,0.5014979472981155,0.517314017072785,-0.6595538726774339,1.0557526355937705,0.47655169390451196,-281.07168933498883
-0.05283448839872087,-2.3305580156179384,0.21550584815566431,-0.3767403261609794,-0.12294249079516827,0.2825790714755567,0.3443113174936176,-0.27480436711487594,0.1954773024608928,0.11383937851374902,-1.569091300700528,0.3524352859341697,-1.3117679917615837,0.20702457122083479,-1.0707446408974903,2.730165603426033,1.5875356200741195,-2.3944262769702407,0.6229337672981436,-91.62519594627203
0.9981595130745777,0.8896399108237897,0.6447069468187362,1.650877771092865,1.31470149888085,-0.5415321057017337,1.049522289857351,-0.009438873986327711,-0.5202081531029195,-0.3987078757115016,-0.17458175726282546,0.6711299256905393,-0.2539924739009966,0.48292583083358614,1.1887737992891443,0.3279708314181941,0.2973011586831921,-0.3903642002585415,0.5032843673013465,161.68184684910742
-0.8970895985275777,-1.4632947513175731,-0.005590090847037717,0.9169740863215906,-0.27605808708322893,-0.7440924602952868,-1.6342670483151296,-1.0772169542169718,0.5446829210344759,0.27656577543379957,-2.1094028725997975,0.18693483761754406,0.02492703084973668,-0.349019273298416,-2.9407330019530704,-1.5393298268730455,1.4984950202883338,2.3007725189813906,1.7709560689976183,-93.1792897741488
-0.6264587060338641,-1.0761549485773498,-0.3039550941708738,-0.33444383973168645,-0.4119602464143295,-0.8389587772466539,-0.2605505044043068,-0.3429118992683638,-0.35404671629639245,-0.6887526393855701,-1.3244385040733972,0.3993167395885602,1.1456643367325214,-0.29024769479706464,-0.4668662141607916,-0.7375598602438658,-0.34096269080529723,0.9051584240006492,0.33836399622438057,-78.30557006120142
0.6612420164765709,-0.8652287414504961,2.20863983474019,1.2044450778417384,0.07590423198221448,-1.6780590406505238,0.3401019911912711,0.30921495862936427,-0.04926094050887348,1.09158222763449,-1.2952602062457261,0.0618761443452769,-0.4259055479958573,0.4734827779059221,-1.0239159856456375,-0.6886710077357479,-1.4987751657688042,0.6825804437509531,1.5525578687468773,175.8462757748237
-1.1382333125882818,-0.8600738430848855,1.5763432215080753,-0.43305279605246116,1.0975984068871714,1.177854346134892,1.2697250581917772,-1.056946563039204,-0.10553012223701559,0.2907582461439323,0.8727793562778741,0.43226589104494517,0.8509089210622456,-0.15661713854439754,-0.4821802721718456,0.9887046227430453,-1.7697306321229909,1.5556217435766118,0.18539023100777696,156.37830783070757
1.0912533520071663,-1.029716075634826,0.008577198036967364,1.2521283671505512,1.3521590807559334,0.14718988766922814,-0.5692250709256297,0.5156015622526052,1.1249174242128814,-0.2635348058704599,-0.8257308145919585,0.014569708754165779,1.517615335363333,-1.3739742479967505,1.6800972231561258,-1.2431828768615105,-0.448672807289706,-0.681558780794321,-0.818202462200422,61.15350243635963
-1.1106777973213544,-0.5110873643327086,-0.7845123613333281,-0.36959657585695577,-1.1899073690717086,-0.0014725453573616225,-1.0355007721033949,-0.12494819649731928,0.16849901724729088,-1.270870789468606,-0.2919607268854984,-0.7881911194695681,2.0303460655160355,0.029441276245867294,-2.897224377927455,0.624603740177282,0.38010816939709496,0.24951084944047525,-1.8125996195777097,-119.75960613059466
-1.0594059215029261,-0.3339665787762962,-1.1585358460056543,-0.3679372265923182,1.0616775302006771,1.194706428265723,-0.21004052684582022,-1.0173158620650287,2.425567976932385,0.18078118328694132,1.9731989142014805,0.2509795943162766,-0.49819431929668034,1.0408334767457144,-1.323247118284792,0.17782656769300823,0.5125972441926461,0.9113765748492283,0.32515610740053696,-34.41986167739725
-1.2354875232165972,-0.5877612395268046,-1.490246881467422,0.2231244754510346,-0.18203428313655243,1.8702950118198687,1.5145293853367414,0.9990356391084529,-0.6719274217193606,-1.8385403622716272,1.3706334268874671,-1.8560287324990399,0.48966774557840237,0.0696426852581902,0.8520917646908897,-0.27483652152022403,0.12880502205398353,1.6686302786719303,0.666988001913599,-114.40952265140271
0.37446816118144743,0.8447843377211072,-0.06213131643068508,0.17725719130543843,0.6286766491021701,-0.000302532589814076,0.6484901782026229,-0.13113641585931896,-1.697350494218091,-1.3723647746111447,-0.135066149691122,0.9838012557602116,1.9367080076741976,1.2382264897387898,-0.7858447734682472,-0.051519433391580736,0.3781806059269259,-0.8134996523118135,0.10788875281581554,86.81979896136971
-0.5882776163330157,0.49127503537447853,2.0080854201159255,0.23987960604124212,-2.255805452308721,1.4640323509435096,0.6996184594394746,-0.4170295461598353,1.7071225738292037,0.2251598544038784,1.4012470985387424,-0.41834533598747015,2.2492078185930824,0.09239409287981228,0.1216412197367647,-1.2284836667334362,0.06399940946446343,0.7299592349834656,1.8956299736680498,241.25760343531397
-0.4122104924524671,2.1974467084351725,-0.8081523675516481,0.46435340532513036,-1.0995870186451397,-1.6104088168067534,2.5716575457886823,-0.5501235428800013,0.21931566236141958,1.1856301722783769,-0.21402855951616231,0.8439687993108678,1.4283745468175453,1.4853940400703267,-0.696073950152499,-2.177339349961857,2.092608836784201,-1.4911706098504334,0.7932084545733891,4.164497779416378
1.2710561073928757,-0.9441460823328969,0.7868087669912247,-0.5490605902951008,1.9302374562799918,0.6925100670864375,-1.0818494442014,0.4875461367768882,-0.4611892628069654,-0.5980716882851103,0.2908126945466758,-0.2193764451461522,0.18609863701737472,1.0651873494910995,-0.8119363187251997,-0.04554677429325532,0.03520446228750485,-1.1288568973044077,0.6873514549792732,58.23860504615877
0.6213850963956784,-0.48520322739861177,0.6927477773955819,-0.10184190147223147,-0.4564965060165749,-1.3290911060585506,0.4768113991851859,-0.46083773476580064,0.57258945176159,0.5546145642090617,0.9181470704453583,1.1651999182262123,0.7243964321097873,0.2136251668101678,1.0018179857126257,-0.006090528635868557,0.6095400736888136,-0.30095694348822777,0.8475016150784405,170.50573016339396
-2.4279601643179136,-0.5068247030132073,-0.3376883475819975,1.2829842751017428,1.2463491936764985,0.08707619575185536,-1.8584327629358177,0.9217349287903809,-0.3149528783992169,-0.3731834669904808,2.11891378875888,-0.5198457408097686,-1.2990969316835168,-0.21596574909943902,-0.48987768972643747,0.48798708038481203,0.8139538807645512,0.42281444595362633,0.4158181487161804,124.72388952813897
-2.1860193338352447,-0.8947469796414772,-0.7333104780705174,0.5998778184258406,1.700434784202366,-0.5521175484668213,-0.25457055646494847,-0.5638078173973154,0.05183294360163392,0.880645173265361,-0.354366073070683,0.9275610541902152,-0.8750541129416786,0.8149063969719177,0.030406051463479605,1.2206713426120148,-1.1744927548780633,1.342584581050583,0.7777911362656194,-22.047411673521914
-0.02912059512509972,-0.14110978068241656,-1.7779679643250141,0.060616616160783274,-1.4266277644203227,-1.8679331398811574,0.5930516980252288,-0.9500023034017787,-0.591675737526833,-0.045293450351477936,-0.35261910604395064,-1.4638872690441829,1.3280696866786228,1.4232561562579955,0.3969217277008545,-0.15548042070674586,-0.17557205903808584,-0.4371905834927672,0.23904736976805188,-266.5868696318336
-0.8787266428872456,1.093340718669929,-0.7008661155613782,0.012600505789967176,-0.2670846666315973,2.190842600923282,0.602305778208063,-0.3661947777638791,-0.8459460037909192,-1.110693945935674,-0.5898125805750679,1.6388350620677472,-0.8924795915446668,-0.4607193116261587,-0.5661115030960694,0.6825692320112406,-2.0394570255654068,-0.7493023587060448,1.2222115451382407,-7.429179052373916
-0.25747251111142566,-1.3785931415180313,-1.0588265792514444,-2.6273353650255897,-2.535877678982896,1.9739376164849831,0.3126543302419393,-2.008754830214462,-1.3362966382439034,-0.5483093112428051,0.8034168863892995,-2.156356104781172,-0.7213882408363332,-0.6129352245101376,-0.23886416475258748,-1.7818277826351647,-0.35315853864203467,-0.02614838041163882,1.3429757022515907,-392.9870533907687
-0.5458459470452982,-0.8584689527101415,0.5090928766618901,0.8580841246435813,0.6463726895798366,-0.5196162304328896,0.6216554043893961,-0.10199954018306014,-1.6299391250221622,0.8343314484883849,1.4524990050154267,1.4133498362444987,0.8515773832225736,0.8339087835784186,0.44522094517687605,0.24375588756330982,-0.09574264707467661,0.38657962155730474,-0.8965611263463338,261.19748565761574
1.0326681463064389,0.41095234589288315,-1.3820826850767756,-0.4476179515675006,0.7306666418342954,0.8880188192040291,-0.4043591483994815,-0.23042234894136385,0.32339948668872837,1.4007730999108574,0.9875546558472768,0.6660028684904248,-0.47426715275686293,-0.14953203268436288,-1.7523225833076526,1.154611813418081,-0.13812437113193568,-0.6548150131487392,-0.21861479768283482,-53.279477610969316
-1.9265737928469828,0.12822579553101313,-0.7765472259005735,0.9019704070568685,0.1741191421280808,0.29604163352407675,-1.3587437778740823,0.04589469315971147,-0.7840797121017054,-0.5603860500146435,-1.3380774945724683,-0.14774030536993593,-0.527686431279972,0.33268701327467015,0.6467072820291562,0.3103078202750527,-0.13750365937059064,-0.06176230597797031,0.9911707918999004,-106.17586725634798
0.15016076698168537,0.37332735537182216,-2.5001803844307666,1.0312435559123976,1.1211834536369454,0.6148506330671297,-1.0311936478925585,-0.9586825511917534,-0.5186635778920221,-0.9810967544692777,1.9812240538963455,-0.27844227577812614,1.8140151577911872,-1.3440817895249335,-0.8007411407766137,0.5382614017765727,-0.43998809731112026,-1.2734568035623075,-1.120610914351044,-69.92824544767853
