feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
0.4609362424684557,-0.40523568349891326,-0.38030302323061904,0.5684072791234344,0.29620171375055254,-1.7807766618206422,0.007137963800397449,0.20731355958818282,-0.8307224180610407,-35.183967046551146
-1.4749233747727257,0.084245503419294,-0.13602164199965786,0.4360429313470004,0.4568927030409958,1.2126706782627614,-0.36869588840883327,-0.325812747700449,-1.1872936725465313,-6.187922803996301
-1.5150666001870743,1.5850618822593519,-1.6728848368932747,0.011860700352349044,-0.20539485477691521,-0.26559615375844137,0.4656870873449003,-0.2536989272570721,-1.1453218819649624,56.946773409856895
0.82387473467409,-0.5005611193191496,-1.813060795159342,-1.9741258827940722,0.5233114006762976,-0.425055144390563,1.1108682014447782,1.180764621159056,1.455231626552662,38.06236602327319
-1.3809417030965734,-0.0145644749751402,0.47903103302529754,-2.0934485212069944,-1.565214335943336,1.7454012943526491,0.19352738925762475,-0.5755788032722607,-2.4104466940385545,-152.97116509447946
-1.2817589823289899,0.15035919129291622,-3.003020622568891,-1.1581946316881402,-0.5883873634461437,-0.6983423238512448,-1.4997597711112305,-0.9780719433743436,0.7602953246695381,1.5869257195467539
-0.7995658320941311,0.4122517413868138,1.9581548270360956,-1.579307708104873,-0.9991352949787926,0.1271706469159495,-0.9266215264714883,-0.797532761111686,-0.4731275629741554,-39.34892353052795
-0.6784508609948622,0.5130731725352016,0.5195523419489881,0.20819354035136373,0.3032627809788863,-0.6202862795313465,1.79278886160953,-0.38026166118446075,-1.6818832277368527,-1.1408134273541286
-0.9918887615894787,0.8292844082551734,1.3499827896433698,-1.576152229137833,1.5426041513691178,-0.46565262288413933,-1.5676758024124404,0.18453146884229774,-0.34415519400721795,122.43693207965748
0.6163855482088931,0.8582708449220438,0.4721192096346534,-1.4694771509329017,-0.4388896917241791,1.2128712566737585,-0.09531343703136819,-0.9687187508707933,-0.19626643451559964,26.0935321862209
-0.2640568626153649,-0.28659288329532256,-0.47830363043212243,0.6419101062343183,0.6436775029242162,2.408214558152016,2.4264865469683508,-0.6102338687605149,0.3781725849285402,26.266043403892926
-2.048425884712754,-0.5003399830247445,0.370045813901833,0.44653039489978585,0.4970758886061324,-0.6593429313793077,-1.4407620504767786,-0.6260360495213673,-0.7036765508816543,-27.012337090001424
0.16948530833415268,-0.7300883862955615,0.8257193915669399,-0.36838554580974836,0.6418721056863159,0.694098505641493,-0.4772313343478109,-1.0335865677998133,0.08736885629938922,-11.033609552284103
0.38364821317672193,-0.5664513662060152,0.29399726741165544,1.6779309035327132,-0.530254459315858,-0.15445730377351707,-0.9531115052775717,-2.508781286695952,-1.2869644592385938,-101.4484763613001
1.2947906995798466,-0.8882056514422969,-0.4481665033842921,0.4315671772944511,1.1163377859782635,0.8204272796087636,-0.6795297390255689,0.20925066375194923,0.5136238958404263,16.176840158824547
-2.1223810824914735,0.16170247618185216,0.06885462777717899,-0.3301062027211943,-0.3300613661878406,0.9384801602268785,-0.6898828341504822,2.4959846036859856,0.5443610642084871,9.236261117653775
