feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
-3.5261134978550306,2.008249989121272,0.711814305308192,-0.5324783818166545,-1.4142085005778537,0.7448406366386873,0.472726435754746,0.6683535060363098,0.38099130048590546,1.1551978350728649,0.6209530333031448,0.21868861887458893,0.17446450414380552,1.4520507449128435,0.2877255443676863,65.96342768606387
3.7083946671312455,0.07244635749217172,-0.037277481856008175,1.0731296135345907,3.8128819605631326,1.946283471528105,1.3580853105788588,0.16988587159627483,-1.056759052413447,-1.0154300227573332,-0.918803884936403,0.5025060612526647,0.9092207401564665,0.9585825191720989,-1.3075990408378866,144.23312417843363
-0.10588090513052402,0.0802903548662225,2.262418108816345,-1.420306143322047,-0.11035654793978696,-0.3612147410985064,0.286015933406829,-1.7211302688180639,0.30960280532782397,0.9706901783652155,1.08536416950594,-0.8097281107483941,0.49731502137401734,-1.411832909003104,-0.5829245521571705,86.17717630540007
-0.4559738502438117,0.06537722438666134,-0.22059012006051038,0.23648133761925608,-1.4265441395431433,0.3197314217845072,-0.851458820829804,1.558335480888715,1.9818564976638946,1.4657305355828443,1.153893870090745,-0.8514493900693175,0.1706063204833502,-0.12365191388264367,-0.499139563269182,208.78150457344336
0.6223615343379347,1.6199543933050975,0.16584889599318706,1.5791591124409134,0.2720737936572446,-2.025565375009294,-0.292188511922296,-1.3594280192700063,-1.5121776505280264,2.1117072882336405,0.2553755450510404,1.4321932264191095,1.4107893024948235,-0.1111048320794055,0.2005653887631953,54.59739287941715
0.18473805162627896,0.6949047840944174,1.2177051492318984,0.28280978234008747,-0.973435133262876,-0.7934821012724436,1.9356044030779371,0.180147733011712,0.5624531927842857,-0.42865222759408644,0.8176165570749035,0.8865246386273543,-1.601147329352406,-0.0680154052017595,0.37251814918901854,60.2858418400287
-0.6285211203765643,-0.026627743745456896,-0.0740039832639982,-0.4458826720346914,-1.5730984664001157,0.7868810110437277,1.2242590024024416,-1.4196412180782436,0.29135912274162185,-1.147235066152795,-0.7187333805689405,0.046579085524562615,-0.6978162995665015,0.595631369097497,1.6526484511210906,-233.12838963547225
1.230061733656798,0.9734651204312246,0.1710295347008712,-0.9562866977701139,-0.4173300496802543,-1.502868674222291,-1.1387588401337103,0.28332830327147895,2.8637938310252142,-1.4439899459754175,2.4743329161431933,0.7251374615349002,0.4230368106018148,-0.416160871158582,-0.6523030995415916,58.36991308904793
-0.7040124877566972,-2.721854958322684,1.6109594729162742,-0.06829940760232024,-1.2574385481813266,-0.39927582572513726,-0.3389164556819269,-0.4132217960445773,0.5296251848421436,1.2293071982306498,-0.3085993051505328,-0.3742214263099011,1.3197767170289054,-0.6808490481991649,0.41999338273053327,177.02695540877554
0.19299391017459372,-0.6266693983172638,-1.0417740895759295,0.9795940087723651,0.3039977754989344,0.11099086106083689,0.007037439904675588,0.988523819342977,-0.406366540532253,0.5741957415020282,0.10245485270592675,0.3753534670055941,1.0965721389712892,-0.8080878030489136,1.9594436672302828,57.60508976734286
0.9606302290452693,-1.3859341449554294,-1.1099386167544933,0.41145421667261495,-0.39462789176177876,0.17859581478711165,0.7090510918303075,1.4189638845186077,0.16067905522331466,1.924734738116273,1.7632889034963393,-0.15278598884021496,-0.9972970514381115,-0.9126053402294277,-0.2244190265649195,131.7885660068419
-1.0440729368763693,-1.6511511937053533,0.2966768403627253,-1.0821905304703057,1.034872642855853,-0.10304834481685923,-0.7012727367798813,-0.6468630822419489,-1.1971269988542608,-0.4637230609214233,1.5142599851727352,-0.07733069365437534,0.2611692979673719,-0.8377245042957839,0.30383168651987896,-119.1239652707986
1.155019786468433,0.8253363419479534,0.22849833687550794,-0.658675468242666,-1.7066409066296784,-1.4469768191253678,-1.6743320759534899,0.8389143923483063,0.7543481625168246,0.9515516323807527,-0.23788255685527626,0.596927040507828,-0.19956888969536823,0.8841913801962865,-0.5033222915312116,209.81645064150348
1.2257066846577176,0.16575886435689852,-2.990458778516271,1.0268312081907058,-2.5675701340313037,-0.2582357153525201,1.0986925624099249,-0.6864903719683942,-0.15559403486966825,0.8725496374630898,-0.15470406292612413,0.10999972007610329,0.9847680132981326,0.25296052019403953,-0.2312236904268205,-189.45739168590367
-1.9398208053686465,-0.1606842623575849,1.2769606714020154,2.119374800213103,1.6893694395083112,-0.7244060798163917,2.0571090433679897,2.129072366549275,-1.2058477040855895,1.3106318158975643,-1.5636258748956544,-0.848952572013221,-0.11404590424020125,-0.4170877557772431,-1.1972349452677398,267.41956877408194
-0.07890057222135363,-1.4923600997488056,1.7725625200141388,-0.5880384058019915,-2.235096920287082,1.0913964488025716,2.071726733203423,-0.3231163676058691,0.11171412726337396,-0.7538624989978256,-0.15038045347907192,1.4580649417545388,-2.059283194479418,-1.1286869709490908,-1.4704322444487277,-0.8331291901838638
0.5057718351604207,0.3768805090880374,1.205303521138518,-0.5595565337888856,-0.25439067588217285,0.9754388203021359,0.10124481928601603,0.2792167810694241,0.07776218125053568,0.29240800847079296,-1.3810917877084707,0.004712436750089791,-0.23102094555069116,1.3205885659978336,-0.41540430639864556,178.0060640274793
0.5636886335478346,-2.675745425629229,-0.13151071661280936,-1.55039868135288,-0.032662436708652154,0.7281502095529819,-0.5723691768642767,2.408553932777515,-0.4599413780277462,-0.6789568990231891,-1.1913376940197604,-1.002384152443553,-1.290317264113585,0.6998304390262141,-2.0418355773538184,157.0418420399507
0.04448291420864309,-0.7240788958062772,-0.19263995315974194,-0.1870748138869767,-1.1420433451293974,-0.45981341608954746,1.0910175555981347,-0.6065055444991821,-0.09713276792746425,-0.4606412222279627,0.2656706400135987,0.573645095346057,1.519101763353004,-0.12171916216498693,0.4311383441515645,-47.78741382544323
0.14651992312605971,0.8900503874786876,0.2332987693734056,1.4493079894254008,-0.6279019221903853,-0.4619822281303086,0.938821557951075,-0.725361618928942,0.48170652724089436,-1.2331307683936574,-1.0911422187314765,-0.2558497655647539,0.16424903352849532,-0.4798256927223043,-0.049799790456069276,-100.26523465155685
0.8419510001662448,-0.7189739607423162,-1.247767794918023,0.6383290766064931,-0.24079351012934763,0.5568910670371854,0.2698068457492472,0.1678506340989237,1.0850915683307962,-0.07727050316698067,-0.23541523379788762,0.5295836227742932,-0.5124616916765007,-1.2516666572420276,0.5812679139419904,-82.48334851938424
