feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,target
0.7196785822765142,-0.10142876728508202,-0.5089548825153422,-0.43653918578682865,-0.502720564544535,0.9079495516359777,-0.42804786880406737,-0.21941846956590147,0.8915189409410963,-0.9155613696306318,0.8156959578117534,-0.36976007820945667,1.3601610629829024,-0.813920731005608,-0.44616675777431186,-1.8549095521840513,-1.8141739829166275,1.1180075593634582,-1.2219532006271434,1.4839411620284162,-1.1518098366624754,-0.7878515370862309,0.6513567118186344,1.5734960715443085,14.574703597499107
-1.2985456192652929,-1.280483840603245,-0.5157335079328408,0.9958829866186164,-0.05289153520213823,-2.063960074132198,1.0353558979326611,-1.0488507386803054,0.8880977336592986,1.003621268979304,-1.2879845890936157,-0.815384115761428,1.2394121652822325,-0.13241584394869915,0.7212514917412319,0.44351164870104937,-1.4412106673916762,0.040792035138237426,0.2463023270907571,-0.9480405535758999,-0.03420735720365751,-0.24709711914288685,-0.8988234145967473,-0.5949393478427253,-78.4991877792646
0.9784643080894462,1.052228225738755,-2.081348120396118,-1.3542230352334952,0.5848963310061444,-0.6108564183543979,-0.6713620823419955,0.6578597523551222,0.00476584480038011,-0.3097680756352179,1.0364851411802527,-1.8967697592705763,-0.8757939047593101,1.406751476495224,2.39881115625558,0.23302138852058443,-0.4607458546137208,1.118685177506723,0.5419570259144494,0.5363653934460647,-1.6734918189873362,-1.1562983358538492,0.1615832973702768,0.8063218456099172,23.445359414495407
0.9295560837898328,0.3272895546353524,0.10813300689225502,-0.7284000632482576,-0.9060909352770318,0.07301213977337465,-1.7858076587620881,1.27867478188339,-1.8983033611970375,0.8172873481419132,-1.3747867801689508,-1.891310738410834,-1.0538989414620579,0.26735783038897787,-0.9518611180150293,-0.08658015917526583,-0.19774337454951166,-0.8434277692459532,1.0070690291049123,1.5083687334332057,2.0009089874853725,0.49018808656091256,0.9162150000864567,0.20470533927461537,-58.3411603214798
-2.1140050343304386,-0.3720769276602104,0.16870984776086848,0.05254522016967391,1.3090331845779484,-0.7584707817308158,-0.30942638535539574,-0.159292561137483,0.4999062485086251,-0.15254029634063684,-0.12806560346040632,-0.4205821178460024,-0.11205531537544382,-1.0509885940687016,-0.817715597197008,0.07946015156751111,1.2896855760678585,-0.1579975949116642,0.9831233123613549,1.029129650778018,-1.7637926076647739,-0.5858323318091873,-1.00882565341602,-1.2954077736053764,-283.4071734455583
-0.08968548542256023,-0.8112842588200407,-0.941439190299821,-2.3304290750016596,0.12895751016835602,1.347514632142529,-1.4050430350887797,1.1757556662999775,1.6948518493111022,0.6918738924772143,-0.7979246337586665,-0.3844988776021462,-0.3934553090971953,-0.009217420994216937,1.3012070936082591,-1.1521260395733135,-0.556019255927181,0.7713603142627413,0.3885976869879118,-0.43258504748110194,0.3148218287849021,0.7116997056279019,2.934682765326457,0.012998393521839033,87.08518585704036
-0.6176640748400466,-1.1637687097722293,-1.2160764852999915,-0.472366414877599,1.1283447339915893,-0.39392849347046816,-0.5592243497008679,2.3660920964205623,0.02993759414987354,-0.629260548061796,1.2056142828979235,-0.5337885029932197,0.16919585547591173,-0.5548841196278791,2.0717490758847656,-1.1306342693824716,1.5761130957878953,1.5932983702800685,0.3503529680215232,-0.5439441639434988,-0.5657210272842647,0.19351985315281905,0.5463728671513705,0.03314837399326772,-46.51418916118175
3.3970397879669565,0.590712589966682,0.71365203762246,0.9460999215263604,-1.967371937561835,-0.23348526764316524,-0.3048159229300926,-0.5415113133349128,0.44588295496127367,-0.13764638644452723,0.02842336881036999,-0.7401184095884452,-0.9025920961916373,-0.5929192457519924,-0.7840997473713801,-0.045400762873955024,-0.6936878822198348,0.4666703718783801,1.6392459762571794,-1.4482311926602986,0.032799983026629835,0.22161411731405234,-1.4487921383826137,0.16787151623373037,-74.94631280966138
-0.5358495828331584,0.8149047713790001,0.8738733576809418,-0.5566153307355169,0.8916563182252122,0.13309906474495925,1.101112387441835,0.8036162649536758,1.2350916058804031,-0.3003042877969877,0.7447509352474432,1.1224450944131987,2.80111788763673,-1.0717979142865397,-0.6411372093215026,-0.14805744693698475,0.36707952877409344,1.5299865258237342,2.5301983755760524,-0.8484252221386288,-0.21638472527772706,-0.2091425530807082,-0.17886641513232757,0.5354644941864527,256.5542112238841
-0.34816711729250704,-1.3036343506032089,-0.671030202411525,0.18772353897759816,-0.061361860232471296,1.617911241347849,0.16685554438073824,-0.21293655126579272,-0.6347202512263695,1.637489715034844,-0.45930504611773565,-1.4573944859989263,0.04219482056621686,1.995112844096073,-0.8506092266566463,-0.10970220087404033,-0.6957399614855603,-0.6304391603896545,-0.9889659646725519,1.3770671777156371,-0.7605227464794767,1.093395060512239,0.5991427098454656,-0.7978899903833665,-235.62668639346916
-0.7507677482969568,-0.15894291204608657,1.0657487203436649,-0.5690450500685359,-0.15232817396211207,-0.8234853049009134,0.10733462685094064,0.40236311566460664,0.43683423562528617,0.999206817708828,0.3385785862934959,1.64585458815039,1.256245612994644,-1.1970606666829129,0.9581113207126345,-0.5118698549616103,-1.4214976264081562,-0.13312789204395967,1.5038025194072615,0.384856447813801,0.10023369702682323,1.7703173625138273,-0.8796431105776333,-0.48551789527115913,-123.09854983167713
0.6540997544280243,1.8801286983904617,-0.930060068742079,-0.6108949960107438,-0.1512977679451419,-1.0568316247497342,-1.0196273127924915,-0.1328308100859788,1.9411960540477795,0.9551781709749175,-0.46878236695906866,0.6224728749847928,0.6799124298629011,-1.277292434116855,1.1271555041730241,1.9096309837079293,0.61141974493153,-0.5251861356699131,-0.822103032750844,-1.5277261284764918,-0.6429841719149935,-0.4371108757314102,-0.8240201019884336,0.30064944340906696,191.20125478658687
0.5903168068951951,0.43980380291608245,-0.7595019021843016,0.3766402222857899,-0.9180773361412894,-0.42073075016252354,-0.5771860540306015,1.0273468695245747,-1.1138803409311815,-0.8327449768560848,-0.7678104326201877,-1.4278948811017969,1.3982577537536724,-1.095846005406246,-3.481311781242844,-0.3059864108294091,-0.474306962671097,-0.8746638595046536,1.3968979883256223,0.46447023376093755,0.7812849942271318,-0.568170055442489,-0.13190319432176958,0.11076523253997854,-130.41144609934094
-0.4320253531501596,-0.5906537288032602,-0.21933095160594615,0.5730182140227881,0.6905703744707423,-0.3171912881113166,-1.2601535875075436,1.3503192668963817,-0.7442819694398188,-0.025512742319978847,-2.1393082011908278,0.44961969219093295,0.11335215120017428,0.7630309442108205,-1.0024371084625257,-0.8986371145676615,-0.5011248839914704,0.6321348041678448,1.1680967153408748,-1.0671485071326303,-0.618200741179969,0.11928012292938339,-0.7250398932775229,0.5176083047260522,-211.1304059581849
-0.7488529496028821,-1.0846667551867881,0.7155285188674002,0.6307539186913013,-0.22901104769691985,0.12766921743524778,0.1319920263870882,-1.0271467981787428,-0.5647603457761531,0.08276605640042772,-0.5763304646657909,-0.27970289909423823,-2.188709994433536,-1.2585644946494359,-0.8191286188653952,1.4909159727481462,0.2684217663088466,-0.5426262681123336,2.6444838147719554,2.081855367208055,0.6112047903203308,-0.22003948621636843,-1.6676960732833443,-0.27252326240936886,-158.62353518707448
0.948983156213015,-1.7302209800540693,1.198133974335986,1.8407018322449074,1.7529244200012741,0.07093934008778367,-1.8822964843449268,-2.109752681058159,-0.882330921249711,-1.520892829535474,1.1236720304836798,0.8275794813771147,0.4730234717799573,0.32509712779580674,-0.7021289757496018,0.22640406972288743,-0.2132844711522718,-1.6009951345351878,1.614006820243132,1.8138734346127487,-0.6116571695434722,0.03460700560780588,-1.0903418054919614,-1.171715779576043,-223.48031526847726
0.18069603228828318,-0.8738222333605442,0.7170914543856812,-0.7091099716402164,-0.3952277235380623,-0.6758025616265246,0.6401978093101633,-0.9338105424085797,-1.8278925499926566,1.5639213739932387,-0.4301721458868174,0.7455812281172959,0.5117595742830026,-0.48107957387980144,-0.9418637920135707,-1.2562254118965095,-0.2716167024057531,-0.6400071305735292,0.2016732423034957,1.9873979566818953,2.3187456389737187,-0.3701323933093441,-0.8064085817646062,0.10116754109152815,-158.70495780006507
-0.6796153618389636,-0.5789167322827399,-0.33957239813201545,0.3177442729158746,0.13669044794201132,-0.06874031971475271,0.6363512266730788,0.8595384224789793,-0.17695109949346013,-0.04553132875990752,-0.1755084369910904,-0.371646803444463,0.611011675055894,-1.0354094367377384,-1.2778202368371152,2.1518184004627616,0.7239762559935272,0.5537270871957276,-0.4290672797772278,0.38200538219210756,0.005524491735710236,-0.14102550542773032,-1.2576741094754729,-0.23383762341906342,-50.78790180354309
0.9436284391099881,-0.02419780238186358,-0.7861112993584923,-1.2712310553799386,1.6318140882228702,-0.28558758114433447,-0.45793908820721635,0.4323550347514671,0.33479063600853204,-0.9928703058643903,0.23581689784508833,0.2712853274566069,-1.1207220025576627,-1.4260873891543653,0.49592095427534394,0.42613684352683073,1.5586263570051462,0.40399358027496346,1.6242405236630468,0.9158286919037323,1.9958400612527916,1.6220564008078997,1.4066966642399334,0.6732086964950488,423.05257220562066
0.22413270194875143,1.238012013542179,1.1785919618592906,-0.13154310638947192,1.023753186093756,0.269061566277501,0.36874703678540793,-2.3570275925137603,-0.420746781953532,-1.7674920084476855,-0.33096773553105907,1.2598144432762501,0.9035001051885807,-0.06157431702183389,0.7689420245284696,0.39529352669601636,0.6538570565263578,0.6101066754503206,1.8113333901735185,-0.11246176836842137,0.1126640687020026,0.8546925174741518,-0.7830466660208895,0.6519874740824712,157.71869429201126
-0.3256049898729719,-1.4811683878104251,-1.5419285471142459,0.4557482907199486,1.1549671833101427,1.2502058957340305,-0.17778689919716303,0.13510768200464404,0.6303430008507418,1.036351984152089,1.1304821405772807,-0.03766681529437832,-0.19128474887095,-1.1566314686304855,-0.44475383065395624,1.7745984634326784,-0.17590100647106324,0.2791002034624095,-0.5666266813443663,1.3643893187313394,-0.6513847661832793,-1.0585231523990335,0.016169252671211137,0.4299918468949504,151.2554442650306
0.49955909100740964,-0.15999227200085564,0.9680450333944997,-0.7014623215292959,1.2935528323916359,-1.048080119797242,0.5358990130545481,0.4886007635462573,-1.3043326995197204,0.28392946950942377,-1.487546844459406,1.968913809334076,-0.6326055861172463,0.9692197253828719,0.3658367737636677,-1.9324989324446713,2.689929088755266,-0.14748656574576222,-1.2125265205467266,-1.8187570207263741,-0.6843956443792718,0.951542847944848,0.9709303557646194,0.032619894566550005,-134.89922025120654
0.5908968698261372,-0.4344190350969039,0.05816374952992288,1.1627702975843992,-0.8134086656425167,-0.7738392820424538,-0.14147625027301616,-0.21198505038985146,-0.5169118984025782,1.9254400256262594,-0.450336263229965,-0.2056647855168354,0.7778487722086483,2.9196109611414656,1.1269291152208964,0.540370804992278,-0.2638009364567443,-0.3711356230824039,0.7442454582829542,-0.4330725312178149,-1.278811249218668,0.9671717753804759,-1.995877847577393,-0.7263473497031178,-337.23858957676714
0.3809441209409418,0.8561071184125915,-0.8425121520024884,-1.2604950152790921,-0.4479915128281987,0.6112606595415798,-0.7986766597806373,-1.4733035107852712,1.1773414902241197,-0.9451556078832261,0.06269017554052358,-0.5882627202183555,-1.0429617257330521,-1.3795775557318821,-1.721652352815243,0.04558666427433861,1.3133195462902443,-0.24159036421267618,-2.1647821035774797,-1.8567521590766625,-1.3482496448390937,0.7467141540777381,0.9933360126160584,0.20370717768886026,-51.740735662283306
0.6818715305347897,-2.3686316875595153,-1.6549699724335414,-1.2967736471018132,-1.5184765677819907,0.06258741716120887,-1.4593452623587808,-0.49769919942223734,-0.6676706686524594,0.23474313989969356,-0.26972275922237715,-1.0069032948103345,0.14437212931907395,-0.17055905737609262,1.1141097196240084,0.2773989001919704,0.9118397135214499,-1.5387189140386532,0.2598051077773825,-0.25885710505469633,0.05039647837491011,-0.5114917221537759,-0.14842495545314388,-0.487669342244239,-525.8066602682032
0.3230208799665339,0.27743173250297737,0.5341416464501489,0.3531125657734486,-0.5547346462243247,-1.2398749724674112,-0.637313056484578,-2.1782369384408207,1.850141508695196,0.5183438591258728,-0.20737105534348613,-0.30084296425454493,-0.5648841718592507,0.22816197784282785,0.5721931608786885,-0.2405707823527642,-0.4685154319969386,1.139368777395358,0.7262351326793162,-1.3732647758065433,-1.7411553321135893,0.38499067575566803,0.5045388536088291,-0.876188437995136,-63.242261389482955
-0.047507397805639645,0.30274954049561126,1.5905606925774207,-1.0416187355054805,0.9262682465392985,1.241237285561744,-0.1070268912261887,0.0039167653506559,0.5255511556576531,-1.4781882528146373,0.7617570749604551,1.180819514266873,1.6647221943635717,0.06720097853061185,0.7820862373741854,-1.64656624694351,0.6144450581146755,0.11699133840457628,0.2344209463189931,-0.14474453328765158,1.3098805025112388,-1.3318248286227323,-1.3809113593059406,0.7595872166423591,85.98753634619607
0.34938891193692195,0.28452810779902404,-1.4788568233215373,0.6344058462450586,0.27981798742706226,0.7096557980951445,-0.6623666716783453,0.09635261713135902,-0.25260201522140757,1.2612495859850175,-1.1276444523032527,-0.8216982600806463,-0.5274841890720129,0.2950441679078379,-0.2963483647310731,0.29966763759692094,1.9294972432562643,0.20784117777050376,-0.13820361979180906,0.8719539133633143,0.8988182884562158,0.3672289310324376,-0.3887348429361207,0.7462793249593568,167.37555093919073
1.0405217163167546,-0.4576126007426685,-0.20224425587760453,-0.3280097317268191,1.8261222167926188,0.34555200886031434,-0.8353336694515365,-0.6093232114571913,0.26727203517638476,0.3745870178866298,-1.3967073823973137,0.5045175809242661,-1.4683425066382665,2.2796702800275273,1.2649101382715306,-1.4595030867389254,-1.6022002139495422,0.26607844291719435,-0.8069959224974222,0.35058672217553755,-0.7300517276691009,-0.6909619784608872,0.29638222920185076,-0.4465708034008695,-71.45330486463158
1.9505124326516292,0.5624027937524372,0.09888468283243489,-1.26700236943388,0.044830711505146593,0.30246827415211813,-1.2558843605025793,-0.8046473628774434,-0.45662451638995233,0.17449025626994275,-0.67713967931562,-0.1074696690343859,1.0936583583318964,0.40222104689237703,-1.0049778125439988,-0.8341227242554476,1.7389392411018527,0.5134133962383549,-1.5935653859190857,-3.772322423108687,-0.04571028575490399,-0.28657117448303093,-0.029734278011816904,-2.2553512049435644,-358.3473270575816
-0.6364042902114059,-1.5521394471700882,0.10620951796736555,-0.07688962835891026,0.4964250166160149,1.0458260833132296,-0.5581424584213839,2.4641988647025586,-0.5098691112782155,-1.00114474178763,0.8166067430923833,0.748421388189021,0.38701204032748826,0.432130149255824,0.7426130425582751,-0.36818074916092797,0.7636428054940254,0.3473619195114664,-0.16609632167707075,-1.0642649635799535,2.311109938078,0.8676509622172954,-1.6033906132239721,-0.5677999005536548,-105.85683715060459
