feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
0.5469504828320071,-0.11688592121552943,1.095836429246334,-1.5252351393420902,2.624532526062567,-0.2126188674094261,0.3360073175460719,0.05643120197489327,-0.08520667166683783,-1.0581519667188524,-0.9607845723605375,-0.15312366153822002,2.0276448078687848,0.5859451372351996,0.5143143984204113,0.6674011669545014,-0.4358389508562078,0.27682071902878724,60.63085688290083
1.1462553276536334,-1.561678910588002,0.5711690344056936,-1.6706488532796047,-0.13764365318617122,1.1025925357638746,-0.1707601710580771,-1.407382939823637,0.11901271191230965,1.005897451395482,-0.18817279920338584,-1.096820800079123,0.08834307182726474,1.6250419871974733,-1.0439204970375169,-0.30586247723956544,-0.03963704537364944,0.7184208973924894,-154.53296950853087
0.014391352069900956,1.2451821538669787,-1.3287510069475337,-0.9424910639099655,-1.6240989282301794,-0.30331643182259693,1.431328351024491,-0.11811953255666523,-0.08239140533250087,-0.4686438556786669,-0.86031152760526,1.050854036299465,-0.5929406785977888,-1.3280026183988927,-0.6068886130954448,1.0268539942286674,0.9597832675635717,-0.9373130016080939,-217.82579353270086
0.5546589988970069,0.05815905307262562,0.8279000587480446,-0.2335760203846375,1.4596912588580881,0.9356596671236429,-0.9423120954833402,0.28053324732363955,1.9371001123423452,2.758216341050403,0.6186479996613473,0.2254193610175747,1.9111047625316404,-0.8293936315203075,0.19354583284005758,0.40937937251328455,0.474266750709996,-0.8921582950661905,606.1084142024797
0.1160709967136132,-1.9964722476645964,1.5506495875784325,-0.7761939442664134,1.2740963555783669,-0.25766958874661156,-0.8176307711337262,0.9633961352474278,1.0010028391661632,0.06916442979844459,-0.010131179481693255,1.5708408692753209,0.28639523573653103,-0.451200226046745,-1.1769762669535306,-0.5421871999714384,0.48849979551829575,-0.6132737998567165,-23.70221090322086
0.9111165023279801,0.8921001892250872,-0.24793733376237753,-1.0557203108372841,1.4267179268228634,-0.342786593314493,1.8817527457509995,-0.2523558525470749,1.1591862834866533,-0.5209420908586244,-0.19097680799152328,-1.0159142905546024,-0.8051452287627373,-2.227174769971702,-1.1351599657604718,1.3733517604969174,0.3154992182153185,-0.1906100119079109,-44.253707591893736
0.8550460270207888,-0.8203693241587183,2.2936918684605927,0.27652693856686084,0.11361647823775538,1.900401243837776,-0.4507628572034405,1.107086887040019,-1.9269870590390379,-0.48524984110884445,-1.0137820535534905,-1.7429557515865821,-0.5152258143575141,-2.188251981797701,-1.253490982701966,-1.715420439865893,0.45301913490205276,-0.6132517996090184,-246.66706377620213
0.0935945146395529,0.2512888157552631,0.496792177542557,0.8150821131725865,-1.0306596542181468,1.160975118594662,-0.47709715669782743,-0.5451874728627676,0.6157410007109355,0.502867189987653,0.04409127075047733,-0.7188326225181086,-0.09692025418163219,-0.0872801930218716,-1.1447491300270758,-0.16050488746316707,0.5618099503772992,-1.0643426897996549,65.47163705997384
0.5289955506297291,0.004094230860011512,1.9229938420767752,0.05198647102247566,1.292483668687273,0.17792532424373297,-0.7427211602998375,0.8410749637570669,-1.9025643402450632,1.1345691755049767,-1.055251982761482,-1.072580710534959,-0.48790406857566104,0.02653155736637917,1.499849841359404,-0.6546067942357806,-0.1869363173764246,-0.0913845364999952,51.10802157344867
1.7916619761031038,0.2221326967065386,-0.6078536889772448,-1.0292465728228066,-0.7938292363352463,-0.693541149643113,0.43991466791735906,-0.5080840533778259,-1.0673672816076447,-2.8706419495202273,2.1924548367769585,0.1496279034181877,1.7110326735681833,-1.0240153148971851,1.821902312960371,0.3286546554677383,1.012062567823309,0.8933640601165799,86.16110823031008
