feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
0.7429651933647586,-0.9214936435086662,0.3486842110855152,-1.6413884079276149,-0.13394010752625451,-3.483430659054802,1.0923718292677547,-0.09335286907184358,-0.006878926141852223,0.2591093320506195,1.4385029851687063,-1.2713620377191548,-1.269181938435211,0.16269617642847756,0.3596681462255957,-1.9670257737096413,-0.07430661095046125,0.0
0.24962408199756003,2.0274107813561617,-0.7780995034462198,-1.1148526472769726,-0.5843820424213235,1.631922094308325,-0.43655605446094103,1.027819851972099,0.9665010950606521,-0.4601009265599809,-1.5170401273210312,1.517320910550701,-1.2608922499834452,-0.8622549023320554,-1.4044684883215013,-0.20680811518392472,0.054059014507256,0.0
0.49902831855338725,-0.23885978980776829,-0.5656453191568028,-1.252404174842694,0.7172743945705362,1.5069706407395063,0.463907536669125,0.7997314370583578,-0.5037965397881005,-0.07128692512201168,0.3224667234738736,3.095039372346755,-1.8659100482020512,-0.2731641216128276,0.7980763245014371,-1.4194409836957065,0.48435499659939074,3.0
-1.212283488925304,0.3821977005924879,0.46498743671505394,0.06820139898840272,1.2320718251204954,-0.5206624960307792,0.9558718387996544,1.8500645427257232,0.5211546364734508,1.3922331182059975,1.6891621766635312,-0.7349810958265532,-1.9293661912729019,0.21129622687519942,0.9206259440150619,-1.4154382005685517,-0.9920430795746206,0.0
0.04147552976735058,-1.3199156940230576,-0.5756454324954355,1.9054549989072247,0.23545505289743804,-1.515698715249106,-0.5490256105488499,-0.8922062348782264,1.7032691045538804,1.9327555752974228,-0.5980548599836373,-0.7560706105399493,-1.1187272983053735,-0.04038677281829956,0.6727517300737362,-0.5526950357120419,1.6506527883015172,2.0
1.5001136983958807,0.3099714576604149,-0.846258122125341,0.470301727325106,-1.5284439326542563,-0.14712557197110865,0.7876464053420335,-0.41146017976066523,2.061571031376242,0.5477009031047796,2.1990476556964307,-1.0653693778701008,1.2073057010392663,1.8809931606826409,0.008172020075246297,-2.4742222838385715,0.4029609557827294,2.0
3.2882838783221304,-1.4216858337338683,0.22787193811651654,0.20676524544707897,-1.3087894753369187,-2.0615516159148854,-0.7413986494269315,1.593968833155079,0.7881949993459294,-0.9684313469017682,-1.4018931756680861,-0.5497631562104826,-0.0031515377296397196,0.7361702278949157,1.9987207125278943,-1.9891783070090963,1.0675035605792245,0.0
0.3832441301623897,1.5219132154605841,-0.8855674145618725,1.5519344872268925,-0.5742204538512786,-2.77214971754739,-0.9122812072543467,-1.5477023485118737,-0.18686198888198183,1.7666912453565917,1.991754979098594,-1.929433900874617,-5.263199142424847,-0.6273582615347145,-0.5057862971097067,0.3594362769465538,0.6712181640419963,1.0
-0.9855531087211804,0.5791010421598992,-0.30285554480839777,1.0641319978394383,0.040200357174450606,0.31470980090961265,-0.05283583614823582,-0.9338543948025888,0.5647191411338977,-0.33932850674466897,1.278678318018566,-0.6515770250673663,-3.426531990822303,0.14100133902179363,-0.42739742893695826,1.716643210261799,-1.3397244029650697,2.0
0.34456887482960186,-0.6706104520117983,-0.757112179969567,-0.2703522138333201,0.21591559686001136,-1.7086151856452352,1.6744443542317213,-0.7697813654187173,-0.559677079774444,0.025270195517070267,0.6338752163317025,4.2858668796874975,-3.3592303570939928,-0.07929899654141838,-2.212157120906469,-1.0303413238767976,1.6301526486297373,3.0
