feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-0.6856492613554181,0.19211908764664246,-0.22726140354733287,-0.28570895996538337,0.2684316006037403,-0.4998898043383474,-0.17362683182968802,0.3820902455399134,0.0012646087368547495,-0.46860298921295795,0.5089664126855239,1.6642390014628667,-0.7324369200875438,-2.1672530229850993,-3.586080402648248,-0.3037707729473555,-0.012118639039414675,0.16899401613849324,-2.0213437848245133,2.2072500592854225,-0.4111706880033997,-234.96191201542854
-0.6191030702476457,-0.44621123300501836,0.22663556340172758,1.0961991078941105,-0.5422940852014594,-1.3244967168709525,-1.0604275428089773,-0.8592760317367328,0.5173142817320441,0.8709659684605972,0.6451039403657243,-0.21156793409432434,-0.6702462298434463,1.2317578251812997,1.2104726381736972,-0.459507420921047,0.7118496303118528,-1.0546768083059064,-0.9963459241324181,0.6503305167469905,0.7998123762526618,4.848972677863602
1.0888708596427665,-1.5589762418964035,-0.5079203371608677,-0.07780638057909015,0.8017103983821606,-2.1043168614266268,-2.0224362224188854,2.092576351497385,0.4003422089797344,-0.4226973733382358,-0.25421065040946234,-0.40138030664029745,-2.0990959857525375,1.3410320356333185,-0.5164908612060535,0.2091644909671465,-0.017361135618010212,0.2519707191882239,1.2039749253807106,1.6989218356583977,1.2556876167194848,-204.20031098155425
0.5802292586436998,-0.796004074510043,-0.49453033436521426,-0.6966305951268343,1.1545784818056952,0.40688752232640185,0.7755237356165804,0.2655957943598614,-1.382832409057898,-0.07444826764173398,-0.3441355418450838,0.08115585229806586,-1.252172701027448,-0.016358928381456122,-0.6494046808653295,-2.007024141788332,0.11988310761673007,-0.5556618474363277,1.6666313760077067,-0.6833811862307286,0.4061686885727186,-31.99069210948226
-0.47690166863585937,1.4882566084388191,0.4816857770651662,-0.4630053572622472,-1.4240502901031935,1.1373686102718417,0.00283290859143065,0.5656102396767082,-1.8077815197112765,0.9401859631737571,-1.7383459659580458,0.4259841166345463,-0.9006839165265653,0.8529147254845402,0.2057596072327628,0.06518487924669086,0.13025560698907843,-0.6338541239399966,0.3304193346975937,-1.4524297688863934,1.6475806048019626,73.24645725810566
0.870982102842883,-0.6106162744058649,0.7150024462979231,-0.6898753571412438,-1.4187677097885287,-0.3282961563699181,-0.9419823055141595,-0.8646821989183614,1.4743194364837267,2.378274673272287,-0.4435171127049842,0.0014073016089318213,1.5195406412247314,-0.7772225830866469,0.42037356942408083,1.2536485611930719,0.3204659813114784,-1.072837438506146,0.1255942718106059,-1.778609773659201,1.1937563053241258,38.36684932466912
-1.0482018027660116,0.7189753184554052,-0.8777617871932609,1.2248965103571579,2.0247791380506404,0.664429489869046,-1.8669969365710324,1.4364797455436147,-0.5669938300931547,0.7098821942463409,-1.078129806322922,-0.28435658379170664,-0.11303607583225625,-0.4640370437324119,-0.09803183330625914,0.7271975311022484,-0.3175598727018191,-1.0483192297274635,0.2677616404413319,0.388238020494778,0.2576119181777023,-141.07453978043685
2.450887154236627,0.026256368871470606,1.9331039545565247,1.0867533519126527,0.28467980928951236,-1.1859585244430353,0.6982508321309306,-1.1505449581219223,-1.2818850276049198,-0.20222931937198405,0.42221529141589426,-1.2642625372024636,0.24310086423125202,-0.631417720203292,-0.48105642433509727,-0.8671319183023564,0.6796273214700658,0.900689274908876,1.3774933463637475,1.3356641150652913,0.9797239567935281,171.67295708167026
-0.39481670329050916,0.020753776377455457,0.0651751764370074,0.7222261858995332,1.3093780999625215,-0.4548974359389219,-0.776848549017262,-3.1478344636138753,-2.0312810909041255,-2.0063644396439204,-0.09294144608782706,-0.5081509893704536,1.4257266708014507,0.475870276987875,-0.16509455302316922,-0.6643944348070483,-1.6046430684608226,-2.0032030666945158,0.6430705179657747,0.20065164434269117,-0.30198620384268754,-67.60881205500979
0.7029628375979223,0.2805390311817667,2.322957983956899,0.8648823720589226,0.18491378728530075,-0.5911815232865657,1.032260116073122,0.8415177300548562,0.07104836370158672,-0.39162705775296575,-0.49849048590782713,-0.19128038126677624,-0.14408594593404095,-0.9937034918451138,-0.11210110030542741,-0.25735603627301024,-0.6573909243577527,0.014029335760924974,-0.1469229026401705,0.2726199261878893,-1.4245348214800022,253.74697456506112
1.3727340183022796,1.4540396901401682,-0.7450657027330785,0.5982059522429506,-1.2419306020090075,1.6084345649024068,0.6178895555333987,0.03942935526962845,0.06833693371131057,0.7324365661434187,-1.2271373221977113,0.5274577538528467,-0.31292449776395426,-0.8848582364843405,1.7892396898338276,-2.469003078920037,-0.03845473140274578,0.3382127883381073,-0.2597729076931122,-0.19652523905184066,-1.5494198962519863,83.38542512227832
0.2409128214355235,-1.510861769263055,-0.48860321621030933,0.6938780510780536,1.2322998950275876,1.3729158781709097,-1.4580896374060721,0.16028866057272967,-1.1354368730151454,0.6490888753601382,-0.24324838989704398,-0.3273055555609972,0.8494164163461542,1.3163896017504468,0.08795315437799069,0.6609838436865337,-2.118222105688945,-0.726077444251651,-1.119832409399707,1.6337434823764698,-0.18862739441404447,-68.02980335422129
2.4147037801206013,-0.3787451318375854,0.48742044505860527,-0.4410542801462075,-0.7288528630724873,-0.8678332395180348,-0.32914892688409836,-1.5617389891947668,1.6554192257306708,-0.8018833932324261,2.560358423157623,-0.7532854557516726,-1.7777354244156702,0.3830202871701258,-2.6063102586501836,0.8877401938102758,-0.27774627907011773,2.0072756275668784,0.0902882037255651,-1.590965300087306,-1.1796584086287376,-131.92694667401292
-0.14790661550651601,0.448007795914977,1.2225966591248476,1.249281711425223,-0.725956955773649,-0.48829436355706485,-1.3239547721221399,0.7469990472168511,-1.1586424558969535,0.6331541383301017,0.18313549920669,0.8197822543271939,-1.1474198962242188,-0.4589398418287116,-0.2706102261104777,0.6522575447796822,0.3319754463046462,0.3084279495240722,0.8170778844711118,1.7100512252349218,-1.1686571140326882,33.89865567795449
-0.7912354289889595,0.29329759203229944,-1.0711432645344487,1.1930306895056806,-0.6123395833688272,-0.31824070138227234,-0.25216624764824425,0.0258259135309621,0.6404594847157808,0.03023071402998857,0.01622051362354961,-0.6840461101936377,-1.386317292032294,-0.08800961917160968,-0.7805944783371732,-0.03028238399893462,-0.41465775676475486,0.3506757399140988,0.4135220567517898,0.21007901067793397,0.05133898925316917,-167.65814386575514
-0.4705339279868744,-0.9840886901999081,0.5775306046544303,-0.5194475345028448,-0.09391422846620777,0.4146190976487654,0.7374350402289932,-0.00899904163020479,-2.939838075581264,-0.1876723178964714,-0.17074909505733404,0.4354744362647331,-1.3565311027315443,1.3556688426218904,0.47435975126974356,0.4246088426971665,-0.15247610766284939,0.6243695701157224,0.9579968198858645,-0.6428619593716112,0.7683534866126861,125.46626787363006
