feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
-0.40214514742430585,1.4283787734183266,0.534704221124559,1.1922244370935147,-0.289813986032187,-1.2315616755281393,0.25194083061945405,0.5235340278966225,-0.2696176894144523,-2.3617520161910686,-1.1814134763660933,1.8072794839529092,1.882601063195461,1.6685537407679336,0.055997254032539745,0.09236677534752187,-2.3630781488968378,-0.5219083216887934,1.0
-1.4367472587303332,-2.3620099592731494,-0.44566104034213816,1.689499590811796,-1.3187215829129,-0.39716734215213384,0.16013457794384828,-1.1183470806958329,-0.6762964081429566,-0.018343970824148625,-1.5490844011592697,2.012360543539743,2.1138518149838115,-0.04314284521042222,0.3105803801267717,0.9922444570499305,-0.8306496284245264,0.18345214780159624,6.0
0.6250035649606387,-0.565644352479298,0.27025004481369935,1.0968094222270783,2.3740592237177944,0.34715970593830375,2.313166350070459,3.638642189027451,0.5299105145719092,2.0824657526468,-0.7268983205040106,0.872365709783899,0.6240428652188037,1.2831964216703906,1.327119755910487,-0.32638458403230897,-0.8633037806374808,-1.764096185461906,4.0
0.42305443202187387,2.573070149765737,-0.1939732856997993,0.15299244476187585,1.796269904420221,-0.302762825210379,0.6330528474319035,1.8129697122192372,1.0301268468240814,-1.3401094421180109,0.8410313693454694,0.47120307599436606,0.2626199525765649,3.6404805942854934,-0.02003347038434411,0.5044732314716452,0.052179043895228885,0.30452031476658975,0.0
3.815758289365795,1.297486418642157,0.18617187983644976,0.060996335092098036,1.523876358123931,-0.6566103831936678,-2.989057612277593,-1.3168951656322831,0.7902272947408548,0.2523300312713477,-0.2527284844519268,-1.909073976789463,1.808125999293829,-1.404374267426947,-0.00020671045096265495,1.6617343310574257,0.1590933253977189,-0.7479153707254544,0.0
2.168499009456874,-2.968784848231379,0.039527066618431514,0.5365761935612783,-1.0881885293523594,-0.3171258712995706,-0.5545638642763328,-2.7350548483068233,-0.4498483031490562,-2.6109964033016473,0.5065201522484803,-2.313702256813852,2.658746573206007,2.650717193150278,1.4351431927502747,0.7486304278630069,1.895000609327869,-1.0145486735444043,2.0
-1.3862499811121696,2.1938301629852153,0.5058501364197143,1.2234891049485792,-2.9315457034445016,1.52999801980018,-0.08065616795933056,-1.015877067719826,0.12500035518798672,0.9073252195206649,0.22989761041279022,0.8602956707095075,1.661603069762075,5.227712167502355,0.27343641900435434,1.7827581422851986,0.19458739446884013,-1.2448554970094357,5.0
0.031558157322502445,-1.1632363009101205,0.03179742692008943,1.4733021699819744,1.1215169786833186,0.4455248606608265,-0.6077528622093501,0.8147628616076683,-1.252877788131841,0.15852211188200727,0.0021738570469061903,-0.54785104954496,-1.4849308278159796,-2.9361740718582627,0.9670552401912862,0.5739580202331949,0.9197229156975306,0.21498522897850447,6.0
-0.09106479361707076,-3.328496824741104,-1.158399154073097,1.272142648089113,2.644463878834728,1.126607170390793,1.595965891356492,-2.7813353238954854,1.7902156625398427,2.2424990253888515,-1.0612538493236245,-3.232512035133827,1.6503071007693304,3.079138464911032,-2.4804923806791424,0.3209041151855655,0.054831286586170695,-1.1357094694018814,3.0
0.29753170835838194,0.9551526225595509,1.541197790228775,0.47709287861033406,-2.0382051863753508,-2.0282908123760115,0.16270353501931836,-2.5860996999700703,-0.7755565771429735,-0.9303508086006229,-0.34929514734495304,-1.592273936291066,-0.7013032396740544,2.143689847471898,2.33939769483285,0.16112137350819955,-2.032806380466823,-0.28961464785877217,1.0
-1.842283861398024,-1.3643702815490328,-2.2158900201687457,0.5108314773058389,-0.7846982842259456,-0.12674486934755785,1.5291942407194634,0.14147817251370265,-0.8033687647733353,-1.2311969575212733,0.7933309966136929,1.4202486244581225,-1.060628508339386,-0.18235240332460811,-0.24790207287391852,0.08983655369727211,0.759719259627626,-1.7249707623135162,6.0
1.8730438170196635,0.33025868457813845,0.3819965636888467,-0.49953994472698404,-0.22984626087775495,0.40852465776473973,0.5325360577435002,1.4093498377018432,1.0806915052502726,0.22083762660998318,-0.5593325743921739,1.9721400375461124,0.22067343671053175,-0.5857348530021205,-0.8759917397880184,-0.6800844807235901,0.9481484332126433,-0.933132951717832,0.0
-3.921184058334343,-0.3703227461455487,-0.7753636422131676,0.4558010187498372,-0.39578436052122723,0.4418863009827982,-0.019935016600602387,1.936333389578314,-1.1950363291129047,1.7187418976354167,0.8531137195690567,2.730267704236438,-0.2438600600292733,2.187425957414801,2.556654631951376,-0.08220456713949383,-0.7110061869630572,-0.6952501073733933,0.0
-0.581252556583095,2.018796053655296,-0.9458857052353535,-0.19934730066064452,-4.276544183410827,-0.4103329197596673,0.1747714777990077,2.0864451041603242,0.4999528830043049,0.5418005315391046,1.053890538227839,-2.0168231384552326,0.12863370699318488,-1.463076547123777,3.5927268766102647,0.9174787690507118,1.1703560776047888,0.3283349907896152,4.0
1.9257948719370281,2.5968820904409036,1.1291701613474634,-0.46291075465418463,2.0310915371355764,-1.7781038715344872,0.04252699272397053,0.34083659011670997,-1.1809718808927236,-0.22403663114561956,0.8463762276908134,1.9921367422364027,-0.33174216811104174,-2.212117904405848,1.3321841984585006,0.7500674163942551,1.7564141624848704,0.6919647592582681,5.0
-0.45231067186995244,-2.124092839806564,-1.2580476232034612,-1.2635702021637611,0.6733057900491511,1.3841235166218775,-1.1867490302615047,-0.7156645953122887,0.7467966476299424,0.7426303333387496,-1.1876466254179925,-3.7343693924002452,-0.7773921901887848,3.058325520568436,-2.747324867951457,-0.5200091528779056,-1.0259607085962574,1.690022372531796,3.0
1.10221360458269,0.33738678299904135,2.8074983154099096,-1.0893054075200064,2.263231134013603,-0.2248539565513523,-1.046931423060927,1.145838713356854,2.418376134381559,1.3812124725840156,-0.33126378211315605,-4.122971461487391,3.720693061177469,-2.4139304423235055,-1.1486355713989824,0.9835924778528962,-0.16859906390587417,-1.4780601620271723,0.0
0.009246583233963435,0.10409328526366735,1.358054380382119,1.1905187888795032,2.517962748144508,-0.33832703355636645,-0.3241973922761832,5.000675165715191,-0.3430489592437967,-0.23589906320468756,0.20284086837596113,0.257127371497885,0.3444843113322056,2.3111996943353557,0.16222699151754894,1.7115908652370047,-0.7535042689740296,-0.9032414309717494,4.0
-3.240897172842942,0.6839264895539541,0.6593074993242093,-1.284518021471188,-1.7256747681412463,-0.08260394085504646,-0.3912782667178633,2.4983323406686533,0.23751794617122224,-0.7654468622436433,0.38779636479372676,0.29214478383157094,-2.3133074857003324,1.9649128859187863,-1.800788293384168,-0.180723336639529,-0.015442337660079233,-0.4483137647109292,6.0
-1.1254524112673765,1.8904841534774797,1.5559804657197105,0.21733984371168857,0.3960762739796163,-0.6279280137069563,0.3313245356785485,1.0234575615891863,-0.12791216815267636,-2.2382650879674677,-0.2470500980222647,0.6901526504175539,0.8482471023790935,1.224690914993177,1.8652682331295654,-0.08908058185621076,-0.2290829350230257,-0.8301052802163127,0.0
-0.8206109138484826,-0.684473804066555,-1.1938558612583166,-1.5766869031505144,0.9237968641679246,-0.6846111899955702,0.6168485630858237,2.905519959021671,-0.15707134093050076,-2.3676891787319323,1.4077654146178764,1.4421070682825587,0.8472947087865768,-0.1700255267516344,1.1036344098214923,-0.460357200243706,1.4204386140312972,-1.3125908841257001,3.0
0.09652188971159992,1.11144090254481,-0.661599554282698,0.1536845321227614,0.9388202853813836,2.73531648664311,-1.6617524656822158,3.1079309080090316,0.3963648383324952,-1.1699812397175036,-0.4771222086347921,-4.618477221507433e-05,-0.2836976783902956,-1.969372657341009,0.3749733297666227,0.9708487883418311,0.7410106162321958,0.384838250292569,5.0
-2.2458451261086787,-2.2988677306039516,0.8456296679625456,-0.30462391461269744,1.5313213838455888,-1.9686872188661428,0.6943398404600885,0.3574443343832485,-0.22172576341240913,-2.3981735047774597,-0.09056340686710347,0.7082213640748308,1.6397024641502818,-1.5786584687359524,1.8411809517519542,1.3217848458131956,-0.1475102793335755,-1.035040798974019,6.0
-0.367201884443523,0.47038364316716186,0.015563539824330687,0.6733191358279709,-2.905413735205881,-0.9210957472474397,0.28226246776763547,-0.389622286817893,-0.38755507881663276,-0.8531626756194912,-0.3069972868547102,-0.6384014804526712,0.7164294082313747,0.608026739351775,2.236139892222812,0.8305026769819635,0.8422860360171073,0.6323324619785102,5.0
1.9829791816869562,1.4871837081464045,-0.7373664304336858,-0.2642070490293336,-2.106200336617645,1.6247568309175382,-0.7076121756641665,-0.995391418478988,-0.3808719074145295,-0.315280526543092,-0.08159210295509502,-1.3554340919291201,1.667441411864346,-0.12855629027608595,1.6213561149122782,-1.0813148442413962,-0.21973680975656923,0.19975213164839534,2.0
1.907507450509676,2.3356029852240514,1.7658888810898106,0.6155734843772246,-0.38550252617185543,0.48651810096572556,0.515917361511121,0.4256631263397743,0.8681607452242732,1.2112446604024307,-0.9608172662465454,0.8542539780475209,1.9511614265241355,-0.9767314381060487,1.1087908607316155,0.21435767431899083,0.3612372014718283,0.42896216376614676,5.0
-0.4714340349683158,3.5070441006506154,-0.9384329436663925,-2.240105704045684,-0.5470715295672102,-0.9585134187913377,1.4052596250792069,0.5192162080737405,-0.08291846117343682,-0.3577558667683012,-1.226888104103775,1.5523770942807058,-0.9189742884169887,-2.2433986585585615,0.4340855197924469,0.8734385735286869,-1.6757159535637334,-1.0511404708331407,4.0
