feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
-0.5304570238344564,-0.3934055762890514,-0.8043759609152532,-0.7728972204063305,0.32011262489313347,0.9639397866101513,-1.777505155539544,1.6212212395093324,-0.6958883082532978,0.7821222321381213,-1.0397884407086497,-0.5490861327901206,0.06789275704748343,-1.5566906489827566,6.0
-2.254386979809272,-0.9974895829087069,-0.33535120088389825,-3.821063616523544,-0.29493381255865336,3.091312114705361,-2.3212767896601676,-1.8030232946962772,-1.737240102419427,-0.6655745554832176,-5.877845983972263,1.2754219446561537,3.8534604835007786,-0.7511169279080836,2.0
-0.16979128691624168,1.0971554993805193,0.5361947211008218,-3.4236223134496298,-0.9563704716981966,1.1996016063801838,-0.9011128449238799,1.5517410123078559,0.14552321751593933,-0.298312693028417,-1.8545517674021799,-0.8466643914459211,-0.22145024175046713,-1.8950521190121608,3.0
2.337602246326734,2.5815207730082768,-1.5663514982643696,3.3909563961820157,0.09143953017147541,-0.762345005310008,-1.203787186890181,-0.9438871607725012,1.5705368382157319,0.5548629155539229,-1.28507032565599,1.0454043398502026,0.2771723581214047,2.115288323063953,3.0
2.220189582557315,-0.10581022196745993,0.3318004828128294,-4.577176087035829,0.8490086250901524,-3.467608273921055,2.4984199888268677,0.698115988081514,1.0964889223046825,-0.49383668375928075,0.7576578582383169,0.4772784290014108,2.403912748189547,1.9047174556061766,7.0
-0.2831560400816002,2.5856298159532605,0.12187098706937027,-1.1244915137602691,0.5934038669536179,3.8176807339582104,-5.980690861515329,-3.9859329785467996,-0.9648019151869116,-0.6915322301886547,0.08444953563341828,0.35984628540573826,0.8091503055824982,-2.001096040104879,1.0
-1.836591881968321,-0.28147667353724826,-0.444247377209493,3.397063135446232,0.019291747846594938,-0.10037559623113879,-2.0260093346833346,2.2256172683620936,0.5877664550711708,-0.2953676897981391,1.3133832061949149,-0.16192211712031968,0.6901615027049008,-2.6602158677887493,1.0
2.3062414731449827,-3.36142802042189,0.02252543703076183,-1.8014383393452076,0.6690130767839566,-0.20306918728661616,-1.0312447019339883,1.5823244752895071,-2.617001359791361,-0.47698217650371166,-0.6884482913104573,-0.2327307551724385,4.391769305696317,1.2465394452550491,1.0
1.0407433962208594,0.872016184080898,0.43782725673593115,2.445635552563035,0.35344504896329176,4.552564527777573,0.20881318078084898,-3.4409798732071586,-1.1814194619739413,-0.3772149143656053,5.143533110420272,0.8484697874379372,0.4184740752659718,-0.7931567561610031,0.0
0.8352996231134016,-1.367810568244885,0.5439093087165594,0.5316484011320318,-0.3347575034701349,-2.324697017158493,-0.2605648355513783,-1.3396717670956557,1.9443770286339301,0.3789615952465608,2.7925887260794537,0.6094859832944671,-1.122274550408265,-0.9455971215903904,1.0
2.9628914289702326,3.201485187428132,-0.294091195319915,2.758806269863507,0.3914436590865926,1.1625889758880494,-1.3397605706038456,-1.8036859543543735,1.7761225665953213,0.6743909792491938,-0.37973476982315335,-1.0743493986215091,-1.253918762739147,0.9031736600733948,3.0
-1.0924552317925138,1.7414407546380704,-0.5025534794838715,2.2634041110525533,0.34727201185131445,0.5344149710701207,2.832714548979374,1.114269135961159,-3.8151367846207234,-0.36333358477552746,0.7856068987338618,1.3885507071386431,-1.4880590111414422,2.0979147388717845,2.0
