feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.7380653565831372,-0.9431380910134056,-0.5328993050494862,1.2720867255675863,-0.6204363137190363,-1.6953389672351107,0.8640312116134121,0.47836557058123796,-1.0449078956473952,0.12903573746317437,0.0
3.760344974151678,-0.6562281238838085,-0.44989036564707674,1.1018966406793096,-2.011594237230212,0.18436296768909188,-0.09081283122288682,-0.6477731348258315,-0.5411136809731443,-0.06362479961097331,1.0
-0.502062718561442,-0.8376766410005343,0.15064586749472175,0.7050081168713305,-0.7275228304406326,-0.4668752061175394,0.7546524538747448,-1.2126153435079627,0.056935655500510364,1.2527895427411673,1.0
-1.37148383289969,0.20256327764416301,-3.3971037243203885,1.622091844237417,0.5889512951721063,1.9126751288997985,0.6780642739932009,-0.17389737262191374,1.512295851977308,0.5235228349662118,1.0
0.7047805526511695,0.4615040051368489,0.5288962277612164,-2.7203108305826116,1.5952154239636436,-0.8367742269689664,-0.3084591117579741,-0.5079639158718381,-0.43340199968800597,0.1403504506159369,0.0
0.7972303369465206,0.046950610813029765,-0.6406814788986263,0.2608118464286695,-1.7060546346837078,0.7000839918495267,0.06300424002599544,1.774152096898563,-0.5163326692129909,0.3029273557507541,0.0
0.3627696555954074,0.12190988452162865,-0.7073566372519371,-2.857994084571275,0.3465706271222757,-2.427451015081002,-0.282085692172925,1.7774790121571837,0.16863571102764202,-0.8997386540402611,0.0
-0.5168979808143783,1.016702555747334,-1.2486091380767115,4.4555417398357875,-2.1622082643309835,-0.45547901512871936,0.6608314448280473,-0.6577351673305103,0.8681265323018859,-1.153699909392312,0.0
-1.9105620586655414,1.0218266585742657,1.3808909194426842,-2.1336946930750993,2.3230797726767864,0.4429823429042119,0.300110074495655,-0.396204557933286,-0.8981205967140156,0.28577439568418705,0.0
3.3823431660707155,-0.6283075362070446,-2.862408276166077,1.453590936261027,0.10296059117582956,-2.7717280988800326,1.5053785684723893,2.7505922617584453,-0.20218562655979397,-1.216434201719623,0.0
-0.01808738982602054,-0.413059785113976,0.004576074122787821,-2.1897311822208705,2.0565657462659503,-0.7112728754978553,1.603046692348401,-0.1319961007057564,0.8997927211386207,0.3171982748896825,0.0
1.6077683868771135,-0.8467729556800374,0.9323649505206552,-0.49962010131106704,-1.1340558063914838,0.877414665518722,-0.6619160610784014,-1.4403390024461622,0.1373423832164038,1.0248128792595983,1.0
-1.4084599366867179,-0.06418137481438844,-0.443358689635424,-1.3274920008426925,1.1778297297894587,-1.7953852207162293,0.37857437037827263,-0.2738965840707478,2.0162382876005993,-1.3151008556432158,0.0
-0.9858164302057756,0.9429522956766885,-2.0453523545105656,-0.08487373538631882,-0.1379081965049993,-2.239955266266107,1.9187259830362449,-2.1117161561410542,1.0942003266953988,-0.5524502750597432,0.0
-2.283489288876032,-1.6365335208876963,-1.3438596878925684,1.0436238846585715,-1.8363463617348914,0.5795726763434217,1.741607384873184,-2.728141642206247,0.05628370477714591,0.507097356833813,1.0
3.3592914629534993,-0.3426135613288247,-0.5238320456521206,0.2249587984614868,-2.0244541466943526,0.40145576253324,-0.367862907376463,-1.1690750335010522,-0.5221167112768852,0.7594601525069143,1.0
1.854645925048556,0.5877512179663856,-1.457441321822962,0.10419249969524558,-1.4056165378113896,-0.04533632295154488,-0.9557390888869806,0.9438326621045016,-1.9962981363727532,-0.24696809581296486,0.0
-3.1331773127622506,1.2977302242326036,-4.704198770562872,2.2956552792085567,2.733690538020058,3.615964049350927,-0.6563003749769729,-1.2271257136606557,0.07924739121743418,-0.7370160368546979,1.0
-1.2542126799351163,-0.7845697046106613,-1.2103162582872558,2.018964074234142,-0.7319801108401467,0.8080057090655581,0.3451357011678039,-1.356755191913726,-0.898383838255144,-1.1545240323750405,1.0
1.8952603692895404,0.5427497517431559,-2.5903759303003353,2.6358180084739224,-1.8346631279855306,-1.5399163908957942,0.6758068590432738,1.5190413724654996,0.7114580112444204,-0.3307805373334738,0.0
-1.879566239263162,1.2261781005076375,-1.7048151883444862,0.5594104671592113,0.8845132544818675,3.4189969099449145,-0.7497950805370012,-0.7975165681066566,-0.402846678370292,0.8248798896773255,1.0
-3.751270226978874,-1.1170607112940536,-3.205848511655701,1.250178704313289,0.5872196428350676,-3.114211837018372,-0.8373162818043557,-0.7093009777695249,-0.4612376983859712,1.0625175081846288,0.0
1.280383402914628,-0.7987591723127218,-1.9681487597205216,0.8988983360516458,-2.4210754134863657,-1.0847365765624701,0.6705235108113127,0.37211728535420174,0.15627189291251264,-0.21277756859477878,0.0
-4.208192484423101,-0.621366515293573,1.1721824028984722,-1.2304453339637087,0.8295060638758541,0.26756765277274064,1.3207945566830142,1.055413185575961,-0.7851836645160079,-0.5137364198454172,0.0
1.1929251500184896,0.5637021134738627,-1.4789041640006435,2.901265752618467,-0.23106150792940816,0.5684199178076028,-0.9826320939887037,0.10972160185255886,-0.24497488422079283,0.24382545408726153,0.0
0.42996080910199475,-0.27163343369072007,-0.031301269183842795,0.13665655677680755,-0.5390197392326977,-1.547565633932202,-0.04965074714739197,1.3366163044952857,-0.5445465317927843,2.114407457923095,0.0
