feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
1.2799245221939655,-0.41252128030758906,0.3549383423920661,0.2655642491451827,-0.9233984410813642,-2.0894338210922276,0.6202467191159999,0.0021785106298897326,0.9141039229952853,-0.0003845574206908165,1.7435066210271555,-1.166931946705927,0.08408209935761016,0.015785571726062545,0.7393123773798199,0.4329030137355076,-0.47181544280865073,0.10802747795533339,-0.17998315517356425,0.07697152420358323,1.1165924346546434,0.8581440605707034,1.0017279910113808,161.61296528735807
0.349887273393164,0.8742229331368174,-0.927650509797709,-0.8408039038205731,0.6584674691334524,-0.0536109746423424,-0.2276097530391525,0.4361845255387265,-0.54720664007579,0.17112839937650615,-0.21405911747056783,-0.1235672253209616,-0.5797344433235793,0.011922546242704174,-0.6612065325434564,-0.02249903866486876,0.2719015609464596,0.4541349936338854,0.6251488466086957,1.1207563326318852,-1.6048966801144888,1.1900459374009411,-1.8244839257645884,-115.96893390976116
-0.05155562599065699,-0.04481694356938835,0.370542140160786,0.3284054618391338,-0.7708415214808356,-0.6147526103612309,-1.3696451245314507,-0.8611436847922715,0.8884688875942157,-0.841955977758153,-1.7052455189508078,-0.7844599437415328,-0.578113940677579,-0.3003877142645587,0.6030949691381812,0.8875613739203965,-0.6428237201236702,-0.5844965611576816,-0.9137220703017308,-0.22713969047541938,-0.6166958305928114,1.2391118767972789,1.6830055967845305,-112.02132587302191
0.7658983913651634,0.5336673073252406,-0.2668573013267713,0.6190998952807758,-0.20156764033633684,-0.43645142483475746,1.5154525744757432,-0.7842100883857996,1.1434446759630064,-0.1865545219577309,-0.26564183772044736,-0.3095058077438632,-0.8120633328126766,-0.29995842301427816,-0.768347260127696,1.1330093799802685,1.7417792916299457,-0.006015622692169119,-0.5270173899676632,-0.7408948677755883,0.7498884909560672,-0.3080040798168094,-2.1103420561559143,22.740505958434564
0.055426962226355035,0.3466261054408756,0.0045505697171151155,0.35757224932146475,-1.1175704529941244,-0.9664830207001862,-0.1373597923781265,0.4107120872009044,0.07482281318628432,-0.013633305043589818,0.21864627613765047,-1.9053311416624508,-0.34902896212760764,0.767493079154961,-0.2958671470706259,0.5720643416148546,-1.1807908042215527,-0.11148588916888047,-0.7916614767851973,-0.01189457542808927,0.781951891290899,-0.3127150261609295,1.1396807340901354,-83.38135495885882
-0.5239840741365362,1.018908161548312,0.8135002557270208,1.69770558075488,0.8228993414512819,-1.0035797666177415,1.0635595496496133,0.10006086978145198,-0.3871615576270323,1.8216372494373407,0.20381267967175357,0.8331493036133817,0.5254608381471663,0.038519727006575286,0.21766072202145403,-0.99146308926265,0.23753360594761608,-0.7008942077058442,1.9380819704368428,-1.5931349339568173,-0.15561320089706607,0.5568146633379253,-1.6722229647331373,426.2746398081821
-0.3509643248800189,0.514616200015862,-0.4928455472183807,-0.8125539723224723,-2.3161137211660816,-0.3836160616720446,-0.02124533691863441,-1.1792163157065292,0.29491209872891383,-0.022614394023148656,-0.17925271566493414,0.5771329790636734,0.2587464730307811,-0.23157431126270958,0.6582592566601105,-0.27877522358482454,0.5775991824974578,-0.5195997769416913,0.595444778660003,0.7163395580430598,0.539473975422145,0.13963136279468968,0.802048941519196,97.4673426944727
-1.4425970346180046,1.6294599267886578,-0.620398478184294,0.9447839780809645,-1.798360724374127,0.5932912515308001,0.1356277250111853,-0.330100039767855,-0.28729405519661305,1.4028600412506398,0.4678626199332478,0.5686799340235362,0.582654910934725,2.1830511142302957,-1.33040743360905,-0.8897195538794654,-0.21269030021584695,2.000981779168942,1.272539409460479,0.4543930986519571,1.2147768370527292,-0.6298000039802121,-0.5323078911095107,461.1517620539449
0.9441822192689413,-1.381355069592187,-0.797214459103974,0.8889219046907059,0.045733151645173574,-1.0441991177959555,-1.2234946205762551,-1.494188488360094,0.8395821487933417,0.13091080003942887,1.6245293386438042,-0.8988862081481818,-0.8892578828515866,0.7069624302035385,-0.8373096738153039,-0.905853642336065,-0.4880217750486597,-0.5243026064970376,-0.34649869218544715,-0.9644671108474459,0.5313983712960466,-0.7651359608528009,1.083130052131831,-282.25297942773796
-1.5829165019101874,-0.17889856937275458,-0.20518146821298575,0.4724487838837971,-0.2845884890585258,0.9477919092290954,-0.8297083048230869,-1.5201975757598345,-2.2736644582043706,0.5507486936791408,0.7034696228556555,1.697723265695551,1.238898466001426,-0.5322159117689115,-1.2809035965912803,0.3903418956250836,-0.9306745831934181,-0.42199039081034584,-0.4472987462729615,-0.5715448335801415,1.7958506659714726,-0.5057636207518904,0.3266984052374919,-162.803869954233
-0.2655394355330204,1.3929294992702679,-0.3743742012014776,0.044070440736174755,-1.7867510984432535,-1.6912361649165373,0.6860572485427647,-2.2983784574718373,0.06559728973464615,-1.9314482903872798,0.591966726774287,-0.5403112430443864,0.3412267248980551,-1.806589421093096,0.0019132693264498131,0.38166834990202797,1.5522586251399522,-0.6220869362785749,0.7334024746628363,1.0580438635059726,0.2041050053121835,1.3739817804990182,2.7510998577694665,279.6727284123402
-0.5136183945339728,-0.9508125915319681,-0.5952305568349866,-2.164688201639761,-1.1196691603119977,1.175311653430505,0.6879157037935301,0.7543692108622012,0.24795525366151658,-0.821494025984946,0.9048921676651187,-1.590673593596521,-0.49548566982412345,-0.4521258035886308,1.6803641979880213,0.6390910613811088,-1.5194252732524818,0.22377906419912372,-2.1349351600954103,-0.27163910804571934,1.820288241761551,0.7097706655858093,0.30070787019682577,-531.0378581951207
