feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
-3.5275519725579816,-1.5848917601180985,-2.4140585499061555,2.8123091395647326,0.03310035271096057,-0.767615194655296,0.7556537399819114,-0.6584416366514121,1.221028628309774,-2.606669788420845,-1.0473022441190634,-5.460448762277841,-0.26383915955164516,0.08556698456566181,0.0
-0.3020943825641407,-0.17962885015199093,1.4207245433612292,1.9539899737318625,2.319532309269664,2.250185755483904,2.610127173350322,-0.7281752732447885,0.3899117715765565,0.46047012696993184,1.0413484763088023,-2.98460989253452,0.18291386552654587,-0.4178639085774425,0.0
3.083824084294875,3.806428328774257,2.2847844170733174,-1.0270922775092184,-2.1784972903302258,-2.821577066647244,0.28367686233626643,-0.93158297486334,-1.7806030786335871,3.174423380463402,-2.7846599659449027,2.7982163751908713,1.8634657570458084,1.4713535632750014,0.0
-0.08257320556504122,-1.6299321706480965,-0.35052118080121275,1.0778600115148307,3.311751538738325,-1.0579192253447762,-1.0941253468112353,-0.05511945636503494,-2.9873542112565037,-2.119093029517159,-1.0906265785888452,1.8902879718278969,-2.7467846533418583,1.4938504032049489,6.0
-2.4637184433546317,0.1816442674493869,-1.9057122501994832,-0.683949502921585,1.4370691267804903,-0.994395497261162,1.1558584618358807,-0.4910320394226695,0.4985385913258379,-2.471727745517554,0.5245852680098131,4.3015182055990575,1.1933311953443901,-1.8517324560614394,2.0
-0.032342602822144406,0.0830886434123631,0.14635253478511867,-0.12246784015229784,-1.6726566625033554,-0.008885266938208236,-1.8489634258978733,-0.9112227146662991,0.0823156310481114,-2.138369013983459,3.4466537208899988,-2.2098041183606205,-1.9717918149912617,0.6339345470463508,5.0
0.49855234307881224,2.8367686039745985,1.329717900975497,-3.0690301038400776,2.2218700239659777,-2.005487769789063,-3.3741923752360927,-0.3270029436231748,-0.7714017632895624,2.344651219725136,2.0762249722488755,-0.6149876889843756,0.15322364099288133,1.230365678021493,2.0
0.5915862763765488,0.5724822687504929,1.6075664132638687,-1.8345935432503948,2.0616175567814237,2.0332086962349574,-2.843692831616512,-0.27444020114660145,-0.9071215013133919,-2.7919200493579157,-0.9591560975948774,-0.11909734284305018,5.2764603786446695,-2.6546042951545488,6.0
0.3549969822320942,5.972118494653195,4.950673073412762,4.354785776912326,0.2603424768068576,-1.289151883240247,5.014516308271586,-1.0339437950675174,-1.046433205824738,0.05033850733065548,2.4499812623677317,-0.4097216503940764,-3.8107986633697637,-1.8838695026655587,5.0
-1.4225316073427907,0.15231912156440253,1.48062865141231,-1.8421651760392161,-1.5976413289581812,5.44942664562301,2.961582639098742,-0.09971424051480261,0.4266353677861609,2.5914689108876523,-2.3554556015836488,-0.29610798656192694,2.92951035809706,-2.0315755849528854,5.0
