feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
0.9736903707022129,-1.9183052002098282,-0.622148091066902,1.3266580517705728,-1.2076578825910977,-0.8495469593154326,0.34031463939649576,-0.38378636741113,-0.470889218209141,0.7532824845269619,0.15220990346503088,0.44205565492103255,0.9359777656143459,-1.744704777360051,-0.5703061309482593,0.8989361528240226,-2.4152310633289633,-0.13033810761084574,0.40089913818188283,1.239413782582881,-0.7643369453052099,1.4607656280323134,-236.09441758944433
-1.2305126714642547,-0.3758491227286295,0.01711335274834177,-0.5072380042832257,-0.2891949944199823,0.08971813683714192,-2.674486327193033,-1.4248856973713182,2.077115193346503,0.7487466987758142,1.222797287057437,-0.5854380648973182,0.9017560509354974,0.567233917669915,-0.7877665161914769,1.050844174897969,-0.27655778895873767,0.5984838226355561,0.15383695896627872,-0.9304921173137154,1.2716918388202918,-0.6916100725160287,-204.67771053798378
0.8685462038645021,-2.561589169556672,-0.580041296852684,2.0289594169675502,-0.14344836104169864,-2.029943773067767,1.029411412528703,1.029576906390988,-0.11755132263304914,0.696805886929448,0.04107155063940289,-1.1103230594876374,0.006895728790218312,0.9202857230917761,0.9627350628391286,-0.5269159020335786,-0.45364724946532503,-0.26254076038875995,0.5142448794274209,-0.06298178731223897,1.8622304099392473,-1.3406251451788884,32.935841889538544
-1.4615695193193812,0.64672634853216,-1.5209147477113065,-0.506565105758392,-1.3443520554697692,-1.3266990383159887,1.190532811541614,0.4036172233289287,1.367363810866107,-1.348588112586147,-0.5157968659078671,-0.25484517145475927,1.889839979829809,-1.1861749786202629,-0.30069274667203066,1.697981842916498,0.7642501681178133,-0.5318617522900344,0.5131935551394498,-0.300123677569201,-1.5956666377932252,0.821297274344036,-223.71511769225305
0.11897359762403023,1.4039715651457703,1.601255059917881,-0.10014651248177207,-0.4183593575168601,0.7290570444781289,1.259306737936284,0.2615765420638535,1.0894745414398619,0.9127664912600496,-1.4622095369144565,-0.5959215141217766,1.8335867881866013,0.6546678725306904,0.4259077056082026,0.530076100787878,-1.411834232149977,-1.637678119708915,-0.11815781421062849,-1.8226179878600364,-1.0150950952852555,0.09666107523268973,28.65689868329507
0.6642655633867839,-0.30147406224048684,-0.9788137125899459,1.9184198945221704,0.261123750415761,-0.02500700280017575,-0.361374568790839,-0.8530588604742054,1.0253012962502814,-0.37505760123067383,-0.6720546534890832,-0.30106160502285245,-0.05107622435698719,0.8418597541648059,0.9321479758875608,-0.6742814883631961,0.8530970224678783,2.0455841332893865,-0.6492764180715805,0.7125331241899909,0.028790432962272974,-0.47056566763723623,34.08192407596469
1.3771404303300527,-1.3893633797998308,0.9569617413373717,0.0634176177877995,1.3000459175794281,-0.541293831237781,1.6222410740046247,1.4105929455664097,-0.7864977519337644,2.056929259996238,0.6144745637844603,0.043486917763355164,1.107532116892851,1.200905404891441,0.4496026817149833,-2.365426191618895,0.6087899797564598,1.1019372370610188,2.157639019644322,-0.516539663967145,1.9647099455375758,0.5373421244483989,559.6874791542537
-0.3864210468199079,-0.1693051065579912,-1.7374256187569315,0.5487141080001412,-0.6067690316928331,-0.9995173355771417,-0.18184684557677913,-0.6174168792010817,-1.0968624250502532,0.013874690757943255,-2.3666950872662804,-1.2118100165318235,-0.5520268905688306,-0.31858962303611543,-0.2857695768258831,-0.3921705895679184,1.7701989995370828,-1.473266021955102,0.0008091933203320118,0.6656981583187229,1.1425097320918003,-0.2639377258933779,-207.73211225847996
-0.32847761287632404,-0.9830772858604138,-0.47806765999379336,0.7807146047073783,-1.4341705156085378,-0.13837876938438268,-0.4583463507151707,0.6816888825771239,-0.21317992146919984,0.39854140454013276,0.2613643800330609,1.290360421456683,-0.9123616379195931,1.0046408352594574,-0.11126935995000867,-0.648022348371828,-0.5627241693407529,-1.0779731766781646,-2.125231324871489,0.3094778867264968,-0.31649032966150886,-0.6825922336980684,-302.1449427637827
-0.11775031972298743,-0.9946305076443815,0.20221637309873927,-1.25934494668461,-2.0257632828618917,1.5266367997576031,-0.8034292416987416,-1.7477850877177397,-0.11623622152196272,0.726786925866933,-0.32635336929190817,-1.3380334778186853,2.2100334173959384,-0.2285901185715889,0.7483938919172426,0.785742516252001,-0.5656872464433043,-0.9675148347657923,-0.5562812778168422,0.6335007693378295,1.7271229391331404,-1.327792397499272,-301.5557162485994
-0.6136413848980349,-0.35524895057882094,-0.019793080752662427,0.11843539751676219,1.174091610446827,-0.8265540644437078,-1.1149261185483579,0.09138484374273696,-0.20960478318957046,-1.184322189001449,0.08397967124676482,0.772253509509732,-0.9818752963571432,-1.0883169428844266,0.13611366680020076,-0.4343913823748779,0.3353521471475637,1.5408857649296517,-0.7921169254500982,0.3787307198400393,-0.27264059573802907,-0.41136007450360557,42.65963763566879
-1.8387568351811452,-0.8430911027805135,0.20610704689857157,-1.794384478354012,1.2061662259650825,0.029759192743189573,0.45324630327791604,-0.7479999973718363,0.04267195224803612,0.7970446114663072,-0.762353460611408,1.9334963531982279,-0.7737855154894361,-0.32640268895577446,0.29649451084636413,-1.4037653290407108,0.2412300635864758,-1.1916062498914024,0.7251126464749008,-1.9401329041925377,-0.7737532153203167,-0.8040001729671415,-267.5614337182615
0.17966811081232315,-0.6023834800286821,-0.19691001995137222,-1.2446860321585527,-1.0368736079000735,-1.2914774448930553,0.6642335289881987,-0.6451299700162241,-0.2854223165129386,0.8761896222166974,-0.6543190972012035,0.9079080122074807,-1.6432149047815077,1.0798551268910257,-0.5790982355535416,-0.3008709206006409,-1.5028160340303176,-0.9773592446267955,0.022209656363050993,0.5918460356025133,-1.0466008734972563,-1.8691064887055717,-421.07171735288335
0.015448771505902587,0.760431232242278,-0.19755626427902845,0.2648782577526661,0.42655880822345776,0.45592375995621703,0.6705340282412916,-1.7211124969854164,1.2132411025560368,0.6291328382079437,1.311297044693354,0.1320720986658002,-1.4856877774182997,0.31318541094286956,-2.2319232571943908,0.9915251347343152,1.4118816428993386,1.2977735776923436,0.33898210809693125,1.0396716351126942,-0.5615189944191453,0.5540863801271251,10.972582989091487
0.10952167566736871,0.20518345358173404,0.482553679528731,-0.7348113830674036,-0.7176282976327604,-0.385606636471468,0.6005639847777019,-0.19799830361656046,-0.5702174648377322,-0.1576592493052389,-1.1184440909042597,1.7923088955792426,-0.3709493383712871,-0.17502077648804087,0.5475919278638767,0.477085127539279,0.6166290085067633,1.088200363099986,2.209081042948505,0.031548610133114385,0.022746559909652245,-0.5481944262607171,80.93399277779609
-1.652970254362897,-0.1603995229098875,2.7188658934169156,-1.0100886087400105,-1.1451483690759643,-0.17562065629423976,-1.9909682546486254,-0.29651702486013487,-0.27559868079727573,-0.6881517167538631,1.5940371559834052,-0.9431296905803813,1.4936033751712696,-0.7715680342323805,0.6739040873957418,-0.017128554576769234,0.34607946250025706,1.5373263447860077,0.5360809291573121,1.2103455231416123,1.067278752060251,-1.6822865269338776,47.5380721439308
-0.49231680536930067,0.33257105351522165,0.42600801865229776,-0.4393229568950222,0.28050468231724845,0.309594395729221,0.8299973246629314,-0.5884137452680688,-0.47857171257305725,-0.3541584248768856,-0.9535616292495884,1.0947428820060268,0.9531588895522419,0.8122979016952134,-0.4537071154277229,-0.3363127769583849,0.6661880289172465,0.3127399907004776,-0.8365933900376408,-0.3938390879809738,0.17885944180235883,-0.0683694975721196,66.67530089478475
0.3565646318143435,0.3290831344730155,1.1542686538572322,-0.5011413617300017,1.4025426786635344,2.495332419180549,1.4128688342136777,-0.2347586541708641,1.1783333047150928,0.5746210942491502,1.7663809956171481,-0.09329086672786076,0.37441595019209895,0.1889331732660918,0.600013323513096,0.9194831336696204,-1.16718064640719,1.2582427454399574,-1.2467565816754251,0.010269175659291514,0.06803179813483248,2.0828874294695146,410.90463540550434
0.5794594721979027,0.2558654481361618,-0.9080862559000394,0.8172262631717332,-0.6278755374628954,-0.355838668041594,-2.449693635273778,-1.004574451130019,1.9081559267604224,-0.2762133223121017,-0.8504353027522982,1.0561763050503998,1.8004240898878474,0.03716627677055711,0.23629350779229386,0.8394839762231465,1.505055607999741,0.3191204508517498,0.9275844322962462,-0.26161165312398443,1.2804058278212092,1.95335985556446,63.901639028310576
1.1814420689565048,-0.2506287722907452,-0.7050856059802616,-1.4868922867229093,1.1202057860737171,0.5022825516617887,-0.7982601869801738,-1.7290898984817729,0.5053643968816909,0.4600352970457937,0.3271272345685064,1.4264408181752446,-1.1963386053659448,0.6691503891477981,-1.4245540932213183,0.9496058846673967,0.9843102768495927,1.143110286151271,-0.672866873383625,0.2796685161704077,-0.4281569491455184,-0.5726142053787538,-92.25332622846503
2.003428640870015,-0.24471724502945072,0.10533603831231005,-0.22687190748617783,0.43701104009208597,0.7571219863631665,0.8020960285335509,-0.7636366089991747,0.035308277742580524,-0.810093647785083,0.6119528281234845,-0.4674935374396129,-0.44869602234267086,-0.5131791114675386,-0.9822974782791608,-1.2119761419085178,0.08089827620702057,0.04115231306671742,1.0095441341372113,-1.0689002706899486,0.038319204473647075,-0.25240041917759737,53.09919593672696
0.9813109875353899,-1.5417300039958393,0.3532480242476964,0.23291248064161138,1.052990411559986,0.28989584528310197,0.030062331138919124,1.7466915004368213,0.33281804029626055,-0.10004144302810468,-1.7024551307319635,-0.20535801037986157,1.033807293480879,0.16440122546550254,-1.6165418072933762,0.19742578702949867,0.028006022024346405,-0.6161379640605273,0.4655241401688565,0.12291811949261254,-0.5352595415135288,-0.3705485049368965,42.823902081878416
0.2484285542845087,-0.943074106774134,-0.8451909254386967,-0.8568224777703433,-1.419350671741888,0.2819748913222619,0.16613511187756164,1.2643123289715739,0.048353314352945785,0.3905431841994933,0.9281748627706552,1.5777139681970334,-0.16745461306897494,-1.0093824708266546,-0.5202630320270436,-0.422937111105228,-0.44328719866603256,1.8085352918354354,1.1880791397822397,-0.056054683232542105,-0.6298349521228883,-0.3385520134902722,-52.87196047971238
-0.11532720989152821,-0.5923538965053844,1.2296477102737848,-0.41250088184544625,2.792889813735302,0.7490836883748873,-1.2288631795332206,-1.4973034301339527,-1.1214810518354823,1.884751720562108,-0.4528010038112711,-0.15207298734259614,0.5262672609946197,1.0983297871729263,-0.9617779992006407,1.1656207439578639,0.9463525677853523,-1.3359462448328518,-0.5584790567806,-0.13580072680048957,0.22825873966068214,0.5643840567853675,18.8998773525457
-0.26453277898065103,0.9955933289209732,0.2908273264463924,0.023407673498365537,1.764435005515579,0.869288640285235,-0.1298279674772339,1.2642196488770607,0.5263128316852713,0.3718427205678687,-0.8700727905845592,0.13312979954176005,1.446048969405746,0.7551267623593756,0.6902774630521388,0.6103787420598782,-0.5495302425771383,0.18485629514612759,1.0766679876780105,-1.4198154858269418,-1.0616064994059506,2.0122085277805084,292.4425019146714
