feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,target
0.8299501992786427,-0.807493850169447,0.5916374287348858,-1.0768334892583318,-0.03601095671801861,-0.550874719587419,-0.4698942654419678,0.258266728566292,-0.48293704919259506,-1.3769243906148898,-0.7202712846917885,0.7890156622792618,0.42363447129797843,0.078558997242425,-0.681491399826849,0.3690354121633437,1.789108936111658,0.1596941099496983,0.4763778623966071,-0.6473637916510544,0.051905870675736224,0.547084728513661,0.4373729594227939,2.076327122835187,1.106850534249507,-0.8936083917125748,-1.3374910825419764,83.91459104869593
-0.03304127176081308,0.8509237618265634,-0.751786340773142,1.3880856948651537,0.7028087736743095,0.37327235810021026,1.7632777728022997,1.0930411334076358,1.1136023171398937,1.6603042736886553,-0.7018756295541104,0.835690827537204,1.1271447331174775,-0.07952588122577983,0.7359857899041962,-0.16278776026286101,0.7989759982824497,0.15824225792620633,-0.7577340890007848,0.20940590235897893,-0.982462517579843,0.8624783934698219,-0.598767309444544,1.9212045873125438,0.4522531483060791,0.6470323128219438,-0.5086995500271958,608.5683551597556
-0.8856889390190665,1.0914105190513976,2.1005352327067897,1.1666445218248307,0.6396635927678622,-0.17120527754075476,-2.4851942272950795,0.8050302672349552,-0.3604516671614217,0.01638216039965354,-1.8549442346796936,-0.43049378953080636,-0.7044949601422271,0.6619480115079286,-0.1455216911405168,-0.6287827459874044,-1.0016447736688419,0.38752993989610346,0.018637923282435236,-0.2127088478628801,0.807724008675409,0.8903463205082885,1.3337204392001023,-0.7801533705874192,-0.8918338815832563,-0.08133694511259174,0.45116351815957056,-260.74358107634225
0.3590494007725873,-1.986252724141474,-0.9012694343340253,1.9849245656060768,-1.5247132916886157,-0.6506559069078932,-0.2892364266003416,1.7355753063982844,-0.2088184965132904,0.5650302499245351,0.042392173580634095,0.18115602655540528,0.279619975687518,-0.5096100850686296,0.16833513780335035,0.5906478811983775,-1.6061180000752469,-1.3324551560387616,0.2513927346879052,0.6428075892498386,0.39137949742132416,0.3234993459646177,-0.09297045613268956,-1.3862516098919924,1.6208857707029067,1.0300985069670778,-1.0791901833436242,-93.51579511847926
0.42641561389904514,-1.4487651463354085,0.11340350122943757,-1.896261352633835,0.02627600590384685,0.22523571896187425,-0.7765454787637267,-0.8740258750748676,0.4094838518949146,-1.431813286463623,-1.2720663013653284,-0.15717418697910163,-0.9819624145732724,-0.036019833818215684,-0.3720607649123549,-0.31267487826112833,0.8145938756685053,-0.11069207003792603,0.35197443958105556,0.5244836828407398,0.37346478826845747,0.5083836388225015,0.07676800159274008,-0.1767170713721469,1.0645273580257693,3.550371472445146,-0.19026980864777826,-137.08212565441
0.4382104993092245,-0.0006126098034858768,0.8168408359065259,0.5396509366048481,-0.5125211094099805,0.5262349951659525,0.3011283589053081,2.2357332979850266,0.030648427294546286,-0.0867617199163311,-0.7806994419838558,1.1377331196884206,0.34705238680044653,-1.5351036263565265,1.3539113936882916,0.8788408078071416,-1.7854550359445653,-1.141738911021064,-0.10288506245598479,0.590081462539442,0.8245591917684112,2.233588929361826,-0.6011649844594072,0.15648674855378122,-0.7895697604774458,-0.7193493562949622,0.19746848581109494,51.383821978609824
1.0913290586483193,0.8891894035751302,-0.8995717830261802,-2.213535233658475,-0.27013078607039326,1.9091755539846083,-2.106299638913509,-0.4667113781661513,-0.6703966980848083,-2.810148733702789,0.02721559673411866,0.6459702309860488,0.04848002008309416,1.4122414769826082,-0.4169728186315813,-1.3865393568112567,0.11799257466152008,0.15788768029885933,-0.7446027434246391,-0.9893472972382455,0.8333559391402476,1.25447059932077,-1.446951549276183,-0.364696955422469,0.3589320848218379,-0.818344547480519,-1.628991092149483,-752.7321482055667
1.1771710419730137,1.2795547091269985,-0.12528404035811244,-0.1259633590152069,1.73227716775919,0.6074951852975138,-0.0031280047677404053,0.0732228798818954,0.5994536560772135,-0.08654294055040965,1.6102119716089605,1.3098962041073883,1.0509938695297223,-0.4310160430597336,-1.753274507611286,-0.401335596384172,-0.5984860228376263,-0.5486189399663712,0.7005402444324192,-1.3867420354590168,0.5654934170283635,-0.7571022951063647,1.3480727761276179,0.6629342731856888,2.0257688572883445,0.1927271955234257,0.7417627739865874,611.8964602889433
0.6435699524057424,-0.4477712848013409,1.2783510994991982,1.6528221095872444,-0.36667090594144197,-0.4646023790694119,-0.21586628843226907,1.6644518454729245,2.4122998096346744,0.8158328878802293,0.7594975751338298,0.32668847116562666,-0.46624255143582427,-1.2623646923394387,0.012805328729144482,0.45318471939738314,0.5115317569299006,1.0429925083208231,1.5110570434631156,-0.45225188644443676,-0.3268633775106625,0.6564861923551529,0.614141237243374,0.9445071923636628,-1.4281050163966882,0.3264233946187981,1.283040579585131,651.6518714445527
0.09393227732263158,-0.1550092528182362,0.8288141049396863,0.7068459478337947,-1.0221054895992536,-0.08534656711326642,-1.5843568703338027,1.0207947545626423,1.9754308344903238,-1.1198107214869741,0.6720152745231126,0.6345977252497214,0.7519836547271315,0.5166385514422905,0.23913097219166043,0.1934364701318636,1.1095128814076347,0.3339472847658422,2.242625609104478,-0.9884809757859304,0.3206162428130438,2.1962812936564884,-0.6940221579575307,0.3816823926668746,-0.14104507917135467,0.457727709651138,1.0576864148969356,476.2750811969184
