feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
-0.021884954140241372,0.32275966133598954,-0.43050703173841304,0.15236785509090978,1.1632865387482967,2.3730953905672814,0.22438254865080537,7.955081076729791
-2.071515907910207,0.10996648646324628,-0.13645530130255207,-0.6469555450243583,1.5962844501266191,0.6942264732403117,0.309288889381947,17.2504365816718
0.11306437829610322,1.6793679554887164,0.1940674598586043,0.9441458269657479,-0.7020056243281801,-0.5546933676595224,-0.9236687979301134,-6.681728209293054
-0.008533753838649027,0.389392960840133,0.6260058459394464,-0.1785477656596126,1.2312761456198633,-0.6690968153421468,-1.0602236456037784,21.874525720871727
-1.3496017705097847,-1.7184617157923257,0.21337397578662398,0.36614898210324526,0.5890358989922365,0.6021907783201793,0.6336509482779372,10.61839673638886
0.20214557959315713,0.5167413408962461,0.6559922504326209,-1.555983566696249,0.7289177470112482,0.06395200883825625,-0.7150483824099573,16.86194252616878
-0.38967658281113843,-1.9630822416701714,0.2969257851734202,-1.0062341791278049,-0.2306024580479859,0.27287929876853323,0.27474846376838785,1.507504053110627
-1.2802939246886262,-0.32818735518704495,1.1857766606826332,-0.697349838772841,-0.2305880648030229,0.2082479688848906,0.48308622266724166,14.05379380340573
1.1765173966374645,1.7446305363800876,-0.13335354580398187,0.48919058772009294,0.11736692914968792,-0.41515870762038176,0.5871787203498524,0.0955660642047032
-1.0129332669545645,-0.8906185532026359,0.9733541525483539,-1.6885414302438317,0.30746564506660645,0.8337534674531142,0.6124744936466119,17.627341564847537
0.7411816920153035,0.055352045505280285,0.272525486588973,-1.2860957592810753,-0.9278600669659768,-0.8747210558964289,-0.2835649034626095,-7.484876754415731
0.4191623535783054,0.3795935553570867,-0.022225029729831595,0.6358005731642499,0.0067085292179536035,-0.12013248053328153,1.8330119607194433,1.8306082487774957
-0.17379098475644691,-0.36121995808311,-2.58432189701606,1.4012096431717358,-1.0482439651468847,0.1269502710204049,0.2895219596267232,-47.82353827552565
-0.26759626809669124,-0.3368136205677271,0.30972119337173,1.1397555043906324,-0.46481550302055774,-0.5229803279046873,1.2260841197674683,-0.0052212309475332674
-0.31610440813353063,0.1357624557619734,-0.32225292769769825,-0.7412154584425582,0.9377684785284065,0.5174022664587102,-0.026607090378815125,6.590893515983924
0.6431160123573755,-0.5337641368065288,0.3029327388888005,1.0469633104486844,-0.052299628214203205,-0.36607899215476536,0.02347317109244596,3.69120195401838
2.379549213224859,-0.3115291576104766,1.6754958840840346,1.155463699627526,-1.606678568491289,-1.9392253271536728,-1.7880540732890957,1.994572859943215
0.1797712841053412,0.12582309427008131,0.18657910011655587,-0.98941801253799,0.3295467534171788,-0.05273981495752251,0.36514257542973255,6.9317323757326506
-1.1323639464388113,0.21392637185986688,-1.2483066511759304,-1.5569225194962832,-0.46162945993812754,1.0417767995927627,0.5430324762337441,-21.898091922381088
0.7172314838277015,-0.647369031620902,0.8585519833144543,0.9538124195367012,-0.35721826521466504,0.4853519667791654,-0.8822024254573728,6.6951856032291674
0.14714202483303182,0.9901189781855292,-1.0946400770947446,1.3987929837005983,-1.8865475973639347,-0.0004524135740085378,0.48626697836265376,-36.81221065369565
-2.3235510972110456,0.9075950763822835,-1.159815750394602,-0.3046006031968141,0.5381857325505458,1.8041008502079205,1.3657578652904845,-7.985951407358931
0.20058311489594252,0.5188337861865524,-0.549415733566381,0.4494905766922949,1.0314699945508963,-2.0269402590586765,1.3533627341051064,6.086539853841172
0.19942879201661212,-0.1052421233555353,0.11990602211758859,0.36571493785228926,-0.2922671413800629,0.6784798282911972,-0.4737381572959586,-2.343763262343818
0.7528766564130502,1.3493272966389362,-0.42269902858186303,0.3181308777920089,-0.09958547481393057,0.14556090778571165,-0.32282180213998973,-7.387753177085534
0.10804103377148366,-0.2580670687805458,0.8299103640226259,-0.08386130772026722,-0.46133780310400724,1.27762979898289,-2.769565713825071,2.869599952952503
0.5634068094250316,-0.09309360520888957,1.2310399612395952,-0.03243197256789446,0.2927105128300485,-1.3798939213771761,0.31759819131346567,20.59310528922433
-0.2148651147065962,0.8620232643655711,1.3576507898207082,0.1214423407700404,1.4050422887765268,-0.27514256926022024,-1.0546438700726268,34.06131938810738
0.5317722804269122,0.6515887802905428,-0.831099367808428,0.13832051381861987,0.48182748777847967,-0.4698140691519054,0.7026913136775694,-5.014160393420576
1.8706661467625885,-0.06169082500737926,-0.2748323734384913,1.1542720613993969,0.19843718212867795,-1.110716065466528,0.09918931935548352,-1.2999609556935485
0.3708822841809713,-0.5556121311050718,-0.2804699154672219,0.26782394917246666,0.5991817303021656,0.5905933644768498,1.223177279216493,4.38640010645509
0.9855353264179867,-0.8296444336980691,1.3980532527590537,0.22799332929545146,0.5060953830552855,0.4262958764799409,1.3031756841100879,26.60853126682887
0.3583433267632033,-1.134057125803778,-1.1701418362651623,2.956665698631931,-0.9163236440164889,-0.14656970472625433,0.389281880695327,-26.586258826401384
-0.603948124226176,-0.19906342362722715,-0.4969391346535267,0.6081691134124326,-0.2686587176839878,-1.6088083992982707,0.52867897291709,-9.369382902418275
1.6161973900492084,-2.376039570229346,-0.41817762421858756,0.03948387219670741,0.8902419534459203,-1.6123358370232332,-0.2649916273006839,4.534482131409318
1.6652456437104384,-0.8982502480229227,0.02795456483539537,1.964506837716714,0.10364034920799703,1.4319438172461554,0.7447972478439768,2.540581437913988
-0.40178646858333655,2.0013943436692188,-0.8782806777296804,0.6481332736599797,-0.24378010705738748,-0.7219380973788267,-0.7350048329623768,-15.796221069335054
0.25589454106454385,0.2360114469083354,-0.8083473453886743,0.26500868115599163,-0.47843993921930567,-1.3925631952024675,-0.34186332752390863,-17.117341622541343
1.058027410912263,0.17532681452639204,-2.3708950058064917,0.899291837321233,-0.4551206717308098,-0.4570731979283663,0.1834996114523152,-37.78314044151672
0.07020465235921172,-0.8559993817660213,-0.8964924906519123,0.3314365094976037,1.2363860367787258,-0.67228240421958,-0.04231585785052302,2.313074574727024
-0.18418639680598506,-0.9410724520295113,1.875347957178586,0.05726433462588384,1.1080345531152063,1.4311219893036278,0.8305141703230815,39.69723644650654
-2.08797471537553,-1.063248156651048,0.889590388302471,0.3261925847374933,1.5065571797936634,-0.5744892544933465,-0.28193376153516564,29.772248971821472
-0.6073138447816652,1.3131963287680435,0.2903376446573032,-1.7961416176777862,-1.404568258060076,0.2121858261448122,0.0766492778926263,-12.354395010483648
0.40269484004616835,-0.49986368870405395,-0.25713403700699217,0.5079667416231826,-0.8419446552290563,0.9745370314677393,1.1698027192167249,-12.075308570204964
1.2266588722735632,-1.1979787213994566,-1.2975581437969266,0.08076277647493367,-0.6472983423037809,0.03557407541691537,0.7101011368348867,-24.76619094467965
0.4401128169870803,1.2552929461784987,1.8990946722590882,-1.183218121974997,0.17626189517422353,-0.37263331353950474,0.8405095362173493,29.016455267101918
-0.32290686901163607,2.1641844202647995,0.13809682343341836,-0.7221292741306911,-0.8783593986758298,-0.7582356586625624,0.6678553221122945,-7.890015483453708
-0.47756207905035786,-0.505191659758256,0.2509440362186739,-0.4820163603829393,-0.15460068263557206,0.6532993662143997,0.2515456704340781,1.780857906699324
-0.7357965168446884,1.0365545377336076,1.2312620675478443,0.07222884575925789,-0.7006986178514921,-0.33178550740267804,-0.01686744944001367,8.763328894291288
-0.21845967450014486,-0.8976967052196041,0.7420176917588511,0.10193563651327477,0.8422417973213527,1.7819048315119466,0.3830765988559134,20.571253279436426
-0.5066796624981805,-0.10938199960136913,-0.21651179706933468,-0.7280051757434987,0.04220005857227033,0.2797200127139742,-1.0884496934023042,-3.7640098136540203
1.879459189499509,1.3361713338632502,0.18713716461000132,-1.419557129668856,-0.25162811966412596,-1.2949705243245928,-1.0320166799962898,-1.5082364930000038
-0.08086632922876306,-0.5618582264293819,-1.417117889789789,-0.08973457574857546,0.857218340340049,-0.27086328118999553,-1.1470632924490882,-10.894459363351524
-0.16188952930361827,1.08167579511706,1.6589254260434707,0.702108099838943,0.7192550597165871,-0.1723039001633309,-1.2863953272281585,29.81030585728965
-0.051512931670067104,-1.5158106777754576,-1.2587890712259218,-0.668153706001397,0.37787648512081723,-1.0889196881799732,-0.4719833256678997,-13.457063775334497
0.5845254243463849,-0.27921384733668864,-1.2644572229290612,-0.00041745014206380894,0.015991194236376106,-0.1716619963021645,0.9538766536316142,-16.069396048011416
0.272189593236678,-2.694586510741898,-0.6732350134339558,-0.5213084145451243,-1.4759861742945368,0.6167954523246973,0.13440103447145804,-26.45847983115772
2.313462681655677,1.1335495499854067,1.5324663735402815,1.470673279349584,-0.3227011967815608,-0.9030274772176672,-0.6885092561726129,16.45854051003457
0.8627074012509957,0.8738612303209781,1.6081611856548803,0.06444982258529929,-0.35401317159602547,-0.2851390696116089,-0.6958064793683186,17.157912217284537
-1.815676589326692,-0.3556152626131603,1.893785015970251,0.19342249132246309,-2.1249420963867935,-0.8621096699748444,-1.1759430005335167,-0.2834133245112793
-0.31015448310892857,-0.18118890643706945,0.5977170697323917,0.5176906177583661,-0.076548810568124,1.4642624371007655,1.1544555734283826,8.54676475415398
0.045886605294907006,-0.1788200174697968,-0.7834748663046905,0.8185053867711046,-0.8431280417906643,-1.038041203350478,1.448612772493191,-19.16199828546618
0.3895183354279241,0.9042203279079074,-1.6891310951268972,-0.9695488835136572,-2.470331449137617,-0.5037899644874677,0.4468691816292746,-51.87674107863148
-1.0529332870293944,-0.8186174578730544,1.3698982960991433,0.1801909032486029,-1.2008744925083958,0.13634898142942514,0.8374877717536903,5.706435784950282
1.1154762678931187,1.2013831715098613,-1.258105702156079,0.40102032216834366,0.18866162935156844,-1.4270939272275174,-0.2078398256354835,-15.468919519383293
-0.9595347747522646,0.2649465727669877,-1.1763090294430634,0.6771645556358933,-1.4065425621105114,0.8426882707278646,0.2574031259538527,-32.554630390835406
0.5063842886110449,0.05050670836268339,0.8448615537485893,-0.4282063781298767,0.9170357817233674,-0.06739349486897764,-0.710784172578796,21.657756376597142
1.0588773193929246,0.21128914256621026,0.12896875545243972,0.909915732998323,0.7159290129371904,0.4974786637710033,2.387778788730788,12.772159754795215
-0.6472047797764213,0.20595157191221994,-0.05465878786106975,-0.2806623146101953,-1.0400485455680406,0.5643593503499914,0.17304115101071552,-12.602176640056047
-0.5925296595332343,-0.25123487094356184,-0.34273242519887553,2.3253161210210687,-1.6128218110093113,-1.3094646240974834,1.6723921828666437,-21.966520232496745
1.4447012057622477,-0.9915979416554821,0.24446147182092168,0.5956515240387199,0.074545952498586,0.09335520973341281,0.20023506412841569,4.43929650163013
-0.5735640241160999,0.7200708872103685,-0.7654356300958662,0.22089261657219744,-1.2231941269256228,-1.2336523529345456,-0.34387930823234125,-25.144183503586444
0.65263575283943,-0.10192170413997435,2.2983220840929164,1.479317643757423,-1.843733134562744,0.21485895195270444,-0.30601398348843695,9.670238552608332
-1.037084528618199,0.9906452022580087,1.6521095270009079,-0.47505189182317176,-1.78897829028909,-1.22754454524092,-0.38784921857275984,1.1404829785887145
-1.089992814197082,-0.5745572378197522,-0.7946753062965025,-1.2764368180024028,1.2681424611835548,-0.004837173794489395,-0.5349808362762001,3.3193171368496603
-0.5887601491535062,-0.3402148859008028,0.46850719855507095,-0.7398972814827613,2.7045370988303774,0.3015153078732149,0.6813642872099397,38.99501470380209
-0.3247142294842038,1.5390652155105748,-1.1541760035467106,0.6046459838158871,-0.03470220000796418,-0.7419014320018867,1.044592088293318,-15.137395614065664
0.9262004072595764,-0.16483497988235696,1.5728693008731083,2.2792800179824306,-0.8571620030386475,-1.1477647922136325,-0.60721082643217,10.828188217115155
0.9708134533288412,0.3781305878093414,1.5190604397778888,0.7025145592093113,0.037245020408118494,-0.31192234385945994,2.846633311483421,24.468519765793555
-0.36414461385873126,0.8034995174396599,0.4268705520884799,1.0681823496384588,-0.32610962230711155,-0.009300800362767528,2.7556057159589677,4.91969991882529
-0.9150509329461749,0.4384746334090822,-0.817904325977943,-0.6103856378370095,-1.058147295278281,0.603471153776123,0.01346647549735359,-23.85293459752466
1.3690529561920837,0.9490773486614567,1.2116487342589433,0.6059159684174203,0.28381290907672224,1.0054360415329358,0.29849798328792654,20.265138643505647
0.006750939955554245,-0.6123010239644533,0.09531627720378874,-0.23036263130582088,-2.3418268958863706,1.3148514334982864,0.6859815407017053,-25.435942283722092
-1.5754559208382255,-1.0278017764925376,-0.6335290593881283,1.5052644678884557,-0.2616142736347536,-1.2997957628178505,-1.5380125074923388,-13.391031937579939
-2.650498925370608,2.529466030650626,-0.00846085230317304,0.0003299672817573841,1.5800248562648596,1.6396957809726185,-1.0211710477780582,17.249053703704263
0.817122586907375,-0.05563342002642753,-0.985589081306761,0.18955517100306132,-0.0712784718988067,2.041667550974976,-1.135754020257578,-15.539095739939826
-1.3290731267798015,-0.2789704600068234,1.9455024386406776,-0.010826089255087485,0.49325373599500894,0.3227493976496746,-1.2262312961490254,31.335977176260943
-1.3095208492794932,-1.4872402980719444,-0.7257746220912425,0.5569848629676728,-0.9217420057997449,-1.5823985674391383,1.7650682363412369,-18.811539058051622
2.6822135665688878,0.14721713873834907,0.8071128897099092,0.5156556306090845,1.0187609138915046,-0.8494993975551701,-1.699660339150503,21.130178724075684
1.622174995909298,0.47709930908701,0.6403091033886767,-0.30319812395272994,0.49938624111468705,0.22248331683740416,-0.5893377409404421,14.130902453544818
-0.19174252209620615,1.3566151608380774,-0.7248293837921309,-2.251795529035602,1.3315287510423965,-0.15214722705155714,0.5370274828632055,6.278812390899502
0.02455157867557631,-0.9924955733091043,-0.8691673091083797,-0.5809367669518183,0.006237478678293006,-0.38724916720226615,0.4479981817088892,-11.36156317208163
-1.910033225707725,1.0412475578245601,-0.07816298756302852,1.8575341010313478,0.2833538753527109,-0.8219650207813785,-0.4001252238317063,1.9159710115990438
0.10834598134132695,-1.2175869489344449,0.429313091924892,0.9642302508255127,-1.026661836660582,0.14056883053424013,-0.09856006262215514,-6.106715362704718
1.3918725812536297,-1.2624286815511139,-0.2031816403434576,0.5798215815025144,-0.22461278149009686,0.3263078750853172,-0.558725835643347,-6.061426183235239
-0.11269669615735861,0.36246737438477666,-0.709674807875861,1.0177120984010701,-0.16110518853194386,0.7503986906010852,0.32864773730912117,-11.209902682362296
-2.3546293030288785,1.4130612451913136,-0.034708759452221155,0.11290348964526141,2.279826206367888,0.9718603185097934,-0.4806180257343846,25.682240793919075
3.4909231378368095,0.9697901636446125,-1.5507087621971416,-0.7960806469265236,-0.6418804114061308,3.049002717241487,0.457998928399201,-28.445817242629765
0.38882829522612805,-2.3143591689317806,-1.3636048152197857,0.7356739906341159,-0.2709508693327014,-0.5786041404350696,-0.8398831794608764,-22.85320656031922
0.8928821031098345,-0.26527580358632546,-0.892219424397039,-0.27950185877585154,-0.40721120151931056,-0.3270738490178224,1.544545957354034,-15.379709420814136
0.9020400519812186,-0.30767485644299986,0.7729664485437667,-0.7918705280825958,-0.2661742577962721,1.1078721496809052,0.8054840753257454,8.507871764732716
0.26940013027414195,-1.942885858639105,-0.8692434167569938,0.41375647836896884,0.09585403700540222,-0.07090187243604162,-1.3975120468139877,-12.443260745500101
-1.075373843714699,-0.483749894492231,-0.3022379201640303,1.0341267605254318,0.8874730227556986,-0.30968460377640994,-0.05654946792497234,6.125045931273519
-1.6310325504779388,-0.9353406145511767,-0.5461241569538665,-1.5018115725162873,0.4449659299279735,0.0015348617964141974,1.067232011466624,-0.9503149855586566
-0.1480486208420893,0.606819255431138,-0.6566084479920539,0.8899103706656072,0.6002268852463991,-0.2450729268582901,-0.4644524166435429,-2.6992578580349393
0.20246002426838494,0.08856777498910295,2.181212504412007,0.6599361166082287,-0.0735752798761487,-0.13342074609088525,-0.11930412470995709,29.123720633754452
0.026365790223162936,1.3765403333919446,2.071993238213955,0.13908579745811772,-0.012373927265846072,2.0537102084563066,-0.035807011832589074,28.257400415170707
-1.569108589882535,0.3465475862460097,-0.4817746791983669,0.15046943560293413,0.21753114452762629,-1.5347632345821296,1.0989014576581608,-2.871476228222674
0.6332183001717805,-1.896664971173063,1.2689718357602324,-0.8370034864939068,0.03923081120282973,-0.4577611204400541,1.29651430921996,19.47586194470134
-1.1734323942724105,0.6677586961938773,1.3550294148916484,0.6123521694770091,0.7946623997416397,0.25488616098526723,1.19950673752387,29.371952814964644
-1.3442361128721128,1.0253139962015103,-0.00918471372040554,-0.6098259197219585,-0.22280318497440696,-0.21880033319097628,-0.9122545114289997,-3.6146531270019064
