feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,target
0.08790901754990905,0.6110180708929059,0.04199732270128089,-0.7097678878419325,0.5337317731391001,1.1065479096817132,-0.62614072220086,-0.5097681005949761,-0.4496933451388903,-0.7823134834700937,1.3658410055742303,1.0159626792899923,-1.4110065513117158,0.29683952730939556,-0.8266128405331262,0.31452325360894584,-0.3672635949788409,-0.044013587853574995,1.2447209530146008,0.8575883557851571,-0.5087245270383285,-0.21794469808678313,-0.5743141057766976,0.5461750890635648,0.7522775566409026,-0.4787485138758175,0.443233114773668,0.6727472297952871,-1.043430060326758,-1.757949965272372,143.0910495268583
-0.4627629849618981,1.2983023200650516,-0.487994171728853,0.9378222451859589,-0.4053219786312346,-1.45121749533266,-0.5091776369341273,-0.14642121336156844,-1.8360985877566507,0.10634999546048399,-0.2688733951301542,0.0484563912839793,1.17105376830949,0.13623099183818926,-0.6768045015663884,-0.3877098687393687,-0.11830178548067688,-1.1879052770662148,-0.8130287636439472,1.2759687131468074,-0.03791818032748899,0.051568047925417755,-0.16195167439008176,-0.5699730730776746,-1.5806547190279483,-0.48883129452923085,-2.159398831615104,0.23479781967171195,-0.09774830735083886,-0.048613195457746144,-203.0406564753865
0.2531480685243315,1.3533322638540402,-0.593526473032555,-0.6950618509306886,0.2386055248219285,0.04922243566329171,0.3514107856590113,0.4374787542273188,0.09270984345810489,-0.030098781535717337,-0.34902545519809525,-0.37485028780600366,0.006883178611687095,-0.7026228268755679,-1.3550470284345106,1.3779285353033366,1.069095586788532,-0.20984580768318764,-0.8086537005997082,-1.1200675614302813,0.8690880700408461,-0.226560781868534,-0.17180762116698123,1.1536404397874958,-0.9041924055990354,1.0943660486092328,1.6611490493017254,-0.8290957928382638,-0.3927861471109689,-0.36162715067995016,23.9225151873715
1.5664991989536485,0.4467791112624266,1.0713113815720823,0.21145522345188641,1.0152442085436295,0.8717002552289325,0.5814481669784747,0.8337265822354151,-1.6417044289597698,0.6094669140291198,-0.4980503475340329,0.5058449036413795,1.0580734478795422,-0.6881035996945627,0.8182781219921469,-1.04363819439946,-0.3633929637819645,-0.6757925288595468,-0.9471948069418888,1.1164488413261824,-0.02791772293239803,0.5302371162938944,-1.3906464018562459,0.9041818349990364,-0.2973544332988142,2.1423272797201642,-0.9488498006863478,-0.5283992400693472,-0.6152198320311653,0.442342438605997,1.1131573073425292
0.9825091941758288,0.5912955029751034,0.9132583748246503,-0.19053557691820275,0.4961907730327844,-0.5958921756016,0.8789788164696636,-1.1388471392455444,0.12705915071883908,-0.6383693762188385,1.1347896952618663,-0.45363823266589426,-0.27475760567871643,-1.005649190091001,-1.8932227727465578,-1.0649517208831798,0.06919204679348574,-0.15410206565004939,-1.3899003504057066,-0.34079342483854563,0.5588722168514055,-0.4756845086858777,0.13520078529052984,-1.1565571936192067,-0.6107631780787941,-1.070047132825705,1.0629428141430906,1.3191965838118214,1.1601971636641917,-0.2198867746351071,-205.30383898744935
-1.5967756725111129,-1.5540184002407615,0.6835318420184945,-0.04243904028326062,0.6021261679632549,-0.9652951004115417,-1.2811661661246034,-0.9277026117202785,-0.016128537511819013,-1.0819085590656832,0.4263757309479249,1.7658526455670382,-1.8520860321461712,1.7639202613789289,-0.8513568518315454,-0.618649108552501,0.4121175961262441,-1.6118876171258938,-0.3880660848660695,-0.25970957977772113,-0.26262927089453836,0.632394879534491,-1.661209751686952,1.1683296253429643,0.7230330876689343,-0.5346680391492581,0.3966973921692322,-0.24449302633780512,0.4813695707471346,-0.4091357328370603,-100.00466659837214
0.7266821763001854,0.1212722809191527,-1.7544016538014786,0.8885090992631647,-0.20397863091407195,-0.05807762988470661,1.6525690188951283,-2.4364541027647983,-0.5544235166842771,0.6304866269055851,-1.0605538305101825,-0.4998101957862651,0.3133071791098183,-0.11575103313950043,0.7737301306385574,0.21774249545061453,-0.6052199997606855,-0.044032598636858086,0.04653462444333099,0.44803580813181043,-0.0402738331360134,0.38796991318758844,-0.04516167621341008,-0.6437626317953861,-0.22768462252203547,1.1098926421928041,1.1534081251971375,0.9843722727847936,1.4948389760168033,0.6483333985897656,-158.59132992473613
1.2730395834499975,-0.17140391849737072,-0.19847982327563823,-1.419774399936485,-0.08808730654244523,0.4239847988971352,1.7766955865684995,0.14035723515204276,-0.6507118650326292,-0.7117466208134237,-0.1046269469374352,0.04316966565049564,0.392620980107694,-0.13084411484745076,-0.2937952114200583,-1.741400157324644,-1.367451906406423,0.5098020344788052,1.3377466787639571,0.5218225309488692,0.5536031754221112,-0.2299185520671956,2.4089278321664547,0.2470866722702431,-2.3118136664537383,0.3971320150557821,-2.6005310947745706,-0.1316482313466223,1.013064692767695,-0.2904684139630577,42.30488574924245
-1.8264028388977078,1.0007733930098561,1.585289210432935,0.21736381985659808,-1.450087151597933,-1.3934231495415024,-0.1548309831387489,-0.3698180817215705,0.6227728441801798,0.06318562654296477,-0.39661872880388194,-1.101943586419803,1.4392955705141095,1.7648083910671306,-1.1274617557275828,-0.9670282993395352,-0.7448164381265784,1.6277710450236011,2.2769350046329695,-0.39919098452001234,-0.5851972458108488,-1.0367069853859239,0.40863974197347447,-1.8484429468799333,-1.1992786263726634,-0.4480110703386871,-0.840131722128045,-1.5544892103893795,-0.4837388958656656,0.4551130322586865,-169.27956234882322
-1.4732917574171387,-1.3468909682388448,1.545511947524292,-0.6523006400333202,0.3558689108024219,-0.6104744950403258,0.306649520228642,-0.6316395245721874,-0.15824998053904676,-0.47322477602840984,0.6837346425439937,-1.053369057983311,0.5589708422528636,1.408411144693498,1.0496007430919074,1.0726465427799166,0.17526641241961455,1.6805905899301319,0.7476217056602991,-0.4959352345214434,0.7732954954290907,-0.36921655685715205,0.8197093988426319,0.6345640900767768,-0.7171645492840241,-0.7658009080200612,0.8023792622143393,-0.6929747670029637,1.2248651058761393,0.8827698532545251,155.9232165047473
